CycID1,CycID,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,X4,X4.1,X8,X8.1,X12,X12.1,X16,X16.1,X20,X20.1,X24,X24.1,X28,X28.1,X32,X32.1,X36,X36.1,X40,X40.1
Synpcc7942_2333,opcA,1.27E-06,0.000121734,24,12,1150.829285,0.006320519,0.287325741,23.18658281,11.16857107,1446.929544,1.58E-07,2.06E-05,23.5932914,11.58056059,912.3091283,1117.363652,1.224764302,175.1016491,404.6640799,1822.064682,1908.310787,2358.342267,1850.128131,873.1447316,554.9532045,180.9093155,213.6796326,158.8306154,196.0424864,248.0137526,469.7213614,2048.766189,1950.044716,2250.460014,1850.484702,1167.460448,923.184806
Synpcc7942_0445,oppC,0.125826047,0.302128117,24,16,21.807014,0.698909709,1,20.14571949,16.28938483,198.5177987,0.301733522,0.687389269,22.07285974,16.2814339,185.0001702,12.00655875,0.064900258,167.4378854,162.1577514,172.8730027,137.1099855,213.4771347,201.7927282,206.2007111,205.3100664,164.9253726,193.9439209,195.7085457,183.0361358,191.4863232,169.4552246,201.592305,183.5361951,202.1567645,164.3707761,189.7245881,195.1208022
Synpcc7942_1570,pacS,0.050611446,0.153498781,20,12,78.99028327,0.16989875,0.663084461,20.44362292,10.83748158,506.5180995,0.049495935,0.166456424,20.22181146,11.42649138,386.4418974,110.3035943,0.285433839,200.650976,235.0809514,391.534356,489.8103049,421.3096983,407.0003037,300.804606,262.339311,295.2047886,335.2210855,381.802498,406.6864727,405.6775591,448.6127792,610.5942755,627.0142109,449.1845541,438.3763082,276.3006796,371.4577326
Synpcc7942_2381,panB,0.01827761,0.070889795,28,22,27.32129519,0.166460506,0.661033192,26.39618138,19.88454876,280.9802371,0.020674019,0.082102563,27.19809069,20.92928236,245.6013186,39.66234371,0.16149076,210.4686369,219.333268,188.478857,226.4459174,215.9473758,240.6569743,223.9973165,325.7814801,257.9714142,333.1023472,272.2764783,243.8515257,242.6909833,216.5164572,202.2890709,204.1391143,188.0242499,248.5230659,202.9553638,276.7725789
Synpcc7942_1151,panC,1,1,24,2,20.84788301,0.999992577,1,24.74272931,20.96724513,430.0208804,1,1,24.37136465,23.52742929,414.3861287,24.52608658,0.059186553,379.5517652,557.6711401,391.1015298,378.4991991,358.1643192,425.9732816,380.6971372,501.8069834,338.839646,503.2256726,351.6253943,477.2493957,360.3129558,529.4341607,353.9338218,401.3424735,340.5025332,458.1382798,309.1095896,407.5752806
Synpcc7942_0791,pcnB,1,1,20,14,7.511449637,0.999998877,1,20,9.776745496,128.0952391,1,1,20,11.88837275,122.5868704,5.753984626,0.046938017,117.7094143,149.5913842,97.02682897,113.9258747,126.2653309,176.7094587,124.2437442,106.3867462,126.4332834,126.0085268,113.6550296,112.565423,114.0869403,114.5533967,99.45348011,153.0765024,108.6288207,149.6036898,112.8331686,108.980364
Synpcc7942_2168,pcrA,0.080821947,0.215237058,24,0,19.709153,0.358959897,0.981699493,21.55945419,0.301404522,218.8822984,0.131715233,0.360407616,22.7797271,0.159232063,206.8356303,21.71244537,0.104974396,215.9152386,244.2215334,197.5743319,172.9654037,169.103068,196.2379653,212.8635235,209.7832568,191.075307,239.6093715,208.2964454,225.4060411,231.2616179,215.1974686,161.4250635,169.7507765,196.4977616,214.1446612,182.820577,226.995982
Synpcc7942_1518,pcrA,1,1,20,14,6.940104226,0.999999994,1,20,4.000040903,145.6725103,1,1,20,9.000020452,116.325542,11.88183517,0.10214296,96.41672833,225.5053506,76.235388,112.7098015,89.58824384,119.5862541,122.0494738,126.4690565,99.16194329,107.8370193,92.6485344,104.4509425,99.32354238,113.2641886,98.79646076,125.8570208,85.36109545,186.1310017,99.85871694,145.2600773
Synpcc7942_1225,pcyA,0.007867067,0.03634322,28,24,150.073029,0.048335907,0.361681288,23.38266385,0.368360807,1560.315602,0.003374691,0.018032145,25.69133192,24.05860209,1399.91347,235.69911,0.168366913,1577.409179,1689.144004,1183.292467,1193.123917,1078.93332,1347.646311,1247.170559,1445.454499,1372.187177,1669.852414,1445.521835,1635.00313,1422.835153,1710.746588,1187.462096,1242.870216,959.5672576,1192.083953,1152.494311,1380.705124
Synpcc7942_1068,pdhC,0.001623662,0.010339947,24,22,201.5179232,0.063844399,0.408669806,22.71047228,20.07605917,1432.068353,0.001054694,0.007021891,23.35523614,21.02749847,1242.970838,271.6150126,0.218520825,1406.814379,1113.472792,771.5526384,922.6198986,1028.352366,1350.16445,1194.043119,1440.724473,1256.072736,1582.687769,1337.251514,1540.851608,1281.888923,1025.501383,792.3216813,961.2255269,1015.200421,1279.634314,1313.118048,1442.140993
Synpcc7942_1983,pds,7.43E-05,0.001390329,24,18,143.1830788,0.007552585,0.287325741,22.80412371,16.24102374,1287.477098,8.63E-06,0.000208724,23.40206186,17.10920988,1164.196767,232.8698178,0.200026168,1023.48966,1128.160958,944.500217,1023.071495,1216.183342,1201.273473,1438.824589,1318.343789,1276.743176,1191.5661,1142.000277,1023.191843,965.1010637,926.7355812,921.951361,854.0678747,1249.680615,1311.632983,1510.052573,1433.701272
Synpcc7942_0804,pdxA,1,1,28,16,21.99425322,0.999999202,1,20,16.25487259,348.0405734,1,1,24,16.61006641,328.562614,8.221702376,0.025023244,352.2746253,292.2040002,260.1612008,344.1690102,331.6027762,412.6808522,323.3085714,320.8553505,360.6718159,355.0212457,320.6313642,341.4776412,272.2001418,356.9339234,323.2789372,330.6370061,336.9605073,357.4175595,327.0234169,247.2128351
Synpcc7942_1194,pdxJ,1,1,20,18,39.35065398,0.940611533,1,22.80412371,17.0633894,461.1789292,0.998200519,1,21.40206186,17.63806988,439.1171471,42.41120348,0.096582891,391.6235868,448.1148527,306.3341134,485.0822833,386.5187514,549.6288105,393.8946104,516.5163276,425.2204324,491.7074791,362.4253885,512.3370132,384.7461036,427.5849971,309.3495657,437.198961,424.4049867,533.0769305,466.3622289,512.6853618
Synpcc7942_1136,pepN,0.030852159,0.104519558,24,20,34.54853659,0.368576753,0.996477867,21.64383562,19.92081099,459.6677483,0.06227717,0.200558321,22.82191781,20.01168657,425.6022843,44.50091616,0.104559862,418.2329911,353.0615148,275.51413,411.1751815,418.0600528,459.8162241,414.369937,407.9303679,484.4153003,489.7234578,459.9002078,440.2394709,375.4012517,401.6121674,301.3263414,443.9090535,440.311787,510.8000346,442.0956155,462.320572
Synpcc7942_0075,pepP,0.343341746,0.667385595,28,24,46.20614081,0.753321585,1,27.30864198,21.61414,1120.040109,0.608412691,1,27.65432099,22.79572021,1084.942903,45.70388358,0.042125612,1150.971462,1053.582371,1015.487444,970.3857628,1068.895841,1035.804404,1137.826111,998.1181232,1074.620503,1177.626797,1157.183754,1120.805339,1114.945584,1054.59627,1099.217145,1022.102107,1063.967401,1113.978186,1096.304255,970.4770135
Synpcc7942_1231,petA,0.004301847,0.022362422,24,22,543.3318092,0.062790777,0.405049314,23.18658281,20.51824107,3626.982567,0.00248957,0.014056755,23.5932914,21.25266445,3184.218957,614.593336,0.193012272,3193.879931,3256.24287,2150.360027,2598.612633,2434.826568,3102.468615,3217.618372,3649.963235,3032.440349,3937.232906,3491.77925,4038.252211,3121.331614,3198.420574,2232.715129,2671.731166,2453.457406,3343.932377,3184.463429,3435.01107
Synpcc7942_2331,petB,1,1,28,22,696.7961447,0.997682838,1,24.96613995,22.63632719,10666.10172,0.999997313,1,26.48306998,22.40991269,10152.30397,690.0554713,0.067970332,11016.49113,9678.872038,10580.77757,8327.083505,10136.8176,8419.058871,11869.25364,9466.954652,11698.98108,9002.040363,11775.50232,9434.354662,12013.40291,9550.402653,10210.98772,8308.331313,10994.82395,8203.504715,10880.22605,8473.485695
Synpcc7942_1232,petC,0.064166371,0.181355579,24,22,822.1740038,0.378433589,1,23.78494624,20.98661371,7017.462922,0.114565601,0.32380062,23.89247312,21.4914618,6306.537945,1011.344967,0.160364526,7377.137502,5602.806476,5574.756432,4887.780088,6041.679079,5403.731965,7005.450348,6529.418385,7477.761966,6211.454559,7869.080762,6152.692546,7860.859402,5479.994021,5534.980674,4462.705846,6064.648251,4484.555424,7324.794454,5374.456784
Synpcc7942_2332,petD,0.000259241,0.003179851,24,22,579.0839116,0.052495923,0.37153097,22.89855072,21.5896842,8129.07634,0.000166096,0.001745057,23.44927536,21.80204942,7638.18628,761.3412032,0.099675653,7813.512897,7838.168346,6648.499725,6578.79911,6970.174058,6868.637432,7901.049429,7809.109879,8612.473719,7356.240668,8444.886142,7917.433162,8369.466167,7565.92839,6827.340935,6633.685036,7176.982186,7350.664021,8277.740827,7426.122328
Synpcc7942_1088,petE,0.050611446,0.153498781,24,0,897.6301352,0.325867464,0.928453585,22.25352113,22.16062975,8999.037199,0.084192238,0.254724996,23.12676056,23.07849232,8356.289246,1020.867062,0.122167511,10295.24858,7976.105063,7881.272085,6871.641468,7744.968135,7240.938816,9197.975082,7637.724645,10289.59266,7775.485502,9714.242284,8189.667421,9569.596523,8082.663054,7335.451687,6450.454269,8009.295625,7275.643287,9135.192145,7613.520017
Synpcc7942_0338,petF,1,1,24,2,77.67550554,0.999936441,1,23.68308351,20.67593003,1239.474046,0.999999998,1,23.84154176,23.32130249,1169.726421,81.77507137,0.06990957,1075.470035,1302.332978,881.1749797,1168.398613,1110.008661,1285.397056,988.4112484,1293.855854,999.8560787,1504.384459,982.1933875,1527.262482,941.378366,1433.472571,799.2052082,1268.358333,949.6350006,1253.13938,1056.190974,1315.197878
Synpcc7942_2581,petF,0.587596282,1,24,0,37.37002758,0.975113806,1,23.28421053,22.33270283,482.0309086,0.89207136,1,23.64210526,23.15903874,453.847285,36.91282495,0.08133314,425.0271439,505.2031488,387.0806888,403.0886542,388.6513714,474.661083,397.0768655,468.8501385,440.5523175,552.7151424,453.5638489,506.1164447,408.5553314,548.9025135,343.97761,451.2744352,396.8607427,531.2035396,398.6037554,480.648541
Synpcc7942_1499,petF,1,1,28,4,227.7284171,0.999924064,1,26.52278177,4.955047119,7355.710151,0.999999997,1,27.26139089,4.493760093,7318.385683,173.0467285,0.023645478,7962.13739,7626.87447,7481.52741,7438.62482,7640.080774,6705.142271,7654.848814,6891.276295,7735.312285,6604.733616,7616.602714,6941.54962,7532.596899,7303.925209,7569.305497,6908.486607,7764.230737,7135.331792,7745.167276,6595.157167
Synpcc7942_0978,petH,0.010503636,0.045485311,24,22,284.7822208,0.273280641,0.842739236,23.48195329,20.17789095,4747.419784,0.01967196,0.078373088,23.74097665,21.08151498,4488.587875,352.9755073,0.078638431,5124.551603,4050.390954,3922.056619,4154.916738,4335.714644,4504.727411,4337.484933,4867.224097,4876.000871,4610.909092,4554.352266,4889.230275,4676.479433,4301.371022,3848.685614,4137.425859,4390.324978,4042.485997,4580.87219,4432.022584
Synpcc7942_1630,petJ,0.004301847,0.022362422,24,6,876.2152091,0.028566356,0.321025449,22.99376299,4.708400022,6739.8175,0.001229402,0.007854657,23.4968815,5.342821627,5964.231516,1032.393258,0.173097449,6636.770994,8040.191971,6889.861778,6880.710878,4927.962123,4984.262889,5412.769767,5994.46197,5513.57284,5669.684619,5861.113706,6293.233298,6821.423889,7576.294115,7174.30721,6611.110619,4226.999214,4638.739765,4365.264465,5598.165136
Synpcc7942_0239,petJ,0.819887421,1,24,2,79.15262111,0.995067823,1,23.88768898,0.080746657,994.6824046,0.981894375,1,23.94384449,1.038128426,911.6075851,107.2556454,0.117655499,935.5639863,1079.157356,727.3499923,1095.450859,620.3769249,899.0430308,699.0017178,1090.372041,730.5849708,1306.22968,735.6983372,1127.571269,796.3380982,1186.806298,767.9624168,1054.65611,588.8408872,882.5035443,607.639052,1039.968599
Synpcc7942_2542,petJ,1,1,24,16,27.39175642,0.957615242,1,20.98671727,15.75365538,199.1273556,0.9990888,1,22.49335863,15.94009321,181.5205641,23.86974395,0.131498842,126.4818408,203.9324578,119.3181628,215.7863148,169.7342968,244.2381793,164.5443864,208.621103,164.1436591,246.4586315,144.6250172,182.9694969,138.5528634,175.8410216,141.035125,184.1840452,192.624322,258.1011151,158.5504102,197.6973814
Synpcc7942_2426,petM,1,1,24,2,489.5317291,0.910316849,1,20.44362292,2.428560781,2297.074408,0.995852545,1,22.22181146,2.245807441,2092.690631,401.7939421,0.191998729,1642.060831,3798.416988,1736.757479,1768.481327,1184.477955,2053.245733,1600.409122,2013.011037,1887.177575,3194.663818,1930.6843,2735.150934,1043.440083,2864.664916,1134.70555,2358.351462,1226.646001,2408.865844,1588.126987,3009.070887
Synpcc7942_0475,petN,0.064166371,0.181355579,24,0,325.5744357,0.393711954,1,22.34343434,20.43948586,5967.854092,0.118191031,0.32944155,23.17171717,22.18445274,5731.536746,438.2773562,0.076467687,6692.41923,5760.436153,5394.313822,5107.769322,5306.412082,5594.230368,6473.457214,5505.682937,6412.241683,5543.068659,5953.82957,5602.369051,5796.497763,5841.185706,5504.092679,5034.768155,5031.181619,5019.268973,5945.504987,5826.491077
Synpcc7942_0677,pex,0.013910279,0.057156097,28,10,276.9296183,0.094706523,0.485778702,24.30769231,9.839547618,2044.765115,0.010054483,0.045190729,26.15384615,9.963757186,1856.055358,334.8162734,0.180391319,1551.915359,1958.731863,2197.762156,2477.473615,1910.03462,1975.874664,2100.440405,1818.875676,1647.316793,1688.581321,1519.164326,1487.88935,1390.596204,1976.188394,2343.284535,2204.568198,2267.379472,2001.399909,2171.946249,1829.434123
Synpcc7942_0592,pfkA,0.587596282,1,24,8,27.87508955,0.83673183,1,21.55945419,6.297750042,216.0466241,0.840723161,1,22.7797271,7.123723669,200.3260041,25.42494514,0.126917847,180.6283088,269.6342047,231.3074856,243.8622771,167.3245947,246.1092443,165.4055422,205.7806006,145.2952167,280.7741232,148.7774198,201.5142655,184.0342492,260.6835325,235.9202968,248.0001374,149.1514985,170.2053604,135.4896931,175.1373401
Synpcc7942_2029,pgi,4.76E-05,0.00102981,24,12,269.1197226,0.008001759,0.287325741,22.99376299,11.30193455,704.6859973,6.01E-06,0.000166168,23.4968815,11.64883449,559.5171422,288.932761,0.51639662,378.0163957,424.7520127,760.6450277,866.7109791,909.14672,820.2965822,509.6956958,516.6972361,355.3657146,441.7396911,318.0986799,387.5415705,336.5564973,483.4232633,792.6332291,933.5821276,759.0594347,909.9505971,546.8715344,588.9158798
Synpcc7942_1825,PgsA,0.493766276,0.890280975,24,0,64.18573292,0.759791411,1,21.31021195,21.04489859,485.3750775,0.742967256,1,22.65510597,22.51407729,467.1111092,58.86425807,0.12601768,519.0312447,632.8076586,360.3810469,396.897877,377.0337212,454.8324497,415.8455482,540.5637962,462.1931433,555.0920092,387.0889098,476.4621402,456.4402043,548.3575672,380.5826422,422.8994052,324.6024867,476.7369826,447.5867281,558.1848701
Synpcc7942_0881,pheA,0.125826047,0.302128117,24,0,37.62614814,0.272505742,0.842739236,22.0758483,20.89403945,305.6017086,0.149941128,0.399735983,23.03792415,22.42126783,280.6138113,49.1665266,0.175210644,297.9547478,383.1224826,171.8685894,252.4960404,240.1855713,236.7421932,323.4941971,302.0138805,265.5157818,291.4202506,324.7626481,292.6275692,311.2393879,289.2746206,227.581049,198.4841449,194.226989,283.5509601,283.0418901,303.9180514
Synpcc7942_2064,pheS,0.001623662,0.010339947,24,22,113.0979226,0.068112014,0.415683616,23.28421053,19.8920624,905.4676283,0.001118038,0.007306862,23.64210526,20.93487363,788.854476,166.5730198,0.211158109,759.9360947,912.8087819,642.387071,641.8634999,702.7471427,809.8811932,827.2139785,960.7281567,749.3219001,1001.482436,876.6222917,928.9783631,686.9468676,744.0648725,509.7207176,629.0177013,590.2104816,589.2307572,814.0848391,879.9696534
Synpcc7942_1293,pheT,0.000558947,0.005135709,24,22,133.3091301,0.014181744,0.291627884,22.0758483,21.22032721,921.3684711,0.00010103,0.001203654,23.03792415,21.63160809,795.4443553,220.096124,0.276695815,925.8753243,1017.358942,494.9205772,565.7628048,509.3017612,714.3706157,740.901513,879.4838656,902.7263762,997.2594343,875.5082019,942.927373,765.4916675,877.1660182,536.2753934,595.1874352,605.6543934,657.4117856,790.1549901,893.035862
Synpcc7942_0787,phoA,1,1,24,10,25.11642629,0.99075852,1,28,4.000041217,443.0382813,0.999957165,1,26,7.27382866,415.3232415,17.02263244,0.040986467,464.1519758,444.3853864,410.5544043,389.1240312,431.301882,473.7898128,369.0776405,434.2090797,378.9436746,435.5696465,428.1721845,356.5019769,376.8961062,409.9720051,362.5334274,419.2262263,450.5544475,523.4836637,385.84396,428.6620742
Synpcc7942_1912,phoU,1,1,28,2,7.51276475,1,1,20,4.741709841,145.6889663,1,1,24,3.702168762,140.3777064,5.067685997,0.036100362,96.20218288,176.3347031,126.2116126,182.0182734,121.3982625,129.5913039,148.6544483,131.0819022,141.706556,137.1970901,161.0807297,134.8782798,125.9949973,162.109793,110.1723801,175.9254116,116.6255376,152.3839565,120.2780191,156.3412773
Synpcc7942_0112,phrA,0.412813559,0.773443011,20,2,17.40079437,0.569523046,1,20.82862524,20.11099888,198.5040229,0.575474586,1,20.41431262,0.669039787,186.3182428,23.03786202,0.123647914,225.5905421,187.1778389,179.5340488,153.4565965,139.9583509,178.8001294,205.2404409,213.4750229,195.2931344,192.6239505,177.0536963,203.9286968,148.6266174,216.0533373,135.0699457,188.1837662,136.27172,210.391865,211.7857828,218.1026978
Synpcc7942_0049,pilA,0.412813559,0.773443011,28,0,466.1445983,0.721563947,1,23.28421053,1.365162015,7956.184096,0.658621472,1,25.64210526,0.751703135,7665.139055,484.5230864,0.063211259,8623.571122,7921.138792,8443.012126,7380.861646,7252.333418,6386.234926,8356.123793,7188.276547,8450.868254,6615.936867,8204.813102,7432.76589,8886.178563,7667.390404,8143.802357,6878.82873,7360.565945,6845.379172,7632.448717,6673.029977
Synpcc7942_2069,pilC,0.233711771,0.486573839,24,10,199.315765,0.432179785,1,23.58208955,7.394771655,1843.185052,0.332568727,0.743718965,23.79104478,8.686615136,1702.610236,233.0039403,0.136851016,1495.682287,2403.009441,1909.235815,2111.612967,1597.858106,1748.486441,1537.703128,1728.618118,1436.290851,1711.861294,1294.919077,1657.681289,1501.47608,2192.966917,2067.390581,2142.546406,1509.372673,1683.532605,1427.652733,1619.02974
Synpcc7942_2453,pilM,0.587596282,1,24,8,45.2940419,0.807442282,1,23.48195329,4.713709813,1125.751872,0.828199526,1,23.74097665,6.339682204,1021.733156,127.7691716,0.12505141,939.5815858,1279.416537,1199.445734,1211.535862,749.8581296,991.9405103,864.3234462,1147.594284,875.4122671,1190.545024,738.2735476,1160.433796,1090.818482,1140.119166,1223.422514,1405.504537,743.6315135,946.8045683,775.7069171,987.8348069
Synpcc7942_2452,pilN,0.155572965,0.356044746,24,8,165.6854076,0.344130468,0.959557521,22.61758691,5.925420397,1423.662488,0.210261428,0.522505945,23.30879346,6.938051246,1319.395324,203.9240179,0.154558694,1359.430205,1693.838404,1756.621207,1650.462316,1070.804948,1189.962502,1067.650406,1464.743783,1104.791291,1410.927836,1021.498494,1287.73052,1339.091315,1583.816401,1739.586022,1602.064364,951.722878,1089.779531,1082.847491,1295.82234
Synpcc7942_2451,pilO,0.030852159,0.104519558,28,6,400.2686999,0.20891659,0.726539536,24.74272931,6.615573264,3143.734743,0.038959147,0.136056487,26.37136465,6.351017716,2823.615773,464.7089994,0.164579403,2862.366543,3431.501595,3838.183394,3392.938746,2540.075922,2336.200514,2569.363515,2826.873322,2315.194034,2535.694895,2312.585315,2718.709781,2971.213392,3366.708164,4008.299232,3273.796707,2690.804874,2459.105839,2667.46788,3040.073277
Synpcc7942_0847,pilT,0.695784384,1,24,8,115.987543,0.981306741,1,25.42528736,9.673992322,889.950376,0.943316155,1,24.71264368,8.820194265,817.8865687,144.5307155,0.176712421,754.3185268,1126.174805,1231.376494,978.4180271,610.7338571,652.6422511,1018.224607,868.3997465,649.4144131,725.3773717,554.7046702,526.1646194,836.4874831,932.7903564,1497.689022,853.5759033,597.9495105,656.0333424,1003.022217,825.1351867
