"CycID","ARS_pvalue","ARS_BH.Q","ARS_period","ARS_adjphase","ARS_amplitude","JTK_pvalue","JTK_BH.Q","JTK_period","JTK_adjphase","JTK_amplitude","LS_pvalue","LS_BH.Q","LS_period","LS_adjphase","LS_amplitude","meta2d_pvalue","meta2d_BH.Q","meta2d_period","meta2d_phase","meta2d_Base","meta2d_AMP","meta2d_rAMP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"YAL033W","0.0156456703068203","0.0257843366164545","13.3066666666667","11.490518718217","10.7008448544988","0.328835727412085","0.488703206940125","12","11.5","2.95323147162562","0.642419459018889","0.840854460165362","13.3177570093458","11.5735635358514","48.2148442703466","0.0761087894804312","0.108410360227056","12.8748078920042","11.5431996909136","41.5658710548469","10.3087834493988","0.248010764307001","40.991","26.062","40.688","32.372","41.294","40.328","33.802","39.83","36.025","41.161","41.672","96.09","45.494","25.793","34.072","31.475","32.758","31.685","34.757","43.958","38.694","37.537","43.797","71.469"
"YAL034C","1.59902252336863e-05","0.000233804064380743","12.0240963855422","7.28564257699507","79.617572347079","8.43933009682015e-05","0.000686459182674326","12","7.5","70.5858737717753","0.00953511100013826","0.187510905247746","11.9747899159664","7.18303556107187","300.048531058665","4.38116354306572e-09","5.2127255645731e-08","11.9996287671695","7.32278743993823","261.238784005397","81.7914658594173","0.313090822906784","187.562","220.19","190.917","247.601","293.573","312.331","325.076","304.347","305.611","358.531","253.831","93.901","192.021","230.335","214.647","243.276","284.439","314.983","357.332","334.82","315.018","281.103","305.674","102.556"
"YAL034W-A","1.77212994367792e-06","7.22337336453264e-05","12.1707317073171","0.972119497301722","11.7147305651764","4.33481414534247e-07","1.16905121039725e-05","12","1.5","9.20971227156419","0.00718581053734624","0.187510905247746","12.1794871794872","0.923196649739101","30.2583901796514","3.16158210722506e-12","1.62580340903743e-10","12.1167396289348","1.13299961322783","24.0745710526414","12.2627123555857","0.509363690375711","41.599","29.203","27.089","23.047","19.219","17.501","13.877","15.879","16.303","15.395","20.932","42.756","43.907","31.073","28.897","19.316","22.279","15.293","14.479","15.06","15.347","19.829","18.715","48.117"
"YAL035W","0.0299758041584406","0.042017366512686","12.475","12.1288074440918","24.1520596387614","0.46567997990377","0.660066834397589","13","12","5.39451763367217","0.577471636247508","0.809342237852692","13.5714285714286","12.0575390604908","97.4027693169853","0.140586911019048","0.186343681971075","13.0154761904762","12.0766517998807","80.722687614695","22.6024876017701","0.280001673255184","46.768","63.291","65.567","71.167","69.296","60.337","62.174","73.894","69.837","68.579","84.077","190.775","84.949","62.587","83.734","76.401","64.791","64.751","63.141","67.878","70.937","90.67","72.381","165.77"
"YAL036C","0.0185480078950796","0.0292259963405201","14.6764705882353","10.0759608524876","11.9573451921062","0.00142853332048843","0.00588482022316618","15","9","13.674384487976","0.296116186152078","0.593629147046303","14.3939393939394","9.57885650922284","41.8639004243065","0.00064220853874819","0.00166513191763788","14.6901366607249","9.56111907545153","32.470827693488","13.0529234741705","0.401989243926425","8.48","12.582","21.544","25.98","25.781","29.321","30.034","34.723","38.568","34.151","45.239","90.828","17.515","8.833","22.253","26.784","25.566","24.715","32.581","27.289","36.776","39.273","34.899","68.252"
"YAL037C-A","0.0180621341804195","0.0286463748580203","12.320987654321","0.315158210706928","1.1401779207675","1","1","13","0.5","1.70129891553483","0.713664850665801","0.886917129321706","12.6106194690265","11.979992985578","1.49918802762353","0.191009849646007","0.245508953114165","12.6438690411158","0.0624300148997564","1.28001335965124","1.3018496375891","1.01705941408597","8.519","1.018","2.546","0","1.026","1.088","0","1.163","0","0","3.189","3.934","1.257","0","0","0.841","1.995","0","0","0","0","0","0","2.488"
"YAL037W","0.0638001053088726","0.0783206633652112","11.4712643678161","0.585767723074199","2.02688303142842","0.228990932393359","0.360726110530348","10","1","1.57366614153066","0.784599216734267","0.93544282255555","11.7768595041322","0.2290280429145","15.7310599464448","0.177134467434399","0.229033016917097","11.0827079573161","0.629218035869417","14.7680473097294","2.01576840448257","0.136495256428014","20.008","12.711","16.481","13.346","12.809","13.332","12.992","13.587","13.822","15.313","15.102","14.873","24.766","11.887","11.862","11.559","15.769","12.929","14.187","15.024","16.222","14.481","13.031","21.57"
"YAL038W","3.86449633293928e-07","3.49996473854859e-05","12.961038961039","7.3536255388422","1402.00580557077","6.08682989773291e-06","9.00850824864471e-05","13","8","1616.39660431776","0.00105411926578114","0.187510905247746","12.3913043478261","7.65315656910549","3585.56438328077","1.4880319199051e-12","9.70900826880014e-11","12.7841144362884","7.67279428939495","2469.98014487773","1515.64090493195","0.613624732196772","1416.775","1081.966","1371.253","2580.411","3193.977","3659.908","3837.404","3990.405","3562.29","3702.705","3073.439","1067.628","1269.998","1006.317","1095.51","1938.899","2323.671","3181.464","3282.612","3525.992","3580.4","3375.524","3049.913","793.858"
"YAL039C","2.64542783513511e-05","0.00031230459345525","14.8955223880597","11.7229768343834","10.7559249580643","0.0042728508207576","0.0137256002013537","13","12.5","11.2946166158927","0.0454027762247184","0.257636350692615","12.3913043478261","11.9726647269706","98.1081018771327","1.03801477935317e-06","6.02743892929668e-06","13.4289422452953","12.1924161314945","86.9413077458024","13.2564552954709","0.15247591322447","79.438","95.034","73.397","94.249","88.761","71.607","72.167","81.711","82.652","84.267","105.654","110.941","106.047","97.647","77.868","84.427","69.64","64.039","75.559","76.84","79.549","98.133","85.397","96.486"
"YAL040C","0.0178761542202629","0.0284854264203139","6.19875776397516","5.64072656477201","37.2087296654093","0.0188922503786203","0.0450090990567207","6","5.5","11.8801010307152","0.684961290499406","0.867712966753736","6.16883116883117","5.85071711455093","73.4169208529977","0.0102741513837838","0.0182514107588155","6.12252964426878","5.66337518000615","53.6666238259421","35.903573404318","0.669011218607018","36.667","25.105","23.8","54.611","51.351","42.1","34.834","30.211","31.754","35.915","45.923","233.649","59.935","24.657","26.656","47.068","44.298","35.283","30.161","29.757","32.136","49.458","36.836","212.306"
"YAL041W","0.000375364600304628","0.00169346646442266","14.056338028169","11.8495177017839","3.28057953519504","0.46567997990377","0.660066834397589","13","11.5","3.26754043586304","0.119437817748667","0.372043675345837","13.3177570093458","12.2549130243775","37.5711890020287","0.00145824182697374","0.00335439177095657","13.4580316791716","11.8783755351908","34.9245057674376","3.26256536416564","0.0934176530912441","30.299","31.556","29.234","31.862","29.699","30.437","31.692","32.79","35.123","32.688","39.744","41.168","40.224","31.398","38.5","35.478","33.21","33.568","33.423","33.536","35.26","40.075","36.729","41.99"
"YAL042W","2.80545802255894e-06","8.77500993860188e-05","11.8809523809524","0.625483975273096","16.5558986679832","8.43933009682015e-05","0.000686459182674326","12","1","14.5869057890973","0.0138164337378679","0.190109115467987","11.9747899159664","0.0303580290810999","128.832926632322","1.2336945909297e-09","1.79521793231689e-08","11.9519140989729","0.5526769816685","116.577662949979","16.6028903410938","0.142419138632224","145.887","120.379","137.216","122.993","109.797","103.743","101.006","106.108","115.201","115.333","136.225","135.918","147.425","114.613","117.787","113.702","101.47","92.167","100.63","103.144","106.076","123.853","102.513","126.293"
"YAL043C","0.435233582743802","0.444986921666283","10","2.05608859730375","1.7504957022933","0.274896023718094","0.420486279788605","14","12","3.50300699399815","0.300309096286759","0.597137644984302","14.3939393939394","11.9882549161673","41.9884483408563","0.354196336149104","0.425344026865775","12.7979797979798","11.8655037157617","37.8378664042646","3.26084386967815","0.0861793800643747","28.513","38.102","28.074","38.983","34.709","30.648","36.871","36.85","39.663","42.487","40.206","48.11","43.266","33.995","41.422","39.611","32.117","35.371","37.693","35.874","36.252","44.895","36.853","42.667"
"YAL044C","0.00069765507699826","0.00257661047305261","12.961038961039","11.2419727236352","36.7391929463324","0.000797738695935006","0.00373797560380974","13","11","14.5282159262588","0.0520333931888776","0.269549591129749","12.8378378378378","11.2382695196305","214.596616920531","4.89397804370739e-06","2.33647984022159e-05","12.9329589329589","11.1608878808783","196.300347097792","36.5885175443762","0.186390488276359","189.042","170.463","194.433","185.635","177.293","170.597","190.673","188.025","193.515","200.779","246.593","281.085","203.242","159.687","161.936","169.661","153.048","147.421","186.307","181.919","190.509","215.14","202.4","298.801"
"YAL044W-A","0.00157009224575322","0.00458239042517126","13.8611111111111","5.76829113845986","15.4080132436966","1","1","14","6.5","17.9548553878888","0.713010024005","0.886587054439004","6.06382978723404","5.14426029968399","186.460425167455","0.0345699903039618","0.0538434936062726","11.3083136327817","5.78211176992198","170.856668499721","9.14220703010667","0.0535080492343884","167.603","164.443","210.246","191.295","188.72","176.599","181.908","192.666","164.98","188.151","189.702","118.816","133.035","139.588","181.595","178.003","168.313","169.807","165.681","167.221","168.151","165.573","183.408","134.678"
"YAL046C","0.000160023179378799","0.000979839205318418","12.0240963855422","0.822453848499948","12.8002951896831","1.34919970161237e-05","0.000166740199376453","12","1","8.70607546666407","0.0211544860470649","0.205166283741173","12.3913043478261","12.2733734465795","47.082698733055","1.4079037491399e-08","1.43824241578804e-07","12.1384669111228","0.578945779657048","39.2316595688413","11.8861610407961","0.302973699594302","63.567","46.559","50.992","35.532","32.602","32.32","24.465","31.248","31.938","40.896","44.503","40.663","73.401","44.804","43.478","32.375","31.445","28.289","28.657","35.325","32.67","39.196","29.392","43.938"
"YAL047C","0.175847328879629","0.193304636166954","13.3066666666667","11.2892424011068","1.66636616234082","0.0573837389264991","0.112179293751932","13","11.5","2.27829804898305","0.477871620025667","0.745534717801396","12.8378378378378","11.8599252052402","21.4297062031658","0.0991579193376254","0.137623571486896","13.0481681681682","11.5554697505695","20.805883925727","1.72366880079697","0.0828452569931728","23.18","14.989","20.063","18.951","17.983","19.121","19.624","19.87","22.173","20.854","22.983","20.601","25.254","15.262","21.497","20.994","19.943","19.842","20.481","19.595","20.505","23.995","22.136","26.305"
"YAL048C","2.43711722747175e-05","0.000297019792762291","6.48051948051948","2.39853066825754","2.60833919599464","0.328835727412085","0.488703206940125","11","8","1.7345329342506","0.633929985996648","0.835798617145016","11.5853658536585","7.2067653608534","21.6869242399311","0.000444481328630175","0.00121327606933329","9.68862844472599","5.69711844005142","19.3071017543877","0.687580708930029","0.0356128391343755","13.256","18.512","16.613","18.293","16.518","17.212","20.509","23.782","20.88","19.595","15.693","15.17","15.82","18.826","23.63","22.918","20.124","23.031","21.083","19.8","20.203","23.663","21.942","15.66"
"YAL049C","0.00188106449657033","0.00520963001606059","11.8809523809524","7.28708029932046","39.498909651104","0.0868887985173833","0.158855447244195","14","7","27.6287832613019","0.404268437369219","0.690430869112418","12.8378378378378","6.05254012665976","250.862679520015","0.00376246602540053","0.00759755202733126","12.9062634062634","6.80567847305617","220.355129844808","42.8708556544346","0.194553472318197","224.393","203.867","263.672","233.02","244.571","251.889","254.926","257.44","242.54","265.604","264.052","81.183","155.934","205.019","220.574","232.265","224.432","221.676","244.367","250.079","257.965","238.28","239.531","82.076"
"YAL051W","0.0197706717540101","0.0307532520387935","10.2886597938144","7.10405311883417","1.17667460551506","1","1","14","10.5","1.98555584157183","0.832182452438528","0.972900269115617","11.9747899159664","8.6950138061815","22.9226112752399","0.222804697156283","0.281720963189065","12.0878165699269","8.73003386755874","21.5580792955458","0.595679338624755","0.0276313733917767","18.078","17.579","17.7","20.458","21.736","20.342","22.93","22.564","21.992","21.252","20.225","21.57","22.882","18.661","24.417","22.47","22.333","23.189","23.858","22.088","22.696","23.947","20.336","24.131"
"YAL053W","0.0024004009447629","0.00624330601492554","6.01204819277108","5.47388224385167","16.8466387606242","0.029852351157279","0.0656081372047696","6","5.5","12.9833643860615","0.0954381009851427","0.342218703439175","6.0126582278481","3.3312916117936","127.755391238594","0.000571820105095711","0.00150992358473489","6.00823547353973","4.99642154773334","119.183238890448","15.4123153939457","0.129316131508328","123.592","70.582","89.968","122.74","131.887","120.225","111.832","117.703","115.991","127.662","128.371","149.316","149.36","82.695","95.118","123.053","137.186","119.412","117.852","113.332","112.924","134.309","121.994","143.29"
"YAL054C","0.0148361359457934","0.0247663474330328","14.463768115942","2.47559369201869","483.01891415591","0.00189462727146985","0.00728093621486956","14","3.5","625.91819478427","0.347191865413961","0.642363692722241","13.5714285714286","3.4440256916108","1865.56227471237","0.000771873999153128","0.00194911836323811","14.0117322291235","3.15595965832958","1499.17897811694","568.375968885312","0.379124825775791","1213.33","3717.891","1999.744","1923.463","1724.085","1509.619","1486.441","1431.767","1289.818","1337.143","1055.439","182.274","559.804","3482.173","2290.673","1893.517","1555.194","1618.64","1516.807","1436.547","1292.15","1215.61","1129.969","118.855"
"YAL055W","2.48382073664288e-05","0.000297904440658494","11.7411764705882","7.76126673830096","16.4193221664915","0.00142853332048843","0.00588482022316618","13","8","21.583020282157","0.0218328014629071","0.207326196051518","11.9747899159664","7.54368586704239","68.0879759837564","1.8749398045248e-07","1.33467215150467e-06","12.2386554621849","7.77694063795047","55.0481140339065","17.889244561911","0.324974703963377","37.415","36.11","48.403","52.025","68.071","57.226","71.695","75.784","70.924","71.147","75.242","20.476","41.172","30.123","48.129","60.654","61.453","54.976","61.332","66.401","66.378","62.998","61.639","27.874"
