CycID,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,0,3,6,9,12,15,18,21
Cre01.g023913,0.087651174,0.120191971,21,18,2.538612339,0.158668461,0.262205941,20,16.37548668,7.861465802,0.073366511,0.106990338,20.5,17.17815121,6.526854303,3.68585645,0.56472173,11.5641,5.34833,3.059215,3.542065,7.89271,7.50817,7.10084,8.144665
Cre01.g023950,0.466308071,0.54921562,21,7.5,1.928039776,0.172956368,0.279339017,20,9.322885068,7.305234837,0.283699774,0.365291529,20.5,8.438692883,5.310859703,1.834538337,0.34543152,4.08284,3.70745,6.87621,5.820735,8.473175,3.79263,3.90149,4.127385
Cre01.g024000,0.001634479,0.003805356,24,18,1.084793726,0.048370563,0.123880334,22.44274809,16.32645463,4.041740422,0.000825812,0.00202295,23.22137405,17.15445659,2.968403746,1.098699514,0.370131427,2.644055,2.77168,1.76785,1.704265,3.8132,3.59458,4.092555,3.42568
Cre01.g024050,1.04E-05,0.000101526,21,7.5,3.411613443,0.045884182,0.120443172,20.85106383,6.036553064,14.66672576,7.40E-06,6.20E-05,20.92553191,6.765758219,9.490445202,4.708653108,0.496146704,6.411835,11.33865,17.41935,9.80651,9.252555,6.47428,5.981245,7.145815
Cre01.g024100,0.006584336,0.012329551,24,18,0.861966702,0.091509042,0.177999954,23.6461126,16.73875816,3.81254043,0.005069884,0.009703953,23.8230563,17.3656532,2.830981943,1.00320196,0.354365369,2.15874,2.820565,0.8254665,2.60579,3.384035,3.614745,3.943715,3.309235
Cre01.g024150,1.04E-05,0.000101526,24,18,16.78406333,0.022481982,0.101644165,23.02872063,17.76387929,68.5746029,3.79E-06,4.04E-05,23.51436031,17.88713097,49.07043835,21.59715793,0.440125637,45.8857,45.4509,14.76115,39.28615,49.34465,67.6966,68.35075,63.19545
Cre01.g024200,0.010037898,0.017616642,24,18,1.122719398,0.088482698,0.174068577,24.43213296,16.92247481,4.867438859,0.007128833,0.013065066,24.21606648,17.46743506,3.810137856,0.92940504,0.243929505,3.12067,2.28286,1.985165,5.08875,3.666335,5.26267,5.007605,4.05093
Cre01.g024250,0.010037898,0.017616642,24,21,0.70150296,0.048498221,0.12408887,25.56521739,20.99992264,2.668709153,0.004200098,0.008237531,24.7826087,21.02092523,1.813894631,0.647779326,0.357120703,2.250655,1.423875,0.951504,1.632975,1.123315,2.17948,2.09195,2.70363
Cre01.g024251,0.213256716,0.268639405,24,16.5,0.263708403,0.540061102,0.675712297,21.99501247,13.25679156,1.770970688,0.364095798,0.458889236,22.99750623,14.8358991,1.422211453,0.31189708,0.219304295,1.05498,1.662805,0.6518205,1.471975,1.725275,1.72203,1.66059,1.387965
Cre01.g024300,0.119401804,0.158559137,24,10.5,3.560035156,0.305885278,0.431157681,20,11.20431278,20.18572803,0.157408144,0.214313557,22,10.97487203,15.98298846,3.438941473,0.215162607,16.24635,12.6812,17.7644,16.4578,23.50785,14.8238,11.3686,12.70305
Cre01.g024350,9.27E-05,0.000440158,21,13.5,18.21181799,0.038168325,0.111132531,20,11.45524997,74.21282391,4.80E-05,0.000218979,20.5,12.46010133,52.55181668,22.23002133,0.423011472,44.63065,28.18445,41.4846,70.9388,80.65205,51.4539,50.31595,31.63525
Cre01.g024400,4.47E-06,6.17E-05,21,15,2.227746985,0.009962061,0.101644165,20.95011876,14.68962224,6.128526438,7.98E-07,1.62E-05,20.97505938,14.84464758,3.853151567,2.468851809,0.640735711,3.19025,1.46367,1.830935,3.47299,6.022055,5.86688,5.22896,3.08745
Cre01.g024450,6.62E-07,2.04E-05,24,22.5,1.929680264,0.019350374,0.101644165,25.56521739,20.99992264,4.956251739,2.46E-07,8.27E-06,24.7826087,21.79538176,2.218145228,2.560396499,1.154296151,5.07509,2.142825,0.586264,0.301643,0.362808,1.2786405,2.285245,5.055665
Cre01.g024500,0.000176005,0.000685626,24,16.5,2.596132877,0.030530579,0.104714613,21.99501247,14.23899995,5.162552203,7.06E-05,0.000290572,22.99750623,15.34938696,2.198715511,3.215350018,1.462376557,0.3571995,0.02005005,0.03679135,1.192865,6.539255,3.77172,4.061515,1.34216
Cre01.g024550,1,1,21,18,1.097245877,0.991408201,1,20,17.98034281,6.027165618,0.999962984,1,20.5,18.00063997,5.769037054,0.580605699,0.1006417,7.22831,4.437445,4.78092,7.002105,4.89702,6.016225,6.57086,5.66439
Cre01.g024650,0.031869374,0.048720752,24,21,2.144752095,0.061841229,0.140384994,22.55754476,20.99992264,7.490068275,0.014247793,0.024142093,23.27877238,21.02013728,5.907843906,1.784005487,0.301972347,8.49184,4.559535,3.880595,5.09906,4.186595,7.1484,6.76429,7.552645
Cre01.g024750,0.160561867,0.20728622,24,18,0.109829239,0.395898202,0.529310473,25.2722063,16.66574454,0.504944875,0.238733761,0.312769971,24.63610315,17.36167199,0.335748353,0.11275218,0.11275218,0.18877,0.2341495,0.1759805,0.4485555,0.192702,0.663276,0.444504,0.333687
Cre01.g024800,0.015014056,0.02497277,24,16.5,0.04428935,0.104689706,0.195254097,24.16438356,12.70692937,0.153926739,0.011718719,0.02028356,24.08219178,14.61010768,0.108773533,0.051060364,0.051060364,0.07158405,0.06007915,0.0357574,0.1624695,0.1256925,0.1574735,0.147475,0.1103433
Cre01.g024850,0.087651174,0.120191971,21,7.5,3.117287316,0.231416931,0.347853115,20,9.848199752,10.11715058,0.099349334,0.14109901,20.5,8.707916658,6.108774304,3.404664083,0.557339969,4.70493,4.27287,7.289995,7.57653,13.495,2.146025,2.90003,3.140525
Cre01.g024900,0.04531654,0.066622016,24,9,0.737876533,0.314517412,0.440817093,27.13846154,8.381770872,8.627256704,0.074838804,0.108920388,25.56923077,8.742786095,6.812449132,1.086548747,0.159494585,8.10588,5.839025,8.6919,9.571365,5.7009,7.020355,5.183595,4.911365
Cre01.g024950,0.00423193,0.008454411,21,15,2.685209717,0.062423571,0.141284086,20,12.3466516,13.72443539,0.002440663,0.00513515,20.5,13.64908752,9.733491411,4.365643839,0.448517768,10.7488,4.83884,6.16752,9.639195,15.76845,11.14995,9.37481,7.31823
Cre01.g025000,1,1,21,18,0.784867314,0.964981099,1,20,9.895258164,5.878718697,0.999379553,1,20.5,13.85703409,5.451124603,0.79012291,0.144946771,6.91774,3.71047,4.63895,6.376045,5.435665,5.50914,5.671905,4.879775
Cre01.g025024,0.744901443,0.846629461,21,18,1.133470957,0.919211875,1,20,17.65324013,7.497727868,0.944055323,1,20.5,17.83299985,7.094153668,1.004100588,0.141539165,9.365735,5.083455,5.739335,7.91388,6.966615,7.30729,8.00637,7.09475
Cre01.g025050,0.363257419,0.436950812,24,4.5,10.86554422,0.571390227,0.707276574,22.10526316,5.147813439,72.68820126,0.533916551,0.649802912,23.05263158,4.845401218,56.9280836,9.525833676,0.167331009,66.23175,57.50775,79.16215,62.09215,29.12535,54.01705,57.1079,50.0893
Cre01.g025100,9.27E-05,0.000440158,24,22.5,3.798612984,0.068669822,0.149117963,20,0.999922636,11.16827284,8.25E-05,0.000325302,22,21.86245745,5.309857164,3.911784616,0.736702419,5.58697,10.5356,3.798735,1.48301,2.047535,4.40377,5.79709,11.4649
Cre01.g025150,4.69E-05,0.000274494,21,3,0.728928096,0.045108386,0.119300864,23.52,0.812739657,2.649862211,2.97E-05,0.000156092,22.26,1.974600016,1.731049765,0.841659427,0.486213305,2.41079,3.16265,1.6356,1.17471,0.7388565,1.43148,1.677005,1.98669
Cre01.g025200,2.21E-07,1.18E-05,24,0,4.361128803,0.055737299,0.133103774,26.97247706,20.99992264,9.787774369,2.36E-07,8.13E-06,25.48623853,22.66451129,5.857207911,8.361381925,1.427537156,21.14465,5.750955,0.7709375,0.306848,0.159612,1.62252,2.68821,10.24213
Cre01.g025250,0.00097863,0.002519158,24,0,2.133998768,0.02241167,0.101644165,21.56479218,7.74E-05,9.353345107,0.000257217,0.000783769,22.78239609,4.09E-05,7.412395992,2.188608246,0.295263266,8.9111,9.89661,6.298335,5.956555,4.65383,7.059885,8.270115,9.13524
Cre01.g025300,0.001634479,0.003805356,21,13.5,0.653360302,0.03946733,0.112475076,20,11.84617901,2.359187992,0.000686933,0.001734729,20.5,12.66045246,1.594957531,0.747955422,0.468950055,1.23649,0.98917,1.0008995,2.26176,2.53503,1.60494,1.544155,0.907867
Cre01.g025350,4.69E-05,0.000274494,24,0,3.56414875,0.037616693,0.110624403,26.01769912,20.99992264,11.89520656,2.51E-05,0.000138415,25.00884956,22.59724474,9.14958404,4.885999919,0.534013339,17.08095,9.77641,5.364825,6.559355,4.80598,7.15429,8.94786,11.83765
Cre01.g025400,0.000176005,0.000685626,24,21,9.60523245,0.01504787,0.101644165,24.03269755,20.99992264,21.23444575,3.67E-05,0.000180589,24.01634877,20.99997108,11.74024709,8.28924153,0.706053413,16.4737,8.37939,3.54833,3.48102,4.644295,18.93945,16.44815,21.96485
Cre01.g025450,2.21E-07,1.18E-05,24,21,8.613384374,0.009382692,0.101644165,24.29752066,20.99992264,22.87854685,4.35E-08,4.01E-06,24.14876033,21.00075849,12.57381897,9.144087988,0.727232355,17.46085,13.9055,4.93969,3.721605,5.024635,14.55915,17.5698,22.98265
Cre01.g025500,0.006584336,0.012329551,24,7.5,0.799493818,0.044655344,0.118648683,20.36951501,6.662811726,3.806538104,0.002684997,0.005571343,22.18475751,7.094654609,1.99280277,1.657955742,0.831971818,1.24448,1.958995,3.83086,4.138785,1.0121675,1.17357,0.9798835,1.020905
Cre01.g025550,0.022059263,0.035158587,24,21,0.660181407,0.115321714,0.208869012,28,20.99992264,3.197314134,0.017741375,0.029383192,26,21.12496408,2.099361105,0.446227315,0.212553864,1.081655,2.43071,0.785795,1.500025,1.936605,2.70416,2.885,3.218045
Cre01.g025600,9.27E-05,0.000440158,24,21,3.620040237,0.011693158,0.101644165,25.86510264,20.99992264,9.587430774,1.60E-05,0.000103227,24.93255132,21.02938249,4.863816028,3.309110535,0.680352735,5.56418,3.010025,0.986071,1.543205,2.786065,7.19427,7.03243,9.865905
Cre01.g025650,0.063475569,0.090038806,24,15,0.093334383,0.504007028,0.639650814,23.39522546,12.00337612,0.470296714,0.142117541,0.195394935,23.69761273,13.48476488,0.338603745,0.096318779,0.096318779,0.2871665,0.1450968,0.248018,0.3982775,0.5596525,0.3065175,0.368553,0.388543
Cre01.g025700,0.006584336,0.012329551,24,21,1.323969059,0.024193401,0.101644165,21.99501247,20.69535419,3.395172041,0.001552312,0.003462617,22.99750623,20.88071489,2.39652114,1.107295867,0.462043021,3.725555,1.868315,1.000066,1.629295,1.53998,3.28529,3.039645,3.445855
Cre01.g025750,0.015014056,0.02497277,24,3,0.779701899,0.167717915,0.273069386,28,7.74E-05,6.671742265,0.017587198,0.029159296,26,1.625035919,2.46594407,1.170202589,0.474545471,7.135145,2.205765,2.54268,1.58443,0.5486015,1.888445,1.364595,2.029105
Cre01.g025767,2.26E-05,0.000170427,24,16.5,2.487964614,0.023293516,0.101644165,21.99501247,14.45031745,5.075035621,8.15E-06,6.62E-05,22.99750623,15.45986145,2.20722085,3.068347205,1.390140549,0.559403,0.03230615,0.120389,1.143415,6.0326,4.117455,3.82107,1.60611
Cre01.g025800,0.063475569,0.090038806,24,15,0.530782634,0.110482987,0.202806111,28,12.59502606,2.222409782,0.041797261,0.063849658,26,13.97269067,1.545971661,0.494337729,0.319758597,0.1935245,1.465605,0.992097,1.62699,2.552735,1.82804,2.01793,1.913725
Cre01.g025850,6.62E-07,2.04E-05,24,1.5,6.987284497,0.009143363,0.101644165,23.52,0.309137936,18.83214074,1.21E-07,6.22E-06,23.76,0.898646203,12.14625493,6.999152598,0.57623956,18.49105,18.4868,15.20975,7.09329,5.262285,7.435185,9.43649,16.22875
Cre01.g025900,0.031869374,0.048720752,21,15,0.1226406,0.659244145,0.791800993,21.3559322,12.06032007,1.708104062,0.102165355,0.144901899,21.1779661,13.54346802,1.480455018,0.236045288,0.15944104,1.518285,0.91766,1.17441,1.910005,1.43125,1.78316,1.43313,1.5377
Cre01.g025950,0.00266115,0.005726238,21,3,0.11098748,0.095725662,0.183388777,20,3.399951357,0.470679733,0.002362785,0.004994131,20.5,3.206760785,0.347117598,0.217975968,0.217975968,0.359178,0.588781,0.3242325,0.3579955,0.1164278,0.2608115,0.3064195,0.617912
Cre01.g026000,2.26E-05,0.000170427,24,0,1.415277758,0.018109865,0.101644165,25.2722063,7.74E-05,4.315525876,6.44E-06,5.61E-05,24.63610315,3.77E-05,2.574122483,1.42761216,0.554601488,4.11609,3.71115,1.67328,1.64847,1.521765,1.723785,2.18228,3.739005
Cre01.g026050,4.69E-05,0.000274494,24,21,2.725429951,0.014522529,0.101644165,24.29752066,20.99992264,8.555697566,1.03E-05,7.60E-05,24.14876033,21.00075849,5.479375895,2.975554019,0.543046156,7.950065,5.541535,2.468425,3.46604,3.00555,5.92779,6.761055,8.575705
Cre01.g026100,0.087651174,0.120191971,21,15,0.68696838,0.313951436,0.440253737,21.56479218,12.16854853,3.717872152,0.126388595,0.175477362,21.28239609,13.60545499,2.695657852,0.815068637,0.302363535,2.055835,2.081005,1.52957,2.928085,4.41369,2.558785,2.985685,2.560765
Cre01.g026150,0.119401804,0.158559137,24,13.5,0.203381588,0.183926162,0.292397889,27.30650155,12.26452435,0.910455813,0.105819237,0.149522944,25.65325077,12.97596594,0.709825339,0.121090487,0.121090487,0.486364,0.6344555,0.4111305,0.9067575,0.8407555,0.869414,0.774494,0.8109345
Cre01.g026200,0.592350027,0.6843536,24,21,0.315845861,0.897980371,1,20,18.07460198,2.451491025,0.867700154,0.996323942,22,19.56603109,1.727776234,0.616664832,0.35691244,0.9825675,3.430255,0.5942125,0.2672945,2.13666,1.92449,2.578445,2.264315
Cre01.g026250,0.015014056,0.02497277,24,9,1.549373488,0.14135141,0.241417235,21.05011933,8.787673903,7.253686428,0.015185339,0.025570022,22.52505967,8.925153126,4.24500199,1.88269226,0.443507981,4.44521,2.84151,5.89856,8.604485,3.901985,2.40339,2.710715,2.297545
Cre01.g026300,0.063475569,0.090038806,21,18,0.796039601,0.107218167,0.198441715,20.6557377,16.69018642,4.006010372,0.040766278,0.062393095,20.82786885,17.34086516,3.362557674,0.714778201,0.212569797,3.931025,2.411535,2.385625,3.48988,3.1765,4.49109,3.659215,3.71176
Cre01.g026350,0.010037898,0.017616642,24,19.5,0.059915774,0.077976179,0.160695698,25.2722063,20.52342985,0.265394793,0.006381287,0.011872025,24.63610315,20.01184377,0.197066131,0.053727085,0.053727085,0.1935025,0.156775,0.1296508,0.12856725,0.1934645,0.252188,0.242582,0.2709985
Cre01.g026400,1,1,24,0,0.102707967,0.99730956,1,24.98583569,12.66998476,0.930787227,0.999996378,1,24.49291785,18.45647526,0.888019712,0.112802459,0.112802459,0.9069195,1.021025,0.6954495,0.640041,1.10228,0.825061,0.847313,1.057465
Cre01.g026450,0.001634479,0.003805356,24,13.5,16.17474942,0.036769189,0.109993934,25.56521739,11.85432417,50.9762312,0.000644227,0.001645461,24.7826087,12.71582704,35.11896097,14.16081726,0.403224266,18.1255,18.9932,25.6829,54.2651,49.85705,40.9353,41.56465,34.72575
Cre01.g026500,0.000569951,0.001646957,24,16.5,5.606058173,0.040550562,0.113866827,22.32911392,14.7787525,11.15221405,0.000269835,0.000816347,23.16455696,15.62866597,4.877809105,6.329065044,1.297522086,1.19701,0.5585845,0.5365175,0.9966,13.62275,8.557225,8.88709,4.34352
Cre01.g026550,0.00266115,0.005726238,21,13.5,7.706544676,0.078500139,0.16139765,20,10.19652821,28.86522685,0.001979052,0.004284977,20.5,11.81500642,20.45652637,7.623709236,0.372678582,14.35865,11.2159,14.99635,33.11635,26.64055,20.1419,19.4553,15.65075
Cre01.g026600,0.119401804,0.158559137,24,13.5,14.0857085,0.163599007,0.267803992,23.02872063,12.07918367,82.0217727,0.096412051,0.137278486,23.51436031,12.78037121,68.48345641,10.757457,0.157081105,59.84785,56.50545,50.34065,84.50005,82.9531,68.76965,77.23475,66.2502
Cre01.g026650,0.00266115,0.005726238,21,10.5,0.242498028,0.107432795,0.198679115,21.77777778,10.20238393,1.626176845,0.002618764,0.005454996,21.38888889,10.35732147,1.264749374,0.360472658,0.285015091,0.7288895,1.4845,1.19938,1.76285,1.62199,1.07707,0.936893,0.9904555
Cre01.g026700,4.69E-05,0.000274494,24,12,0.185768088,0.034253267,0.107621065,23.02872063,11.32559881,0.829022182,2.30E-05,0.000130029,23.51436031,11.66080906,0.579687842,0.236766038,0.236766038,0.3612665,0.4224885,0.5630175,0.7466665,0.9479255,0.5702425,0.5968525,0.391575
Cre01.g026750,0.000176005,0.000685626,24,16.5,0.347778563,0.037586714,0.110585599,21.77777778,13.85479124,0.782347729,8.55E-05,0.000334162,22.88888889,15.14888973,0.325398501,0.470048478,0.470048478,0.0385765,0.0216131,0.00906416,0.130936,0.99823,0.6289705,0.481073,0.2429135
Cre01.g026800,0.000569951,0.001646957,24,16.5,1.49391574,0.038687647,0.111693414,22.10526316,14.57511629,3.002650277,0.000258475,0.000787157,23.05263158,15.52422417,1.261747784,1.810807798,1.435158295,0.2369395,0.0470567,0.02197785,0.353631,3.77383,2.24008,2.338605,0.964547
Cre01.g026850,1.04E-05,0.000101526,24,16.5,1.173130102,0.017418729,0.101644165,22.44274809,15.11097996,2.182067193,2.98E-06,3.39E-05,23.22137405,15.79996655,0.899149702,1.299895533,1.299895533,0.1937665,0.0048602,0.03406135,0.3051735,2.10093,1.851785,1.986,0.6694305
Cre01.g026900,0.00423193,0.008454411,24,9,0.873704498,0.20711943,0.31936531,22.21662469,8.773140965,4.092006952,0.007046792,0.012932369,23.10831234,8.895438679,2.058587642,1.234971868,0.599912213,2.54596,0.811437,3.49981,4.960525,1.602615,1.2124575,0.864122,0.6305205
Cre01.g026950,0.000322032,0.0010662,21,0,0.608060213,0.040953427,0.114459213,24.03269755,20.99992264,2.665317713,0.000161374,0.00054221,22.51634877,21.09563815,1.822871364,0.849840935,0.466210042,2.842735,1.665375,1.57097,1.272295,0.6058855,2.149675,2.24141,2.657035
Cre01.g027000,0.466308071,0.54921562,21,3,26.67277489,0.650558916,0.783355824,20,3.594706855,378.3075675,0.665219485,0.789906202,20.5,3.306572978,348.1068136,25.60518137,0.073555531,358.3805,376.239,380.9645,327.103,306.202,356.283,337.725,359.425
Cre01.g027050,0.000569951,0.001646957,21,15,11.78678415,0.048969025,0.12467244,20.46403712,14.79652703,32.39238321,0.000320588,0.000937176,20.73201856,14.89943788,21.04614516,12.33974756,0.586318657,18.83145,10.075885,11.8783,15.27085,37.0134,24.8853,32.0882,15.18415
Cre01.g027100,1.04E-05,0.000101526,24,9,2.778869546,0.022973338,0.101644165,24.84507042,8.795773263,13.99536096,3.87E-06,4.09E-05,24.42253521,8.902317993,10.06562848,2.997035588,0.297749474,10.13685,9.204305,13.3839,14.20605,11.63335,8.54362,7.898885,5.914605
Cre01.g027150,0.015014056,0.02497277,24,15,0.516686461,0.092846952,0.179842111,28,13.39130044,2.994568177,0.010560417,0.018487331,26,14.34238949,2.464210943,0.445500962,0.180788485,1.490425,2.461035,1.819435,2.752425,2.84165,3.038265,2.86897,2.621575
Cre01.g027200,0.119401804,0.158559137,24,6,10.23487568,0.334429455,0.463321744,28,8.768404019,50.39995975,0.168534418,0.227939722,26,7.321044723,42.86102457,0.522430329,0.012188937,63.18435,39.70695,56.50385,40.48575,52.49825,26.5566,26.54885,37.65715
Cre01.g027250,0.015014056,0.02497277,21,16.5,0.565486728,0.083562673,0.167703192,20,14.33377147,2.061606265,0.009636603,0.01706111,20.5,15.39962931,1.597502595,0.648220377,0.405771095,1.972115,0.9249295,1.166985,1.303945,2.29984,1.84177,1.820995,1.397915
Cre01.g027300,0.466308071,0.54921562,21,12,0.915901272,0.481096048,0.617416785,20,12.06399401,19.42183088,0.559635347,0.678233566,20.5,12.03993979,7.23653302,9.040814206,1.249329504,2.250565,2.538505,1.725025,1.91445,32.4334,5.38123,1.1682285,1.20721
Cre01.g027350,0.001634479,0.003805356,24,15,0.672689773,0.035456615,0.108732676,23.27176781,12.60578756,1.690271733,0.000623336,0.001599969,23.63588391,13.78772421,0.898078881,0.708992732,0.708992732,0.1797585,0.57076,0.1316685,1.0471935,1.948935,1.30965,1.213865,0.7261055
Cre01.g027400,0.00097863,0.002519158,24,16.5,4.545958384,0.013393359,0.101644165,22.55754476,15.03700106,9.51742411,0.000160462,0.000539813,23.27877238,15.76096597,4.737268793,4.877051449,1.029507014,1.70209,1.922175,1.006141,3.25094,8.842835,8.618655,8.7167,3.657845
Cre01.g027450,1,1,24,15,1.396443969,0.940080508,1,25.71428571,12.33571937,5.881217516,0.998167857,1,24.85714286,13.73012151,4.55354823,1.028918367,0.225959694,2.69238,6.18377,2.34488,5.33493,6.210585,4.76453,5.28365,3.819475
Cre01.g027500,0.466308071,0.54921562,21,1.5,0.388746095,0.752281471,0.878707536,20,18.27835042,2.086037294,0.718271367,0.8449881,20.5,20.34979745,1.822168879,0.558441068,0.306470533,1.598415,3.767845,1.35574,1.37523,0.9663685,2.07645,2.192925,1.882685
Cre01.g027550,0.466308071,0.54921562,24,18,2.638667949,0.789340401,0.912011674,24.84507042,17.26324276,13.62121258,0.735955188,0.86301772,24.42253521,17.6432758,11.70985653,1.124714035,0.09604849,9.28575,14.428,9.262135,8.743295,12.2686,13.25345,13.31765,13.07715
Cre01.g027600,0.04531654,0.066622016,24,18,0.495722512,0.055933399,0.133326149,28,20.99995046,2.408153999,0.017686374,0.02930261,26,19.499977,1.788359395,0.413769211,0.231368042,1.48269,1.626845,0.9542775,1.586015,1.5725,2.398435,2.04772,2.479765
Cre01.g027650,1.79E-06,3.56E-05,21,16.5,1.101670102,0.010690786,0.101644165,22.10526316,15.78296997,2.061074234,3.60E-07,1.01E-05,21.55263158,16.16130312,0.828431465,1.038550237,1.038550237,0.392482,0.0312156,0.02236,0.1786475,1.33846,2.08788,1.86366,0.7808705
Cre01.g027700,0.000569951,0.001646957,24,22.5,1.371490171,0.023736743,0.101644165,22.32911392,20.99992264,3.874202372,0.000165196,0.00055262,23.16455696,21.75120309,2.704663546,1.398081885,0.516915269,3.719995,4.24074,1.87033,1.278825,1.389145,2.56972,3.089055,3.877325
