CycID,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,0,6,12,18
GFRA2,1,1,24,6,0.082282918,1,1,23.06688418,6.00000004,5.43426249,1,1,23.53344209,6.002359206,5.339568532,0.050734095,0.009501535,5.198278927,5.43426249,5.267843199,5.254160647
GFRA3,0.270227496,0.768152956,24,6,0.126684059,0.998509198,1,27.17488789,6.000000036,4.445645151,0.623290335,1,25.58744395,6.023182985,4.340867024,0.058635234,0.013507724,4.612316724,4.445645151,4.288501833,4.208080876
GFRA4,0.620448882,1,24,3,0.142829645,1,1,22.01349248,5.68E-05,6.591256981,0.916596616,1,23.00674624,1.437951295,6.370028596,0.318757827,0.050040251,7.243741393,6.390565855,6.105252606,6.421028527
GFRAL,0.124454416,0.483812272,24,15,0.13691019,0.809044769,1,20.52249637,11.99999999,4.203728365,0.331843068,1,22.26124819,13.46498517,4.014442773,0.226245284,0.05635783,4.023934448,3.903764034,4.203728365,4.033181636
GGA1,0.194541122,0.630635307,18,6,1.145735455,0.928863685,1,20,6.000000053,24.24642491,0.489866453,1,19,6.016666692,23.23470245,0.709004642,0.030514901,21.48836368,24.24642491,21.79908553,22.83138738
GGA2,0.034974641,0.218540073,24,6,1.307297644,0.301013856,1,20,6.000004443,25.81267934,0.058468856,0.463712866,22,6.050002443,23.23680211,2.31384138,0.099576584,19.72961242,25.81267934,21.98740972,22.19846348
GGA3,0.684204381,1,18,3,0.222528258,1,1,28,5.999974035,26.70272903,0.943858988,1,23,4.380941717,26.94582598,0.029265755,0.001086096,22.94100115,26.70272903,26.19755371,28.22212803
GGCT,1,1,24,18,22.86341438,1,1,28,17.99993597,984.152762,1,1,26,18.10711313,956.1894346,6.690597493,0.006997146,823.513098,949.0224341,971.329797,984.1528305
GGCX,0.002002132,0.032688023,24,9,2.001283233,0.115581989,1,24.28162564,5.999999952,20.45633469,0.00216862,0.036456843,24.14081282,7.509004926,18.84762528,2.079772568,0.110346664,16.39056171,20.45633469,20.05035043,17.01201851
GGH,1,1,24,0,29.13184138,1,1,23.57976654,17.99993754,911.1945059,1,1,23.78988327,20.97510815,866.3887809,36.01998076,0.041574847,809.6735147,819.4794509,862.522469,911.1947592
GGN,1,1,24,0,0.057765349,1,1,23.19300164,6.63E-05,6.094882836,1,1,23.59650082,3.37E-05,6.027541108,0.118168527,0.019604765,5.064707102,5.990337085,5.936528509,6.094924069
GGNBP1,1,1,18,9,0.129308732,1,1,28,17.99994159,5.254617652,1,1,23,13.14283315,5.141551159,0.016184325,0.003147751,4.81387672,5.136148692,5.191103486,5.254617961
GGNBP2,0.002907516,0.041352415,24,15,11.75025996,0.200159008,1,20.22889843,11.9999944,305.3749846,0.004917084,0.069584312,22.11444921,13.47002682,287.3669671,22.1113445,0.076944628,287.5939464,281.3395904,305.3749846,284.7866809
GGPS1,0.923572791,1,18,3,0.925492044,1,1,23.95256917,17.99993369,116.7193944,0.997002057,1,20.97628458,20.11782014,115.338692,1.418641027,0.012299784,119.1938825,114.2945255,114.6055124,116.7194061
GGT5,1,1,18,15,0.169789382,1,1,28,11.99999431,7.843063156,1,1,23,14.51190242,7.782666289,0.310419531,0.039886013,11.10029915,7.616014246,7.843063156,7.65012074
GGT6,0.992458679,1,24,18,4.440346188,0.999999999,1,24.96762802,17.99994304,145.5539094,0.999971492,1,24.48381401,18.00700345,141.2608654,1.453508869,0.010289537,140.2640209,137.3860098,144.9203303,145.5539124
GGT7,1,1,24,12,0.058396312,1,1,24.56282571,12.00000602,6.729196592,1,1,24.28141285,12.00161503,6.670511432,0.088670134,0.013292854,7.037988784,6.720422942,6.729196592,6.640578825
GH1,0.21404789,0.668128178,24,3,0.097712022,0.955071046,1,22.36162362,6.63E-05,4.706336043,0.528970184,1,23.18081181,1.448835109,4.549453343,0.202198878,0.044444654,4.386560602,4.599052614,4.367570884,4.538982661
GH2,0.858421855,1,18,0,0.181007694,0.999999975,1,28,6.63E-05,5.58649131,0.989468213,1,23,2.72E-05,5.32293193,0.060534431,0.011372385,4.98030747,5.274525278,5.263843628,5.175614629
GHDC,1,1,18,3,0.115490363,1,1,20.38443056,6.44E-05,6.551696129,1,1,19.19221528,1.5993816,6.448755951,0.111770959,0.017332174,7.066993926,6.472842398,6.335142651,6.50697613
GHITM,0.361385444,0.918514582,24,15,10.2603234,0.998563401,1,20,11.99999443,433.3734062,0.728678442,1,22,13.47499694,414.4999024,23.28893141,0.056185614,394.0241594,407.3516362,433.3734062,411.7340993
GHR,0.025103818,0.176307643,24,0,3.430011937,0.85351522,1,23.55358134,6.63E-05,35.63604833,0.103771222,0.689482285,23.77679067,3.35E-05,32.27685394,4.581631085,0.141947883,32.80602549,30.95556746,28.59587411,34.05695051
GHRH,1,1,24,6,0.120665847,1,1,28,6.63E-05,6.509137614,1,1,26,3.250030788,6.176888782,0.191121296,0.030941353,5.175988346,6.150380103,6.052852239,5.98274975
GHRHR,0.282841021,0.791042617,18,15,0.213555806,0.996483204,1,28,12.00000908,5.89823893,0.638774625,1,23,14.51190849,5.875350731,0.328357025,0.055887221,7.243264826,5.749987677,5.89823893,5.595328166
GHRL,1,1,18,3,0.120301139,1,1,22.12832551,6.000002008,5.620452134,1,1,20.06416275,4.39217006,5.496784699,0.133537075,0.02429367,5.104457727,5.620452134,5.361220995,5.40150998
GHSR,0.738858135,1,18,0,0.225804469,1,1,28,12.0000081,5.75253186,0.962473066,1,23,4.928574756,5.776180799,0.271925901,0.04707711,5.545589738,5.636158892,5.75253186,5.661573272
GIF,1,1,24,12,0.054328698,1,1,23.50138504,11.9999755,6.001908589,1,1,23.75069252,12.00130997,5.947529012,0.073617682,0.01237786,6.456979154,5.9683951,6.001908589,5.896753591
GIGYF1,0.164052687,0.569028463,24,3,1.25714254,0.997172981,1,22.4088748,6.63E-05,27.16814212,0.459750045,1,23.2044374,1.450311671,25.46318435,2.087684416,0.081988348,27.29362401,26.24268603,23.48268434,25.10019822
GIGYF2,0.957541773,1,24,15,0.646230339,0.999983523,1,28,17.99992358,31.50643777,0.99908493,1,26,16.48210738,30.86220666,0.040839991,0.001323301,29.82627879,30.63150958,31.40919535,31.50643839
GIMAP1,0.608286445,1,18,15,0.129602847,1,1,20,12.0000177,4.721984251,0.910671343,1,19,13.61667507,4.680326688,0.116339133,0.024857054,5.545128731,4.58321442,4.721984251,4.632383558
GIMAP2,1,1,18,6,0.83686482,1,1,22.33807267,5.999999802,13.10650741,1,1,20.16903633,6.070204693,11.96638426,1.254800751,0.104860476,4.109298392,13.10650741,11.9733649,10.82017107
GIMAP4,0.940439669,1,24,6,0.080170185,1,1,28,12.00000176,4.590402237,0.998189981,1,26,8.821429388,4.535721891,0.040725374,0.008978808,4.706442361,4.543333779,4.590402237,4.403906893
GIMAP5,0.858421855,1,24,3,0.259730508,1,1,21.60978095,5.999997753,8.172287962,0.989468216,1,22.80489047,4.591216774,7.84407399,0.385040169,0.049086759,6.875014008,8.172287962,7.717431459,7.586883232
GIMAP6,1,1,24,0,0.062135486,1,1,20,6.63E-05,4.933822506,1,1,22,3.65E-05,4.882901838,0.114272613,0.023402603,4.784657369,4.886761482,4.767289388,4.979570192
GIMAP7,1,1,18,3,0.11053054,1,1,28,5.999996992,4.624271579,1,1,23,4.380951145,4.610575049,0.037597678,0.008154661,4.871225884,4.624271579,4.589082964,4.651429902
GIMAP8,1,1,18,0,0.226654566,1,1,28,11.99999204,6.204451715,1,1,23,4.928568161,6.037405955,0.859117748,0.142299152,4.814711094,5.508747408,6.204451715,5.731210174
GIN1,0.015191573,0.125520646,24,6,0.820019505,0.093620309,1,20,6.000001348,15.02404099,0.010745764,0.129344906,22,6.050000741,13.43876668,1.523290893,0.113350498,15.5009524,15.02404099,12.83942004,12.76414309
GINS1,0.753044609,1,18,0,1.644989683,1,1,26.39701307,17.99992377,38.00520429,0.966631262,1,22.19850653,18.66775021,37.95192928,1.138280247,0.029992685,39.75023432,37.05945702,37.53331372,38.00520729
GINS2,0.012921117,0.112273672,24,9,0.91424043,0.966625879,1,23.97964952,6.000013814,13.12664795,0.067231009,0.513399439,23.98982476,7.499372037,11.86850823,0.851580544,0.07175127,8.58268299,13.12664795,11.63710495,10.61081038
GINS3,1,1,18,3,1.0810837,1,1,20,6.000001917,54.70675862,1,1,19,4.433334244,52.35089558,1.939339651,0.037045014,50.46741224,54.70675862,51.66911017,51.1423649
GINS4,0.041714723,0.245407901,18,12,0.132268976,0.650253844,1,24.70588235,5.99999893,6.339223136,0.124973571,0.780040692,21.35294118,9.710503739,6.076882624,0.325954877,0.053638501,5.682536322,6.339223136,6.227597312,5.656605436
GIP,1,1,18,3,0.026077552,1,1,28,17.99993369,5.453362027,1,1,23,9.309496574,5.362998586,0.038496557,0.007178178,4.374382987,5.323398288,5.350507049,5.453362595
GIPC1,1,1,24,18,0.66304367,1,1,21.72043011,17.99993369,134.7911949,1,1,22.86021505,18.04482298,133.2299432,1.535238515,0.011523224,127.5113996,131.3306461,133.7027272,134.791201
GIPC2,1,1,24,6,2.249724313,1,1,21.45675266,6.000000015,35.63426089,1,1,22.72837633,6.018840543,33.6274812,1.372274908,0.040808138,30.17433057,35.63426089,32.33524437,32.13382765
GIPC3,0.974880863,1,18,15,0.243008715,1,1,28,11.99999615,7.176610238,0.999681839,1,23,14.51190318,7.126500767,0.380802097,0.053434653,7.206884679,6.980463452,7.176610238,6.833589692
GIPR,1,1,18,0,0.479178759,1,1,25.97672994,6.63E-05,13.15777087,1,1,21.98836497,2.81E-05,12.69138294,0.299286341,0.023581854,11.28360665,12.60925314,12.41110149,12.68188598
GIT1,0.345890478,0.892478301,18,6,0.457636157,1,1,20,6.000001753,11.46567017,0.713099256,1,19,6.016667499,11.23672161,0.286389187,0.025486899,12.15111179,11.46567017,10.8927215,11.54780358
GIT2,0.045501748,0.258558245,24,0,1.364517161,0.269286056,1,20,4.65E-05,43.56171105,0.066190455,0.508347483,22,2.56E-05,42.20039598,2.021672083,0.047906472,41.06196654,43.16773229,39.51183889,43.1943081
GJA1,0.684204381,1,24,21,22.99277801,0.999998444,1,20,17.99993369,1349.105669,0.943858584,1,22,19.52496353,1324.029706,24.20341859,0.018280117,1313.342898,1286.210598,1332.255395,1349.105762
GJA10,1,1,24,6,0.079260541,1,1,24.6198491,4.61E-05,4.512575588,1,1,24.30992455,3.038763309,4.421598027,0.109106323,0.024675767,4.269210445,4.495395362,4.337062425,4.341546152
GJA3,1,1,18,0,0.30851032,1,1,26.13678373,5.15E-05,7.314768353,1,1,22.06839187,2.17E-05,7.022864175,0.162731813,0.023171716,8.255358806,7.045961205,6.821657425,6.958113037
GJA4,0.164052687,0.569028463,24,0,0.205701843,0.906800689,1,23.81807973,6.63E-05,4.882725789,0.432216316,1,23.90903987,3.33E-05,4.722044276,0.352331059,0.074614095,6.069257908,4.581304618,4.476610319,4.95177056
GJA5,1,1,18,3,0.078189636,1,1,28,6.63E-05,4.979947842,1,1,23,1.916693902,4.888976656,0.039943327,0.008170079,5.162806149,4.880022795,4.842547103,4.856039463
GJA8,0.47671979,1,24,15,0.122649419,1,1,20,12.00001671,4.827824525,0.829886397,1,22,13.47500919,4.747284819,0.102200766,0.021528257,4.584687596,4.696853485,4.827824525,4.743112897
GJA9,1,1,24,0,0.077286955,1,1,27.20974984,6.63E-05,5.326501354,1,1,25.60487492,3.12E-05,5.357636723,0.192144756,0.035863715,6.769852467,5.301758476,5.243804528,5.525151575
GJB1,1,1,24,6,0.190579496,1,1,28,12.00002404,7.992121541,1,1,26,8.821439732,7.963996791,0.125947425,0.0158146,5.920687185,7.751899058,7.992121541,7.812470237
GJB2,1,1,24,0,22.45516819,1,1,24.03399433,6.63E-05,185.6608769,1,1,24.01699717,3.31E-05,174.2710129,23.36825872,0.134091484,298.8036033,162.4800693,159.361266,189.5298136
GJB3,0.550309254,1,24,15,10.06815972,1,1,21.54393093,11.99999998,200.6725037,0.878995147,1,22.77196546,13.45824768,190.7924469,11.36589941,0.059572062,147.296918,185.5471646,200.6725037,192.7950772
GJB4,0.183149564,0.611554026,24,18,8.166774388,0.999974189,1,23.11716621,17.99993369,114.707551,0.494029165,1,23.55858311,18.00628778,107.811616,4.350426049,0.040352109,92.45693698,100.2940118,112.4665602,114.7075634
GJB5,1,1,18,0,3.832559696,1,1,20,11.99999999,190.4478228,1,1,19,15.2,188.9226451,3.174282637,0.016802023,153.7556177,186.3027598,190.4478228,188.8599276
GJB6,1,1,18,0,26.6026415,1,1,23.97964952,17.99993369,400.4958413,1,1,20.98982476,18.37274757,376.9224958,26.38944253,0.070012915,507.5106844,359.7591244,361.8010657,400.4960551
GJB7,0.658105666,1,24,18,0.105925634,1,1,27.45631068,17.99992186,4.617678328,0.933450347,1,25.72815534,18.08154356,4.51671484,0.069811876,0.015456339,4.873761622,4.444277486,4.520491139,4.617678961
GJC1,1,1,18,0,0.07022086,1,1,26.23376623,6.63E-05,5.369021709,1,1,22.11688312,2.80E-05,5.278318233,0.05703611,0.010805735,5.606899989,5.255600679,5.229240775,5.276107433
GJC2,1,1,24,6,0.055274263,1,1,24.11597499,4.22E-05,5.970754659,1,1,24.05798749,3.007269484,5.88416636,0.061328636,0.010422655,5.566404589,5.888703082,5.798862968,5.878348183
GJC3,0.057141518,0.297907131,24,21,3.594577474,0.984148681,1,23.71157071,17.99993369,50.17885097,0.218093632,1,23.85578535,19.49161107,46.31456299,4.221961542,0.091158402,41.55843499,42.24026996,44.92355122,50.17888001
GJD2,0.923572791,1,24,6,0.120707802,1,1,28,6.63E-05,4.908076222,0.997002057,1,26,3.250030788,4.776097029,0.082149979,0.017200232,5.078870338,4.876897724,4.733199908,4.591558378
GJD3,1,1,18,0,0.187389512,1,1,28,12.00000013,5.838905515,1,1,23,4.928571483,5.863848532,0.109684998,0.018705292,6.314574439,5.815050115,5.838905515,5.804655706
GJD4,1,1,24,6,0.06228475,1,1,23.84485666,6.000000656,5.8244155,1,1,23.92242833,6.000063418,5.734507601,0.046070623,0.008033928,5.856228751,5.8244155,5.667906753,5.645908235
GK,1,1,24,6,1.223054105,1,1,20,6.000003857,56.01088297,1,1,22,6.050002121,53.63299873,2.021640025,0.037693958,58.74385636,56.01088297,52.27072932,52.75443639
GK2,1,1,18,0,0.180889522,1,1,26.26625387,17.99993369,5.127851559,1,1,22.13312693,18.65034034,5.119318979,0.123765046,0.024176076,6.28412865,5.039432139,5.051126453,5.127851983
GK5,0.031041356,0.20275899,18,3,3.399216786,0.974492945,1,24.3933295,6.63E-05,69.26347054,0.136070878,0.825043964,21.19666475,1.76641754,66.68731519,6.230566076,0.093429553,72.34787012,64.42405633,62.57537681,72.24307915
GKAP1,0.002327189,0.036154396,18,6,1.31696016,0.38661967,1,20,6.000000011,15.55012294,0.007209961,0.093257607,19,6.016666672,14.1674624,1.240164929,0.087536137,13.25459697,15.55012294,12.63439891,13.93739333
GKN1,0.782058648,1,18,9,0.118386949,1,1,20,6.00000308,4.560994817,0.97430864,1,19,7.600001463,4.398516217,0.163482911,0.037167741,3.916022847,4.560994817,4.374049322,4.300121022
GKN2,0.073331016,0.347943592,18,12,0.209495543,0.999027017,1,26.20135886,12.00000174,6.445688001,0.264741758,1,22.10067943,12.42785569,6.146565167,0.475112278,0.0772972,8.267571372,6.250207257,6.445688001,5.672657785
GLB1,0.017262715,0.136909525,24,18,4.429307851,0.82474965,1,22.89260658,17.99991958,76.2647748,0.074773237,0.551253227,23.44630329,18.01000289,72.8478618,2.04076406,0.028014056,65.80408951,69.00495773,75.49174515,76.26477998
GLB1L,0.796890021,1,24,9,0.245019175,1,1,25.08574808,5.999986442,9.093745757,0.977814817,1,24.54287404,7.536860044,8.756124005,0.130057325,0.014853299,11.84403843,9.093745757,8.559901308,8.38543999
GLB1L2,1,1,18,0,5.121026133,1,1,20,17.99993834,97.42115611,1,1,19,18.04997071,94.5716365,4.704757502,0.049748082,75.99455594,89.84361987,94.53002737,97.42117097
GLB1L3,1,1,18,9,0.6390685,1,1,28,5.99999966,11.99017348,1,1,23,8.214285574,11.84107704,0.212443569,0.017941237,10.21943472,11.99017348,11.95596491,12.12397714
GLCCI1,0.016197106,0.131151031,18,3,7.810113546,0.999926768,1,27.38540994,5.999984044,179.3975468,0.082971632,0.591307744,22.69270497,4.376978586,179.3426755,7.346692351,0.040964552,144.5186824,179.3975468,161.4818035,200.6648362
GLCE,1,1,24,0,3.904078197,1,1,22.96697347,17.99993369,61.29069842,1,1,23.48348674,20.94411399,58.01819914,4.608104097,0.079425149,32.00631292,53.31110624,56.2753744,61.29072613
GLDC,1,1,18,15,0.058681373,1,1,20,17.99993369,4.22714065,1,1,19,16.46663517,4.154402381,0.08088407,0.019469484,4.179096812,4.070383043,4.175541465,4.227140935
GLDN,1,1,18,15,0.28617571,1,1,20,12.00001386,16.26867594,1,1,19,13.61667325,15.67150389,0.841533557,0.053698328,16.90317744,15.06458986,16.26867594,15.485874
GLE1,1,1,18,3,2.637919123,1,1,20,6.000000018,98.25355014,1,1,19,4.433333342,96.39525586,3.363692262,0.034894791,81.3788455,98.25355014,93.34283917,97.69744957
GLG1,0.302687224,0.82536051,18,15,2.677220627,0.999999731,1,20,12,65.51844804,0.664415089,1,19,13.61666667,63.60986067,3.162602257,0.049718742,72.80992523,60.59396163,65.51844804,63.89230448
GLI1,1,1,24,0,0.095633751,1,1,20.96885813,17.9999378,4.866456677,1,1,22.48442907,20.89267624,4.749064243,0.046780669,0.009850502,4.360997765,4.574694531,4.847583449,4.866456774
GLI2,1,1,18,0,0.132019963,1,1,20,11.99999861,5.988941626,1,1,19,15.19999934,5.846968211,0.295597437,0.050555677,6.265134974,5.624486004,5.988941626,5.761689427
GLI3,1,1,18,12,3.049455623,1,1,20,12.00002066,101.7427757,1,1,19,12.03334314,98.82769106,2.846526812,0.028802927,77.13144437,96.55206894,101.7427757,97.83317689
GLIPR1,0.345890478,0.892478301,18,6,2.450060537,1,1,20,6.000005665,26.69220274,0.713099256,1,19,6.016669357,24.26205472,2.45420617,0.101154094,19.17216925,26.69220274,22.31407844,23.82033202
GLIPR1L1,1,1,18,15,0.119599454,1,1,20,12.00001887,5.648319306,1,1,19,13.61667563,5.62620749,0.109987529,0.019549142,6.133097835,5.505181811,5.648319306,5.615341457
GLIPR1L2,1,1,18,0,0.029397411,1,1,28,6.63E-05,4.120172025,1,1,23,2.72E-05,4.097094566,0.004781823,0.001167125,4.456997529,4.096346448,4.090251718,4.082299041
GLIPR2,0.974880863,1,24,3,0.547021564,1,1,28,6.63E-05,14.49504427,0.999681839,1,26,1.625030788,13.52590167,0.075370343,0.005572297,13.92191321,13.4105328,13.19513573,12.9971792
GLIS1,1,1,18,6,0.245776056,1,1,28,5.999985299,8.982437657,1,1,23,6.29761301,8.919887052,0.033885085,0.003798824,9.775019768,8.982437657,8.611511554,9.539172947
GLIS2,1,1,18,9,0.150593162,1,1,24.28162564,12.00001119,8.245682943,1,1,21.14081282,10.5091119,8.15951808,0.102680462,0.012584133,7.05594966,8.194495475,8.245682943,8.108448778
GLIS3,1,1,18,9,0.022035225,1,1,26.72967864,6.000012637,6.092584571,1,1,22.36483932,8.101328271,6.018781745,0.061879123,0.010281005,5.79251692,6.092584571,6.016609105,6.02556431
GLMN,0.000342863,0.010116832,24,0,14.57513653,0.015102973,0.535887537,24.14342629,6.63E-05,188.9232438,6.82E-05,0.002365667,24.07171315,3.31E-05,175.297592,19.07831859,0.108833889,162.8188965,164.392777,163.2550825,184.4414159
GLO1,1,1,24,12,11.45810801,1,1,24.28162564,5.999998463,442.9965383,1,1,24.14081282,9.017804987,430.5913365,14.10354803,0.032753906,395.5869061,442.9965383,438.2257539,417.036699
GLOD5,1,1,18,9,0.084442926,1,1,26.13678373,11.99997346,4.66256055,1,1,22.06839187,10.58314051,4.637057623,0.035626317,0.007682958,4.079877015,4.659011494,4.66256055,4.634219189
GLP1R,1,1,24,18,0.049679157,1,1,25.41641702,17.99993369,4.979600304,1,1,24.70820851,18.01476802,4.905311421,0.071611307,0.014598728,4.749635606,4.859443455,4.86082853,4.97960096
GLP2R,1,1,24,18,0.062100251,1,1,28,5.999994644,4.139091819,1,1,26,25.5357118,4.125832224,0.025082221,0.006079312,3.60348012,4.139091819,4.10870525,4.203427636
GLRA1,1,1,18,15,0.145551384,1,1,28,11.99999428,4.498886458,1,1,23,14.51190241,4.452697153,0.219884716,0.049382365,4.416945239,4.33587643,4.498886458,4.361172342
GLRA2,1,1,24,12,0.091408091,1,1,23.92554992,5.99999687,4.78855002,1,1,23.96277496,8.995359782,4.688805946,0.11440079,0.024398704,4.686450457,4.78855002,4.75064128,4.592388195
GLRA3,0.049592466,0.271456859,24,15,0.088368507,0.943198337,1,26.00858369,11.99999681,4.128538641,0.190020686,1,25.00429185,13.5821565,4.050985487,0.075875578,0.018730153,3.760925974,4.015062716,4.128538641,4.106222036
GLRA4,0.130965528,0.499638635,18,6,0.2441638,0.99999876,1,20,6.000010976,5.079774021,0.397194692,1,19,6.01667188,4.890136185,0.152370046,0.031158651,4.09148856,5.079774021,4.630503823,4.862347605
GLRB,1,1,18,0,0.017460101,1,1,28,12.00000003,4.54151691,1,1,23,4.928571439,4.548570083,0.030113643,0.006620464,4.053181057,4.538118121,4.54151691,4.51990582
GLRX,1,1,24,0,20.24384526,1,1,26.04051565,4.18E-05,327.7421309,1,1,25.02025783,2.01E-05,327.9080703,33.3542136,0.101718185,233.2408556,317.64605,306.6501363,355.6323172
GLRX2,0.323687371,0.857983556,24,18,5.224309704,0.999999976,1,23.29489292,17.99993369,104.1123838,0.688799315,1,23.64744646,18.0039681,99.28459355,3.31429123,0.033381727,86.23677957,94.13573814,101.9831517,104.1123956
GLRX3,1,1,18,0,9.3397205,1,1,20,11.99999996,510.7055777,1,1,19,15.19999998,506.7943225,9.102737604,0.017961404,572.0305026,499.6988116,510.7055777,505.3936937
GLRX5,0.645356527,1,18,0,8.122947909,1,1,20,17.99995843,315.0326529,0.927991941,1,19,18.04998025,311.4854273,6.324184255,0.020303307,321.9380061,303.077542,313.791732,315.0326572
GLS,0.004820035,0.058431746,18,6,5.642284335,0.078804683,1,20,6.000000005,86.71369762,0.003371379,0.052370835,19,6.016666669,79.70411354,6.329961802,0.079418257,77.12866784,86.71369762,72.50813786,77.99860254
GLS2,0.377452156,0.943269643,24,6,0.34632288,1,1,27.20974984,5.999999812,9.314094814,0.745208116,1,25.60487492,6.023664439,9.052836329,0.17985292,0.019867024,9.221894092,9.314094814,8.973887962,8.716356853
GLT1D1,0.411361339,0.992546468,24,0,0.153207086,0.999994802,1,24.56282571,6.63E-05,6.40776935,0.776764839,1,24.28141285,3.28E-05,6.185253563,0.262235344,0.042396862,5.078766996,6.068105502,5.99731468,6.258455614
GLT25D1,0.045501748,0.258558245,24,6,2.046621689,0.994663722,1,25.85009141,5.999983845,42.49507003,0.185351423,1,24.9250457,6.008267903,40.82364051,1.075860591,0.026353862,40.16736079,42.49507003,40.09436243,38.89071068
GLT25D2,1,1,18,0,0.128709549,1,1,28,6.63E-05,7.52238724,1,1,23,2.72E-05,6.321882071,0.551789021,0.087282397,5.635036272,5.95759497,5.89144228,5.995843437
GLT8D1,1,1,24,12,1.954994563,1,1,20,11.99999143,167.8767564,1,1,22,12.09999528,166.5112995,1.769863441,0.010629089,156.180608,166.6283512,167.8767564,165.1218892
GLT8D2,1,1,18,0,0.125829229,1,1,28,11.99999964,6.048308182,1,1,23,4.928571281,6.08015461,0.185388918,0.030490823,7.432541193,5.992478976,6.048308182,5.989021429
GLTP,1,1,24,0,4.376637069,1,1,28,17.999951,2033.606505,1,1,26,21.35712011,2027.583709,1.48559675,0.000732693,2168.143001,2026.794372,2030.543837,2033.606517
GLTPD1,1,1,24,6,1.81034507,1,1,28,6.63E-05,153.3596752,1,1,26,3.250030788,151.2344822,1.0781658,0.0071291,139.7065434,152.5738571,150.299078,148.7754542
