LDLEAF,LDM,LDVA,SDLEAF,SDM,SDVA
,,,AT5G50950,,
,,,AT5G50960,,
,,,AT5G51010,,
,,,AT5G51020,,
,,,AT5G51050,,
,,,AT5G51070,,
,,,AT5G51080,,
,,,AT5G51100,,
,,,AT5G51140,,
,,,AT5G51180,,
,,,AT5G51220,,
,,,AT5G51290,,
,,,AT5G51300,,
,,,AT5G51350,,
,,,AT5G51400,,
,,,AT5G51410,,
,,,AT5G51430,,
,,,AT5G51450,,
,,,AT5G51460,,
,,,AT5G51550,,
,,,AT5G51560,,
,,,AT5G51700,,
,,,AT5G51720,,
,,,AT5G51820,,
,,,AT5G51830,,
,,,AT5G51870,,
,,,AT5G51970,,
,,,AT5G51980,,
,,,AT5G52010,,
,,,AT5G52040,,
,,,AT5G52050,,
,,,AT5G52060,,
,,,AT5G52100,,
,,,AT5G52150,,
,,,AT5G52240,,
,,,AT5G52470,,
,,,AT5G52560,,
,,,AT5G52570,,
,,,AT5G52580,,
,,,AT5G52630,,
,,,AT5G52820,,
,,,AT5G52840,,
,,,AT5G52850,,
,,,AT5G52880,,
,,,AT5G52882,,
,,,AT5G52920,,
,,,AT5G53045,,
,,,AT5G53130,,
,,,AT5G53150,,
,,,AT5G53160,,
,,,AT5G53290,,
,,,AT5G53300,,
,,,AT5G53310,,
,,,AT5G53360,,
,,,AT5G53370,,
,,,AT5G53390,,
,,,AT5G53460,,
,,,AT5G53490,,
,,,AT5G53540,,
,,,AT5G53770,,
,,,AT5G53850,,
,,,AT5G53970,,
,,,AT5G54080,,
,,,AT5G54100,,
,,,AT5G54110,,
,,,AT5G54130,,
,,,AT5G54160,,
,,,AT5G54180,,
,,,AT5G54250,,
,,,AT5G54260,,
,,,AT5G54270,,
,,,AT5G54290,,
,,,AT5G54300,,
,,,AT5G54310,,
,,,AT5G54320,,
,,,AT5G54390,,
,,,AT5G54500,,
,,,AT5G54590,,
,,,AT5G54750,,
,,,AT5G54760,,
,,,AT5G54770,,
,,,AT5G54810,,
,,,AT5G54840,,
,,,AT5G54855,,
,,,AT5G54980,,
,,,AT5G55000,,
,,,AT5G55050,,
,,,AT5G55070,,
,,,AT5G55100,,
,,,AT5G55130,,
,,,AT5G55190,,
,,,AT5G55230,,
,,,AT5G55250,,
,,,AT5G55260,,
,,,AT5G55270,,
,,,AT5G55280,,
,,,AT5G55300,,
,,,AT5G55310,,
,,,AT5G55380,,
,,,AT5G55480,,
,,,AT5G55520,,
,,,AT5G55530,,
,,,AT5G55600,,
,,,AT5G55700,,
,,,AT5G55730,,
,,,AT5G55740,,
,,,AT5G55810,,
,,,AT5G55850,,
,,,AT5G55860,,
,,,AT5G55910,,
,,,AT5G55930,,
,,,AT5G55940,,
,,,AT5G55970,,
,,,AT5G55990,,
,,,AT5G56010,,
,,,AT5G56030,,
,,,AT5G56260,,
,,,AT5G56280,,
,,,AT5G56360,,
,,,AT5G56380,,
,,,AT5G56460,,
,,,AT5G56500,,
,,,AT5G56530,,
,,,AT5G56590,,
,,,AT5G56600,,
,,,AT5G56660,,
,,,AT5G56730,,
,,,AT5G56750,,
,,,AT5G56790,,
,,,AT5G56860,,
,,,AT5G56870,,
,,,AT5G56900,,
,,,AT5G56950,,
,,,AT5G57040,,
,,,AT5G57100,,
,,,AT5G57120,,
,,,AT5G57130,,
,,,AT5G57240,,
,,,AT5G57330,,
,,,AT5G57360,,
,,,AT5G57370,,
,,,AT5G57440,,
,,,AT5G57490,,
,,,AT5G57520,,
,,,AT5G57560,,
,,,AT5G57580,,
,,,AT5G57610,,
,,,AT5G57630,,
,,,AT5G57655,,
,,,AT5G57660,,
,,,AT5G57770,,
,,,AT5G57800,,
,,,AT5G57840,,
,,,AT5G57850,,
,,,AT5G57870,,
,,,AT5G57990,,
,,,AT5G58040,,
,,,AT5G58090,,
,,,AT5G58110,,
,,,AT5G58120,,
,,,AT5G58200,,
,,,AT5G58220,,
,,,AT5G58240,,
,,,AT5G58290,,
,,,AT5G58300,,
,,,AT5G58310,,
,,,AT5G58330,,
,,,AT5G58350,,
,,,AT5G58380,,
,,,AT5G58480,,
,,,AT5G58490,,
,,,AT5G58530,,
,,,AT5G58560,,
,,,AT5G58575,,
,,,AT5G58700,,
,,,AT5G58710,,
,,,AT5G58800,,
,,,AT5G58820,,
,,,AT5G58870,,
,,,AT5G58950,,
,,,AT5G58960,,
,,,AT5G59030,,
,,,AT5G59130,,
,,,AT5G59230,,
,,,AT5G59340,,
,,,AT5G59440,,
,,,AT5G59480,,
,,,AT5G59520,,
,,,AT5G59540,,
,,,AT5G59600,,
,,,AT5G59610,,
,,,AT5G59730,,
,,,AT5G59740,,
,,,AT5G59750,,
,,,AT5G59770,,
,,,AT5G59790,,
,,,AT5G59870,,
,,,AT5G59890,,
,,,AT5G59920,,
,,,AT5G60120,,
,,,AT5G60130,,
,,,AT5G60170,,
,,,AT5G60190,,
,,,AT5G60230,,
,,,AT5G60340,,
,,,AT5G60360,,
,,,AT5G60460,,
,,,AT5G60600,,
,,,AT5G60620,,
,,,AT5G60640,,
,,,AT5G60710,,
,,,AT5G60750,,
,,,AT5G60790,,
,,,AT5G60850,,
,,,AT5G60920,,
,,,AT5G60930,,
,,,AT5G60980,,
,,,AT5G61010,,
,,,AT5G61020,,
,,,AT5G61060,,
,,,AT5G61130,,
,,,AT5G61240,,
,,,AT5G61330,,
,,,AT5G61350,,
,,,AT5G61370,,
,,,AT5G61440,,
,,,AT5G61460,,
,,,AT5G61500,,
,,,AT5G61520,,
,,,AT5G61530,,
,,,AT5G61590,,
,,,AT5G61600,,
,,,AT5G61640,,
,,,AT5G61780,,
,,,AT5G61820,,
,,,AT5G61830,,
,,,AT5G61940,,
,,,AT5G61950,,
,,,AT5G61960,,
,,,AT5G62050,,
,,,AT5G62100,,
,,,AT5G62130,,
,,,AT5G62190,,
,,,AT5G62200,,
,,,AT5G62220,,
,,,AT5G62260,,
,,,AT5G62280,,
,,,AT5G62300,,
,,,AT5G62350,,
,,,AT5G62360,,
,,,AT5G62410,,
,,,AT5G62430,,
,,,AT5G62460,,
,,,AT5G62530,,
,,,AT5G62620,,
,,,AT5G62640,,
,,,AT5G62680,,
,,,AT5G62720,,
,,,AT5G62740,,
,,,AT5G62790,,
,,,AT5G62810,,
,,,AT5G62840,,
,,,AT5G62890,,
,,,AT5G62930,,
,,,AT5G63020,,
,,,AT5G63120,,
,,,AT5G63140,,
,,,AT5G63160,,
,,,AT5G63180,,
,,,AT5G63190,,
,,,AT5G63200,,
,,,AT5G63260,,
,,,AT5G63290,,
,,,AT5G63380,,
,,,AT5G63400,,
,,,AT5G63420,,
,,,AT5G63570,,
,,,AT5G63640,,
,,,AT5G63700,,
,,,AT5G63710,,
,,,AT5G63770,,
,,,AT5G63780,,
,,,AT5G63790,,
,,,AT5G63800,,
,,,AT5G63810,,
,,,AT5G63820,,
,,,AT5G63840,,
,,,AT5G63850,,
,,,AT5G63860,,
,,,AT5G63880,,
,,,AT5G63910,,
,,,AT5G63930,,
,,,AT5G63960,,
,,,AT5G63970,,
,,,AT5G63980,,
,,,AT5G63990,,
,,,AT5G64040,,
,,,AT5G64070,,
,,,AT5G64110,,
,,,AT5G64270,,
,,,AT5G64280,,
,,,AT5G64290,,
,,,AT5G64300,,
,,,AT5G64330,,
,,,AT5G64350,,
,,,AT5G64380,,
,,,AT5G64400,,
,,,AT5G64410,,
,,,AT5G64420,,
,,,AT5G64430,,
,,,AT5G64500,,
,,,AT5G64530,,
,,,AT5G64560,,
,,,At5g64570,,
,,,AT5G64620,,
,,,AT5G64640,,
,,,AT5G64650,,
,,,AT5G64700,,
,,,AT5G64840,,
,,,AT5G64860,,
,,,AT5G64920,,
,,,AT5G64940,,
,,,AT5G64950,,
,,,AT5G65000,,
,,,AT5G65010,,
,,,AT5G65050,,
,,,AT5G65110,,
,,,AT5G65140,,
,,,AT5G65205,,
,,,AT5G65260,,
,,,AT5G65280,,
,,,AT5G65310,,
,,,AT5G65360,,
,,,AT5G65380,,
,,,AT5G65460,,
,,,AT5G65570,,
,,,AT5G65620,,
,,,AT5G65650,,
,,,AT5G65670,,
,,,AT5G65700,,
,,,AT5G65750,,
,,,AT5G65760,,
,,,AT5G65890,,
,,,AT5G65910,,
,,,AT5G65960,,
,,,AT5G65990,,
,,,AT5G66030,,
,,,AT5G66050,,
,,,AT5G66055,,
,,,AT5G66070,,
,,,AT5G66140,,
,,,AT5G66180,,
,,,AT5G66190,,
,,,AT5G66270,,
,,,AT5G66280,,
,,,AT5G66310,,
,,,AT5G66380,,
,,,AT5G66420,,
,,,AT5G66450,,
,,,AT5G66460,,
,,,AT5G66520,,
,,,AT5G66530,,
,,,AT5G66560,,
,,,AT5G66590,,
,,,AT5G66600,,
,,,AT5G66620,,
,,,AT5G66675,,
,,,AT5G66680,,
,,,AT5G66730,,
,,,AT5G66740,,
,,,AT5G66760,,
,,,AT5G66770,,
,,,AT5G66790,,
,,,AT5G66840,,
,,,AT5G66850,,
,,,AT5G66880,,
,,,AT5G66900,,
,,,AT5G66920,,
,,,AT5G67030,,
,,,AT5G67100,,
,,,AT5G67140,,
,,,AT5G67180,,
,,,AT5G67190,,
,,,AT5G67200,,
,,,AT5G67220,,
,,,AT5G67240,,
,,,AT5G67260,,
,,,AT5G67270,,
,,,AT5G67370,,
,,,AT5G67380,,
,,,AT5G67385,,
,,,AT5G67420,,
,,,AT5G67480,,
,,,AT5G67510,,
,,,AT5G67530,,
,,,AT5G67560,,
,,,AT5G67570,,
,,,AT5G67630,,
,,,ATCG00040,,
,,,ATCG00050,,
,,,ATCG00160,,
,,,ATCG00170,,
,,,ATCG00180,,
,,,ATCG00190,,
,,,ATCG00210,,
,,,ATCG00300,,
,,,ATCG00530,,
,,,ATCG00690,,
,,,ATCG01040,,
,,,ATCG01060,,
,,,ATCG01120,,
,,,ATCG01130,,
,,,ATCG01240,,
,,,ATCG01280,,
,,,ath-MIR157a,,
,,,ath-MIR160a,,
,,,ath-MIR160c,,
,,,ath-MIR163,,
,,,ath-MIR167a,,
,,,ath-MIR167d,,
,,,ath-MIR169l,,
,,,ath-MIR171b,,
,,,ath-MIR403,,
,,,ath-MIR408,,
,,,ath-MIR414,,
,,,ath-MIR420,,
,,,ath-MIR447a,,
,,,ath-MIR822,,
,,,ath-MIR825,,
,,,ath-MIR826,,
,,,ath-MIR827,,
,,,ath-MIR844,,
,,,ath-MIR850,,
,,,ath-MIR861,,
,,,ath-MIR863,,
,,,ATMG00010,,
,,,ATMG00120,,
,,,ATMG00130,,
,,,ATMG00140,,
,,,ATMG00260,,
,,,ATMG00450,,
,,,ATMG00660,,
,,,ATMG00670,,
,,,ATMG00730,,
,,,ATMG00820,,
,,,ATMG00840,,
,,,ATMG01060,,
,,,ATMG01170,,
,,,ATMG01250,,
,,,ATMG01260,,
,,,ATMG01360,,
,,,ATMG01400,,
,,,ATMG01410,,
,,,AT1G01110,,
,,,AT1G01250,,
,,,AT1G01340,,
,,,AT1G01640,,
,,,AT1G01740,,
,,,AT1G01970,,
,,,AT1G02205,,
,,,AT1G02390,,
,,,AT1G02420,,
,,,AT1G02620,,
,,,AT1G02813,,
,,,AT1G02816,,
,,,AT1G02820,,
,,,AT1G02900,,
,,,AT1G02910,,
,,,AT1G02930,,
,,,AT1G02940,,
,,,AT1G03080,,
,,,AT1G03090,,
,,,AT1G03100,,
,,,AT1G03370,,
,,,AT1G03400,,
,,,AT1G03457,,
,,,AT1G03520,,
,,,AT1G03760,,
,,,AT1G04170,,
,,,AT1G04270,,
,,,AT1G04290,,
,,,AT1G04410,,
,,,AT1G04540,,
,,,AT1G04570,,
,,,AT1G04635,,
,,,AT1G04710,,
,,,AT1G04770,,
,,,AT1G05170,,
,,,AT1G05370,,
,,,AT1G05620,,
,,,AT1G06630,,
,,,AT1G06670,,
,,,AT1G06790,,
,,,AT1G07050,,
,,,AT1G07090,,
,,,AT1G07320,,
,,,AT1G07440,,
,,,AT1G07530,,
,,,AT1G07702,,
,,,AT1G07705,,
,,,AT1G07810,,
,,,AT1G07890,,
,,,AT1G08040,,
,,,AT1G08125,,
,,,AT1G08560,,
,,,AT1G08630,,
,,,AT1G08720,,
,,,AT1G08820,,
,,,AT1G08900,,
,,,AT1G08970,,
,,,AT1G09100,,
,,,AT1G09130,,
,,,AT1G09230,,
,,,AT1G09420,,
,,,AT1G09421,,
,,,AT1G09600,,
,,,AT1G09665,,
,,,AT1G09700,,
,,,AT1G09970,,
,,,AT1G10060,,
,,,AT1G10070,,
,,,AT1G10170,,
,,,AT1G10310,,
,,,AT1G10370,,
,,,AT1G10640,,
,,,AT1G10657,,
,,,AT1G10670,,
,,,AT1G11000,,
,,,AT1G11200,,
,,,AT1G11260,,
,,,AT1G11380,,
,,,AT1G11410,,
,,,AT1G11545,,
,,,AT1G11670,,
,,,AT1G11860,,
,,,AT1G11980,,
,,,AT1G12000,,
,,,AT1G12140,,
,,,AT1G12280,,
,,,AT1G12290,,
,,,AT1G12430,,
,,,AT1G12440,,
,,,AT1G12490,,
,,,AT1G12710,,
,,,AT1G12880,,
,,,AT1G13090,,
,,,AT1G13110,,
,,,AT1G13190,,
,,,AT1G13245,,
,,,AT1G13280,,
,,,AT1G13340,,
,,,AT1G13350,,
,,,AT1G13550,,
,,,AT1G13700,,
,,,AT1G13740,,
,,,AT1G13820,,
,,,AT1G13900,,
,,,AT1G13980,,
,,,AT1G14360,,
,,,AT1G14480,,
,,,AT1G14900,,
,,,AT1G15000,,
,,,AT1G15015,,
,,,AT1G15020,,
,,,AT1G15080,,
,,,AT1G15125,,
,,,AT1G15340,,
,,,AT1G15410,,
,,,AT1G15430,,
,,,AT1G15580,,
,,,AT1G15810,,
,,,AT1G16110,,
,,,AT1G16180,,
,,,AT1G16240,,
,,,AT1G16270,,
,,,AT1G16280,,
,,,AT1G16310,,
,,,AT1G16320,,
,,,AT1G16330,,
,,,AT1G16350,,
,,,AT1G16510,,
,,,AT1G16700,,
,,,AT1G16870,,
,,,AT1G16970,,
,,,AT1G17050,,
,,,AT1G17060,,
,,,AT1G17100,,
,,,AT1G17330,,
,,,AT1G17410,,
,,,AT1G17440,,
,,,AT1G17480,,
,,,AT1G17600,,
,,,AT1G17640,,
,,,AT1G17745,,
,,,AT1G17940,,
,,,AT1G17990,,
,,,AT1G18090,,
,,,AT1G18270,,
,,,AT1G18440,,
,,,AT1G18485,,
,,,AT1G18500,,
,,,AT1G18640,,
,,,AT1G18670,,
,,,AT1G18740,,
,,,AT1G18750,,
,,,AT1G18835,,
,,,AT1G19050,,
,,,AT1G19110,,
,,,AT1G19140,,
,,,AT1G19260,,
,,,AT1G19350,,
,,,AT1G19430,,
,,,AT1G19610,,
,,,AT1G19700,,
,,,AT1G19730,,
,,,AT1G19835,,
,,,AT1G19920,,
,,,AT1G19940,,
,,,AT1G20060,,
,,,AT1G20110,,
,,,AT1G20120,,
,,,AT1G20150,,
,,,AT1G20190,,
,,,AT1G20470,,
,,,AT1G20560,,
,,,AT1G20610,,
,,,AT1G20650,,
,,,AT1G20670,,
,,,AT1G20780,,
,,,AT1G20795,,
,,,AT1G21050,,
,,,AT1G21070,,
,,,AT1G21080,,
,,,AT1G21310,,
,,,AT1G21590,,
,,,AT1G21640,,
,,,AT1G21670,,
,,,AT1G21790,,
,,,AT1G22160,,
,,,AT1G22220,,
,,,AT1G22400,,
,,,AT1G22450,,
,,,AT1G22500,,
,,,AT1G22510,,
,,,AT1G22530,,
,,,AT1G22710,,
,,,AT1G22950,,
,,,AT1G23120,,
,,,AT1G23210,,
,,,AT1G23440,,
,,,AT1G23860,,
,,,AT1G23870,,
,,,AT1G23900,,
,,,AT1G23960,,
,,,AT1G23970,,
,,,AT1G24050,,
,,,AT1G24110,,
,,,AT1G24280,,
,,,AT1G24320,,
,,,AT1G24510,,
,,,AT1G24580,,
,,,AT1G24800,,
,,,AT1G25230,,
,,,AT1G25450,,
,,,AT1G26100,,
,,,AT1G26190,,
,,,AT1G26380,,
,,,AT1G26440,,
,,,AT1G26520,,
,,,AT1G26660,,
,,,AT1G26690,,
,,,AT1G26790,,
,,,AT1G26800,,
,,,AT1G26880,,
,,,AT1G27040,,
,,,AT1G27240,,
,,,AT1G27270,,
,,,AT1G27530,,
,,,AT1G27630,,
,,,AT1G27690,,
,,,AT1G27750,,
,,,AT1G27752,,
,,,AT1G27960,,
,,,AT1G27980,,
,,,AT1G28090,,
,,,AT1G28130,,
,,,AT1G28230,,
,,,AT1G28680,,
,,,AT1G29500,,
,,,AT1G29560,,
,,,AT1G29690,,
,,,AT1G29760,,
,,,AT1G29880,,
,,,AT1G30440,,
,,,AT1G30570,,
,,,AT1G30590,,
,,,AT1G30730,,
,,,AT1G30910,,
,,,AT1G30925,,
,,,AT1G31160,,
,,,AT1G31163,,
,,,AT1G31230,,
,,,AT1G31530,,
,,,AT1G31780,,
,,,AT1G31790,,
,,,AT1G31812,,
,,,AT1G32140,,
,,,AT1G32700,,
,,,AT1G32780,,
,,,AT1G32790,,
,,,AT1G33260,,
,,,AT1G33270,,
,,,AT1G33615,,
,,,AT1G34030,,
,,,AT1G34120,,
,,,AT1G34300,,
,,,AT1G34380,,
,,,AT1G34460,,
,,,AT1G34780,,
,,,At1g34842,,
,,,AT1G35670,,
,,,AT1G36310,,
,,,AT1G42970,,
,,,AT1G43620,,
,,,AT1G43710,,
,,,AT1G43890,,
,,,AT1G44110,,
,,,AT1G44350,,
,,,AT1G44820,,
,,,AT1G45010,,
,,,AT1G45160,,
,,,AT1G45191,,
,,,AT1G45207,,
,,,AT1G45616,,
,,,AT1G46768,,
,,,AT1G47470,,
,,,AT1G47670,,
,,,AT1G48050,,
,,,AT1G48160,,
,,,AT1G48570,,
,,,AT1G48850,,
,,,AT1G49160,,
,,,AT1G49520,,
,,,AT1G49530,,
,,,AT1G49650,,
,,,AT1G49720,,
,,,AT1G49890,,
,,,AT1G49960,,
,,,AT1G49990,,
,,,AT1G50050,,
,,,AT1G50055,,
,,,AT1G50190,,
,,,AT1G50250,,
,,,AT1G50370,,
,,,AT1G50420,,
,,,AT1G50460,,
,,,AT1G50500,,
,,,AT1G50750,,
,,,AT1G50970,,
,,,AT1G51130,,
,,,AT1G51740,,
,,,AT1G51805,,
,,,AT1G51880,,
,,,AT1G52200,,
,,,AT1G52290,,
,,,AT1G52590,,
,,,AT1G52800,,
,,,AT1G52830,,
,,,AT1G53023,,
,,,AT1G53040,,
,,,AT1G53100,,
,,,AT1G53165,,
,,,AT1G53230,,
,,,AT1G53325,,
,,,AT1G53330,,
,,,AT1G53350,,
,,,AT1G53430,,
,,,AT1G53470,,
,,,AT1G53570,,
,,,AT1G53590,,
,,,AT1G53950,,
,,,AT1G54160,,
,,,AT1G54220,,
,,,AT1G54270,,
,,,AT1G55020,,
,,,AT1G55110,,
,,,AT1G55240,,
,,,AT1G55300,,
,,,AT1G55360,,
,,,AT1G55550,,
,,,AT1G55930,,
,,,AT1G56010,,
,,,AT1G56040,,
,,,AT1G56050,,
,,,AT1G56120,,
,,,AT1G56140,,
,,,AT1G56150,,
,,,AT1G56310,,
,,,AT1G56410,,
,,,AT1G56570,,
,,,AT1G57780,,
,,,AT1G57830,,
,,,AT1G58280,,
,,,AT1G58350,,
,,,AT1G59690,,
,,,AT1G59710,,
,,,AT1G59910,,
,,,AT1G60040,,
,,,AT1G60095,,
,,,AT1G60260,,
,,,AT1G60270,,
,,,AT1G60690,,
,,,AT1G60940,,
,,,AT1G61065,,
,,,AT1G61180,,
,,,AT1G61250,,
,,,AT1G61430,,
,,,AT1G61600,,
,,,AT1G61730,,
,,,AT1G61795,,
,,,AT1G61960,,
,,,AT1G62130,,
,,,AT1G62290,,
,,,AT1G62400,,
,,,AT1G62570,,
,,,AT1G62660,,
,,,AT1G62710,,
,,,AT1G62960,,
,,,AT1G62970,,
,,,AT1G63020,,
,,,AT1G63050,,
,,,AT1G63100,,
,,,AT1G63180,,
,,,AT1G63250,,
,,,AT1G63420,,
,,,AT1G63430,,
,,,AT1G63855,,
,,,AT1G64200,,
,,,AT1G64255,,
,,,AT1G64440,,
,,,AT1G64630,,
,,,AT1G64780,,
,,,AT1G64890,,
,,,AT1G64900,,
,,,AT1G64970,,
,,,AT1G65060,,
,,,AT1G65420,,
,,,AT1G65680,,
,,,AT1G65730,,
,,,AT1G65950,,
,,,AT1G65990,,
,,,AT1G66080,,
,,,AT1G66140,,
,,,AT1G66150,,
,,,AT1G66200,,
,,,AT1G66345,,
,,,AT1G66420,,
,,,AT1G66540,,
,,,AT1G66690,,
,,,AT1G66750,,
,,,AT1G66840,,
,,,AT1G66910,,
,,,AT1G66980,,
,,,AT1G67090,,
,,,AT1G67370,,
,,,AT1G67590,,
,,,AT1G67750,,
,,,AT1G67940,,
,,,AT1G67950,,
,,,AT1G68010,,
,,,AT1G68130,,
,,,AT1G68220,,
,,,AT1G68290,,
,,,AT1G68400,,
,,,AT1G68470,,
,,,AT1G68550,,
,,,AT1G68580,,
,,,AT1G68620,,
,,,AT1G68710,,
,,,AT1G68760,,
,,,AT1G69040,,
,,,AT1G69380,,
,,,AT1G69440,,
,,,AT1G69450,,
,,,AT1G69610,,
,,,AT1G69700,,
,,,AT1G69840,,
,,,AT1G69870,,
,,,AT1G69890,,
,,,AT1G70270,,
,,,AT1G70420,,
,,,AT1G70430,,
,,,AT1G70518,,
,,,AT1G70530,,
,,,AT1G70550,,
,,,AT1G70750,,
,,,AT1G70790,,
,,,AT1G70830,,
,,,AT1G70950,,
,,,AT1G71070,,
,,,AT1G71140,,
,,,AT1G71180,,
,,,AT1G71800,,
,,,AT1G71860,,
,,,AT1G72030,,
,,,AT1G72040,,
,,,AT1G72420,,
,,,AT1G72550,,
,,,AT1G72610,,
,,,AT1G72630,,
,,,AT1G72660,,
,,,AT1G72730,,
,,,AT1G72920,,
,,,AT1G73460,,
,,,AT1G73650,,
,,,AT1G73680,,
,,,AT1G73710,,
,,,AT1G73990,,
,,,AT1G74030,,
,,,AT1G74100,,
,,,AT1G74170,,
,,,AT1G74510,,
,,,AT1G74550,,
,,,AT1G74910,,
,,,AT1G75170,,
,,,AT1G75340,,
,,,AT1G75450,,
,,,AT1G75540,,
,,,AT1G75600,,
,,,AT1G75760,,
,,,AT1G75850,,
,,,AT1G76160,,
,,,AT1G76300,,
,,,AT1G76310,,
,,,AT1G76550,,
,,,AT1G76680,,
,,,AT1G76760,,
,,,AT1G76790,,
,,,AT1G76810,,
,,,AT1G76830,,
,,,AT1G76860,,
,,,AT1G76880,,
,,,AT1G76970,,
,,,AT1G76990,,
,,,AT1G77020,,
,,,AT1G77170,,
,,,AT1G77220,,
,,,AT1G77260,,
,,,AT1G77280,,
,,,AT1G77300,,
,,,AT1G77460,,
,,,AT1G77480,,
,,,AT1G77510,,
,,,AT1G77610,,
,,,AT1G77630,,
,,,AT1G77920,,
,,,AT1G78210,,
,,,AT1G78240,,
,,,AT1G78270,,
,,,AT1G78300,,
,,,AT1G78360,,
,,,AT1G78380,,
,,,AT1G78510,,
,,,AT1G78530,,
,,,AT1G78570,,
,,,AT1G78590,,
,,,AT1G78790,,
,,,AT1G78910,,
,,,AT1G78940,,
,,,AT1G79230,,
,,,AT1G79450,,
,,,AT1G79460,,
,,,AT1G79510,,
,,,AT1G79530,,
,,,AT1G79550,,
,,,AT1G79590,,
,,,AT1G79610,,
,,,AT1G79700,,
,,,AT1G79820,,
,,,AT1G79890,,
,,,AT1G79920,,
,,,AT1G79930,,
,,,AT1G80230,,
,,,AT1G80310,,
,,,AT1G80350,,
,,,AT1G80370,,
,,,AT1G80500,,
,,,AT1G80560,,
,,,AT1G80570,,
,,,AT1G80640,,
,,,AT1G80650,,
,,,AT1G80680,,
,,,AT2G01130,,
,,,AT2G01440,,
,,,AT2G01450,,
,,,AT2G01570,,
,,,AT2G01630,,
,,,AT2G01650,,
,,,AT2G01730,,
,,,AT2G01830,,
,,,AT2G01910,,
,,,AT2G01950,,
,,,AT2G02050,,
,,,AT2G02170,,
,,,AT2G02180,,
,,,AT2G02310,,
,,,AT2G02380,,
,,,AT2G02400,,
,,,AT2G02480,,
,,,AT2G02560,,
,,,AT2G02790,,
,,,AT2G03150,,
,,,AT2G03170,,
,,,AT2G03340,,
,,,AT2G03360,,
,,,AT2G03390,,
,,,AT2G03640,,
,,,AT2G03890,,
,,,AT2G04620,,
,,,AT2G04850,,
,,,AT2G04890,,
,,,AT2G05760,,
,,,AT2G05910,,
,,,AT2G05920,,
,,,AT2G06025,,
,,,AT2G07340,,
,,,AT2G07727,,
,,,AT2G07793,,
,,,AT2G09990,,
,,,AT2G12480,,
,,,AT2G13360,,
,,,AT2G13630,,
,,,AT2G14830,,
,,,AT2G14835,,
,,,AT2G15230,,
,,,AT2G15310,,
,,,AT2G15820,,
,,,AT2G16365,,
,,,AT2G16770,,
,,,AT2G16860,,
,,,AT2G16990,,
,,,AT2G17036,,
,,,AT2G17130,,
,,,AT2G17200,,
,,,AT2G17220,,
,,,AT2G17265,,
,,,AT2G17370,,
,,,AT2G17480,,
,,,AT2G17780,,
,,,AT2G17845,,
,,,AT2G18100,,
,,,AT2G18120,,
,,,AT2G18250,,
,,,AT2G18390,,
,,,AT2G19170,,
,,,AT2G19385,,
,,,AT2G19800,,
,,,AT2G19860,,
,,,AT2G20000,,
,,,AT2G20290,,
,,,AT2G20340,,
,,,AT2G20370,,
,,,AT2G20420,,
,,,AT2G20690,,
,,,AT2G20850,,
,,,AT2G21130,,
,,,AT2G21200,,
,,,AT2G21440,,
,,,AT2G21470,,
,,,AT2G21830,,
,,,AT2G21850,,
,,,AT2G21940,,
,,,AT2G22540,,
,,,AT2G22570,,
,,,AT2G22800,,
,,,AT2G23030,,
,,,AT2G23430,,
,,,AT2G23460,,
,,,AT2G23560,,
,,,AT2G23590,,
,,,AT2G23780,,
,,,AT2G23810,,
,,,AT2G24000,,
,,,AT2G24010,,
,,,AT2G24060,,
,,,AT2G24130,,
,,,AT2G24200,,
,,,AT2G24400,,
,,,AT2G24430,,
,,,AT2G24590,,
,,,AT2G24690,,
,,,At2g24760,,
,,,AT2G24820,,
,,,AT2G24870,,
,,,AT2G24940,,
,,,AT2G25100,,
,,,AT2G25140,,
,,,AT2G25170,,
,,,AT2G25190,,
,,,AT2G25200,,
,,,AT2G25290,,
,,,AT2G25410,,
,,,AT2G25490,,
,,,AT2G25740,,
,,,AT2G25800,,
,,,AT2G25870,,
,,,AT2G26030,,
,,,AT2G26070,,
,,,AT2G26350,,
,,,AT2G26510,,
,,,AT2G26710,,
,,,AT2G27900,,
,,,AT2G27920,,
,,,AT2G28090,,
,,,AT2G28120,,
,,,AT2G28250,,
,,,AT2G28260,,
,,,AT2G28290,,
,,,AT2G28310,,
,,,AT2G28400,,
,,,AT2G28540,,
,,,AT2G28910,,
,,,AT2G29530,,
,,,AT2G29900,,
,,,AT2G30060,,
,,,AT2G30140,,
,,,AT2G30260,,
,,,AT2G30440,,
,,,AT2G30490,,
,,,AT2G30575,,
,,,AT2G30810,,
,,,AT2G30830,,
,,,AT2G30860,,
,,,AT2G30920,,
,,,AT2G30933,,
,,,AT2G30940,,
,,,AT2G30980,,
,,,AT2G31270,,
,,,AT2G31360,,
,,,AT2G31400,,
,,,AT2G31960,,
,,,AT2G32080,,
,,,AT2G32280,,
,,,AT2G32295,,
,,,AT2G32310,,
,,,AT2G32700,,
,,,AT2G32900,,
,,,AT2G32950,,
,,,AT2G33030,,
,,,AT2G33050,,
,,,AT2G33170,,
,,,AT2G33500,,
,,,AT2G33735,,
,,,AT2G33990,,
,,,AT2G34050,,
,,,AT2G34190,,
,,,AT2G34290,,
,,,AT2G34600,,
,,,AT2G35130,,
,,,AT2G35210,,
,,,AT2G35530,,
