CycID,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,X4,X4.1,X8,X8.1,X12,X12.1,X16,X16.1,X20,X20.1,X24,X24.1,X28,X28.1,X32,X32.1,X36,X36.1,X40,X40.1
Synpcc7942_1608,0.000558947,0.005135709,24,2,54.5665606,0.084805284,0.462068176,22.34343434,1.407053844,387.3208866,0.000519373,0.00406535,23.17171717,1.69509525,355.218638,57.23653873,0.161130449,411.26108,507.0957833,336.1179679,353.7409083,258.0260253,296.9439687,313.4522138,391.8835972,372.0748709,405.1003283,336.1307725,406.0763321,397.5566701,372.3671632,319.148005,312.1751134,253.6871995,311.6126386,283.225067,346.8869317
Synpcc7942_1609,0.007867067,0.03634322,28,16,132.8131166,0.034013592,0.332132724,24.74272931,15.51035386,799.585985,0.002468777,0.014033227,26.37136465,15.80031989,704.6425489,139.9089702,0.198553111,627.5670562,708.8259551,568.2522032,617.9526391,708.2850389,885.0902447,801.1951221,910.1488796,701.8591948,780.0069076,537.6013586,592.1807968,466.9858518,693.0376844,554.0949237,616.3366707,688.7789182,823.2088872,881.5076449,872.9530002
Synpcc7942_1610,4.58E-08,3.80E-05,24,12,800.9018487,0.008019722,0.287325741,23.08977035,11.84419552,1538.541503,8.35E-09,6.10E-06,23.54488518,11.92504757,920.3656382,1298.52927,1.410884127,90.55922977,318.5518952,1162.596891,2299.290542,2576.903795,2512.934228,760.725286,544.365383,66.32102801,116.76034,57.11594217,95.95410107,127.2364045,389.8734296,1803.625334,2205.675071,2603.280388,2339.524625,1083.950199,974.919381
Synpcc7942_1611,4.58E-08,3.80E-05,24,12,802.933819,0.009011538,0.287325741,22.89855072,11.62543604,1570.907131,9.34E-09,6.10E-06,23.44927536,11.81483641,921.2254719,1348.987364,1.464340062,134.6884483,325.8403044,1174.56718,2348.19821,2788.003661,2463.595419,769.9785465,504.0402087,66.78627087,110.8087387,45.01721088,86.22061715,163.7619672,344.6336171,1823.101742,2299.731768,2840.625639,2203.554809,959.2840534,835.6309695
Synpcc7942_1612,9.50E-08,3.94E-05,24,12,1158.289563,0.007901248,0.287325741,23.28421053,11.44480017,1828.870219,1.65E-08,6.10E-06,23.64210526,11.72088373,1047.51578,1548.26846,1.478038317,111.9146285,251.3497935,1697.038113,2847.652935,3050.814005,2814.875243,885.7960559,540.5108438,58.29059953,116.0839092,51.98136586,104.9199058,152.3291311,370.2159717,1974.448577,2520.808999,2825.88577,2771.680125,1272.569254,1146.90039
Synpcc7942_1613,1,1,20,4,264.1409045,0.998871566,1,21.55945419,2.313408864,3074.783725,0.999999363,1,20.7797271,3.192843347,2842.625432,299.4118123,0.105329323,3897.14224,2161.82605,3690.404631,2220.696043,2693.791147,1905.96486,3063.813253,2677.770026,3508.439309,2566.124784,3581.641256,2480.409341,3731.343637,2287.419635,3365.695113,2009.675783,2798.412777,2123.844568,3026.994943,2857.552512
Synpcc7942_1614,1,1,24,2,328.1428367,0.989037372,1,20,1.641876506,4591.551416,0.99993969,1,22,1.819698745,4515.692904,238.7858992,0.052879127,5552.79656,4326.96326,4773.548631,3547.906121,4630.142517,3886.081654,4634.48923,3953.17405,5083.790262,4436.126875,5158.322514,3836.728725,5020.842608,4251.728954,4362.551532,3718.886392,4625.249051,4828.809328,5002.104546,4269.09926
Synpcc7942_1615,1,1,20,0,72.93691964,0.999213169,1,22.25352113,19.4347127,1176.233711,0.99999969,1,21.12676056,19.78871859,1118.842707,73.13821555,0.065369524,1029.864844,1243.538497,912.3378558,1091.045526,1057.813972,1335.747116,995.8948698,1306.303135,974.9588682,1302.809843,1105.243198,1257.363379,1032.384324,1115.491523,786.2440391,1086.142363,1078.88618,1325.946399,1069.457916,1201.436494
Synpcc7942_1616,1.13E-05,0.000408514,24,0,555.559862,0.011172172,0.287325741,23.18658281,22.8175315,2809.682349,2.14E-06,8.50E-05,23.5932914,23.40552904,2403.813725,575.9040524,0.239579318,2624.983969,2956.583665,1838.995537,2010.788114,1687.471156,2065.196298,2171.211514,2747.506722,2751.936387,2798.30792,2804.77937,2984.981104,2405.77787,2725.682137,1683.859083,1992.986378,1762.922059,1923.283852,2096.502367,2316.761078
Synpcc7942_1617,0.125826047,0.302128117,24,22,314.0301167,0.174198215,0.667692552,24.20131291,20.30101307,3085.003403,0.105657129,0.301591545,24.10065646,21.15442345,2857.437261,286.4579791,0.100249963,2868.082353,2374.276042,2410.386803,2376.100654,2946.664967,2730.627163,2930.376195,2920.205393,2854.007078,3086.5018,3312.673378,3119.89659,3139.134372,2565.445956,2438.851048,2392.874735,2957.290823,2786.392499,3090.149632,2864.780062
Synpcc7942_1618,0.023834236,0.085761917,24,22,126.0250609,0.221322625,0.753889654,23.08977035,20.13260916,1068.922311,0.032941488,0.119918575,23.54488518,21.05612388,953.8274989,151.5842928,0.158922125,944.4913503,961.852794,689.6889782,813.0310712,738.6872868,1055.15413,844.6570343,1130.477235,1032.150605,1179.02111,951.6547914,1138.288284,981.2570163,834.2943563,615.811813,928.3630211,825.4252811,980.0688704,918.690369,1045.399396
Synpcc7942_1619,0.233711771,0.486573839,24,20,5.7935877,0.629119034,1,21.3926499,15.87939642,395.9520499,0.428908791,0.908148715,22.69632495,17.88034807,372.2610923,35.21459088,0.094596485,349.3752391,440.4819072,344.891274,315.1092603,404.8612369,391.1922611,377.7190118,432.1067676,371.8735309,413.3595399,357.2636767,336.6281216,316.9309876,364.0726626,327.8179035,324.5654294,335.2643432,417.4984753,386.6599645,399.6085546
Synpcc7942_1620,0.819887421,1,20,4,10.35101896,0.956757368,1,20.07259528,19.92661915,181.8184545,0.974888796,1,20.03629764,1.930773684,174.6770908,16.04041224,0.091828941,173.3313189,233.6332983,159.6913548,166.366121,151.9140903,208.3939065,154.107564,187.1460728,157.4464708,202.8583274,196.0956494,175.8676178,160.011738,184.0601946,130.7301405,153.8643242,133.2112257,196.2188148,156.0322637,211.9391425
Synpcc7942_1621,1,1,28,4,254.519964,0.96324232,1,25.30892449,8.401118324,1495.849229,0.999316004,1,26.65446224,6.327770189,1354.596106,202.7223425,0.149655194,1613.003448,1357.902709,1915.281406,1426.737294,1201.872262,1031.304964,1530.864566,1328.220133,1226.353906,1135.912698,1133.486148,920.4586711,1586.299491,1519.198659,2306.244034,1427.84426,1178.219861,1012.102657,1637.790956,1362.562672
Synpcc7942_1622,0.412813559,0.773443011,24,12,16.25674125,0.773265344,1,22.43407708,12.14652436,371.6838745,0.683722887,1,23.21703854,12.08948196,354.9196511,43.8464229,0.123539012,365.2300918,302.2647464,382.6716447,378.8250233,418.9609458,364.3156563,347.2326663,310.9920156,396.8102663,358.8413163,336.821088,271.5844357,305.9073397,381.5464029,332.9354138,380.7440991,435.003855,532.8736503,294.9992617,316.4926148
Synpcc7942_1623,0.587596282,1,24,6,22.18033219,0.683942283,1,22.0758483,5.151058589,164.4685482,0.768236279,1,23.03792415,5.567512591,157.9087248,21.53814055,0.13639614,163.463078,258.0744452,173.506485,206.6201936,122.9520125,147.3523808,132.892591,174.4552274,116.0902009,192.4261114,118.3184494,168.22401,160.4336161,198.0167094,186.3572868,152.6911611,87.06960248,138.2785609,103.4717431,171.4727962
Synpcc7942_1624,1,1,20,2,8.05790547,0.999853523,1,22.89855072,20.1598873,218.1315678,0.999999989,1,21.44927536,21.23907398,209.9928415,10.94059565,0.052099851,199.2401928,246.4430814,169.3367779,208.0817553,184.5011307,241.9748056,193.6178551,238.4581574,200.4320572,231.5824323,215.4663366,210.2089993,190.1452045,246.3975441,155.84065,225.7253757,204.6085328,191.7484509,212.4393771,217.7108468
Synpcc7942_1625,1,1,28,8,10.7088415,0.999993423,1,28,4.000041217,128.0225534,1,1,28,6.000020608,110.0451597,5.750819444,0.052258722,108.3695374,158.1688272,102.7428707,108.4429556,118.8111517,142.7529745,94.13123932,109.3408402,103.0189294,115.597739,89.79732808,114.9550508,80.78100833,111.5623894,113.1077045,119.2797852,104.2500376,103.0289562,102.7738508,123.274662
Synpcc7942_1626,0.155572965,0.356044746,24,14,158.552673,0.364853716,0.990715107,22.25352113,12.56155415,1168.02111,0.219604037,0.540330092,23.12676056,13.27254311,1102.116811,171.8061182,0.155887395,1015.427907,753.116467,1399.542333,1003.510998,1211.533434,1154.493888,1182.122748,1088.718814,1116.171349,944.0809775,969.0481674,811.9158595,1141.053615,822.4022155,1735.798769,1108.067247,1412.089226,1086.218154,1228.640365,1216.510476
Synpcc7942_1627,0.587596282,1,28,0,3.908668922,0.906003349,1,26.39618138,23.96633818,195.3507699,0.867981198,1,27.19809069,25.94626008,182.615876,15.4972661,0.084862644,145.0391122,228.4131939,181.5552303,192.5009016,156.1854179,191.6502383,180.500066,174.7839065,181.345301,210.4371938,218.5678619,182.3733714,191.4616956,174.9247866,190.1444937,185.9951656,155.6359818,179.0209957,124.2648501,165.1144691
Synpcc7942_1628,0.000806317,0.006626167,24,22,72.48223181,0.031735617,0.328261905,22.16432866,20.35086587,441.351516,0.00029615,0.002731161,23.08216433,21.1761279,374.9168108,111.1235887,0.296395322,425.0171855,503.4322929,241.2154908,246.7434744,275.4478299,332.8152508,373.7975481,462.6020235,386.7503777,494.0554614,404.3154575,446.8151815,335.3417359,409.1028092,242.8186459,236.657787,263.4253839,284.9974458,364.1564645,457.5745757
Synpcc7942_1629,1,1,24,22,8.78077233,0.999999975,1,22.16432866,20.30842759,102.9196077,1,1,23.08216433,21.15403007,97.68252498,9.165589395,0.09383039,69.91251395,163.3180006,69.80338788,79.56265823,70.56532513,105.1098978,96.08774693,116.2340104,75.13553775,135.8702398,65.6482685,117.5005036,73.14948115,130.3271702,72.1919872,111.8152888,65.80776327,117.0419036,76.92962205,116.002345
Synpcc7942_1630,0.004301847,0.022362422,24,6,876.2152091,0.028566356,0.321025449,22.99376299,4.708400022,6739.8175,0.001229402,0.007854657,23.4968815,5.342821627,5964.231516,1032.393258,0.173097449,6636.770994,8040.191971,6889.861778,6880.710878,4927.962123,4984.262889,5412.769767,5994.46197,5513.57284,5669.684619,5861.113706,6293.233298,6821.423889,7576.294115,7174.30721,6611.110619,4226.999214,4638.739765,4365.264465,5598.165136
Synpcc7942_1631,0.002268547,0.013546,24,6,257.5000839,0.09157176,0.477016073,21.9009901,5.883707023,2903.909084,0.00196917,0.011702228,22.95049505,5.95164029,2576.097691,357.0868607,0.138615419,2730.936592,2784.906942,3011.884678,2886.328611,2359.468495,2271.931944,2306.123587,2521.399806,2571.012395,2455.971668,2669.515004,2630.614572,3039.672012,2889.834646,3488.804937,2726.030747,2015.407676,1912.593648,2111.633437,2448.653153
Synpcc7942_1632,0.155572965,0.356044746,24,0,58.59383646,0.219351293,0.750253736,24.5232816,24.02621458,636.9255647,0.14939031,0.399122179,24.2616408,24.01575891,590.0794747,59.40793839,0.100677859,564.6417022,670.3267562,511.2217588,552.6963882,489.1045835,607.1734338,521.3435959,583.1599343,595.1895229,664.9205666,631.7667379,631.451212,639.6691195,657.6926225,514.574314,575.4015172,495.0361003,595.574682,508.8556643,606.0571514
Synpcc7942_1633,1,1,28,0,32.28191662,0.99999597,1,25.19362187,1.080424124,718.8967163,1,1,26.59681093,0.570299822,686.3650093,44.2963825,0.064537647,529.486122,932.0994048,624.4904528,752.4732313,468.4395384,786.3733798,591.4931398,804.4709547,536.4407058,867.3123133,601.1496486,760.0649446,629.5549508,858.0851071,671.6938947,767.2833693,586.2657979,632.5897101,539.4507814,721.3128691
Synpcc7942_1634,0.125826047,0.302128117,28,4,501.4671397,0.138718852,0.609188609,23.38266385,5.425710733,4296.1056,0.088112847,0.263703111,25.69133192,4.815802047,4022.221044,421.2017338,0.104718694,3753.069002,5261.006742,4564.959495,4539.041293,3719.514164,3739.689621,3663.689949,3828.153158,3568.981678,3906.344569,3730.699559,4081.928178,4320.0568,4597.755332,4634.294871,4358.710765,3736.027278,3546.78886,3850.476775,3904.122243
Synpcc7942_1635,0.101156161,0.253910122,24,2,576.4736824,0.363320963,0.990715107,23.18658281,3.816203417,12809.41151,0.158165042,0.416752333,23.5932914,2.924624932,12261.37482,886.4218853,0.072293841,13482.91543,12996.99524,13687.81679,11964.1209,11407.11443,10583.2371,12416.17103,11933.99835,12777.39801,10877.40857,13020.00273,12329.53521,14015.78307,12323.68766,13912.54857,11182.4936,11880.03652,10360.41829,12286.90143,10763.25163
Synpcc7942_1462,1,1,28,26,5.326713362,0.926792637,1,28,1.991784893,62.31893199,0.997252447,1,28,27.99589245,52.42024963,7.758132115,0.147998763,41.24176347,59.47987272,37.8624719,55.96512731,49.09445963,55.45742036,50.70835235,23.27791481,48.21131686,54.99775335,42.25442088,59.91994307,58.24146263,73.00720137,53.46525745,72.65992432,38.81822685,71.08171836,38.65687133,56.21405456
Synpcc7942_1461,1,1,20,14,7.001530212,0.964243062,1,20,11.19526114,49.60638143,0.999352962,1,20,12.59763057,51.40558423,4.814672794,0.093660501,50.31627328,50.90502011,33.51159164,51.19110188,60.81014495,47.2499627,56.65076781,42.63903813,38.96381743,50.48425168,41.24805651,46.63281699,27.33076768,47.72736128,47.17110331,70.17144449,48.34044132,104.0663696,33.07508557,79.62626827
Synpcc7942_1460,0.010503636,0.045485311,24,10,196.4892875,0.239762754,0.788651596,23.68308351,10.77545873,1397.809144,0.017588721,0.071445214,23.84154176,10.39076533,1157.662212,321.040799,0.277318198,810.7619332,1313.295966,1412.894346,1682.103006,1094.999588,1295.695334,1064.857453,1051.7567,816.3653345,1011.645613,878.0183948,1058.941654,792.9305797,1359.415105,1449.399358,1884.052178,1134.598654,1851.793951,997.0970556,1271.561294
Synpcc7942_1459,1,1,28,14,16.23504258,0.999999854,1,28,10.66329267,342.1820369,1,1,28,12.33164634,332.59211,16.35657939,0.049179096,275.9881598,391.8470828,326.2147736,388.334314,296.1568715,351.3033789,298.1022066,387.0406366,265.9109852,419.6086679,303.2549562,326.0068104,270.4517629,362.4637833,284.192349,331.0960853,298.3671793,413.1975397,317.799942,385.9349953
Synpcc7942_1458,0.125826047,0.302128117,28,8,42.62781422,0.8586765,1,26.52278177,4.000041217,430.9155215,0.348465026,0.769218011,27.26139089,5.950201797,385.1558593,35.54277554,0.092281539,343.865334,483.5359894,449.7727112,459.0262232,374.5434157,426.871181,340.723695,412.1585505,334.7196365,378.3679429,289.7488165,417.2134278,279.8717323,432.4610925,384.8640877,439.0510461,385.8142759,447.642685,350.640408,407.117987
Synpcc7942_1457,0.343341746,0.667385595,24,20,14.14099681,0.601088389,1,21.06666667,19.67005697,145.8958625,0.532053107,1,22.53333333,19.90863455,134.7672972,23.09507789,0.171370046,121.5208589,137.8518254,84.09458835,129.1177405,94.28694821,157.295386,114.2317001,168.6312907,133.6759947,179.5046284,123.4635802,141.4948747,85.29646739,139.9525241,93.45046921,136.5148033,105.3472288,170.3843989,127.9885599,203.9522113
Synpcc7942_1456,0.101156161,0.253910122,24,20,61.87947113,0.44949014,1,21.3926499,19.81635049,628.5982783,0.186000216,0.475503632,22.69632495,19.96878473,563.0376385,97.1084595,0.172472412,529.4050933,731.5596971,331.9980305,459.262263,507.1055964,611.0859912,599.7693543,661.4051615,521.2661629,712.1552094,526.4240928,658.4399357,450.6470232,568.4766745,352.9259366,501.4831474,484.1081419,644.9277347,550.0106187,646.1067213
Synpcc7942_1455,0.030852159,0.104519558,24,22,52.35518674,0.198017715,0.706395575,21.81459566,19.97510471,604.4496968,0.037254031,0.131020533,22.90729783,20.98701118,549.7327822,87.01858,0.158292507,562.7780385,629.804304,406.9711967,444.516393,464.7380498,571.9712083,584.324909,621.4372795,495.5893952,706.8896291,519.167277,602.814488,525.0034194,578.8271109,342.1910021,450.3607444,524.7536173,537.9523675,627.0998722,567.8096284
Synpcc7942_1454,0.191227213,0.414769825,24,22,185.2407437,0.517309645,1,22.80412371,21.37659155,1877.079511,0.327774381,0.735940675,23.40206186,21.69449448,1722.511317,241.6241888,0.140274369,1547.534848,2213.836792,1290.998393,1567.771938,1247.552847,1782.998332,1635.718405,1956.899982,1683.879607,2039.587068,1657.243349,2016.142262,1713.931239,2023.374576,1238.980215,1488.551324,1449.690726,1729.860717,1566.138611,1854.236334
Synpcc7942_1453,1,1,24,22,76.04584315,0.998912994,1,28,21.82934172,1880.094592,0.999999409,1,26,22.05171818,1837.0118,42.35446043,0.023056172,1808.794862,1676.686094,1935.551659,1764.938017,1853.003772,1664.675522,1933.678272,2018.378074,1760.723079,1782.134654,1905.20632,1951.586967,1914.317415,1820.913218,1868.936692,1780.000906,1782.720597,1782.67688,1869.925533,1684.452378
Synpcc7942_1452,0.819887421,1,28,14,24.21415167,0.92036308,1,23.88768898,13.22388748,220.1564962,0.967069156,1,25.94384449,13.6670342,204.3719744,32.45086674,0.15878335,179.6844366,204.4080363,168.7992627,240.7539776,213.9284183,254.0604166,170.9139809,238.2207349,150.1386737,273.0738721,141.8302908,210.8596186,121.3639344,193.8736645,137.6750063,249.8087209,206.043938,353.2555806,183.508068,255.007876
Synpcc7942_1451,0.343341746,0.667385595,28,12,114.4037169,0.418949447,1,24.6325167,13.0021279,1331.686574,0.422758982,0.898306347,26.31625835,12.58463869,1228.806873,130.2128723,0.105966914,1227.691337,940.7830388,1248.951784,1380.639777,1546.744815,1224.331013,1341.151311,1170.475223,1347.771941,1183.235822,1199.663068,1059.377744,1211.018574,1005.181575,1182.033711,1289.056528,1179.921783,1543.538537,1434.008222,1214.939174
Synpcc7942_1450,1,1,20,10,14.12602147,0.948208526,1,24.5232816,11.29526651,276.2191502,0.998635049,1,22.2616408,10.69219482,255.1828037,17.71203455,0.069409201,238.5252186,254.813455,267.9193096,259.6716889,230.2753944,268.9283663,242.4170856,247.1359262,219.3038131,258.0842992,247.4440953,212.5969358,241.2777783,279.5467666,288.5378249,331.5830676,255.34344,242.0986373,260.1252473,297.4334691
Synpcc7942_1449,1,1,24,16,57.32240146,0.992540115,1,25.42528736,20.01520975,562.9046924,0.999972106,1,24.71264368,17.96465028,506.8207346,51.35966385,0.101336943,505.5080112,443.5312039,375.050084,441.184369,444.8298065,653.5010497,388.1574899,605.1203577,498.9033645,705.4134899,416.3067496,641.1132806,478.1217785,573.6422475,342.5803638,487.7689136,397.113334,604.7555575,385.3058311,646.6687587
Synpcc7942_1448,0.000382986,0.003990109,24,14,52.82680253,0.039976206,0.342205783,21.47572816,16.01707268,547.9737279,0.000185056,0.001907938,22.73786408,15.11107779,496.910102,70.24637025,0.141366356,334.8750823,336.6238414,405.001751,520.4438389,533.5059922,632.446147,529.986573,539.5682596,492.0992338,523.0037135,457.7348559,465.9226347,502.304459,455.1386606,471.4814777,539.1163616,619.3844154,585.7498842,514.9136117,538.9212546
Synpcc7942_1447,4.76E-05,0.00102981,24,22,168.1787763,0.011500968,0.287325741,23.78494624,21.58886873,1051.384765,8.43E-06,0.000207931,23.89247312,21.79395064,907.2998731,205.1309746,0.2260895,906.5140175,966.9956857,642.3599912,665.5503978,693.3720363,787.5256419,933.8849275,982.4234777,1016.91649,1099.514749,998.7820815,1082.138129,1061.04694,890.8056415,665.5174745,762.7906662,703.7877206,772.2179692,849.9992851,966.9942645
Synpcc7942_1446,0.000382986,0.003990109,24,12,630.0528733,0.011734695,0.287325741,22.0758483,12.3932758,2490.217916,5.98E-05,0.000856194,23.03792415,12.22617133,2062.522613,639.6073018,0.310109231,1275.216067,1807.12692,2254.993886,2810.477146,2742.793892,2670.377925,2194.023699,1700.495228,1491.653983,1586.541659,1489.978203,1616.519612,1671.070248,2384.099162,2970.017253,2838.688927,2910.483795,2497.821964,2196.527599,1756.636996
