"Ensembl_TransID","Probe"
"ENSMUST00000035083",10597309
"ENSMUST00000035086",10597354
"ENSMUST00000035090",10597377
"ENSMUST00000035093",10590169
"ENSMUST00000035094",10590182
"ENSMUST00000035099",10597748
"ENSMUST00000035100",10590212
"ENSMUST00000035101",10597758
"ENSMUST00000035105",10502787
"ENSMUST00000035106",10590245
"ENSMUST00000035110",10597841
"ENSMUST00000035112",10590389
"ENSMUST00000035113",10590383
"ENSMUST00000035115",10590365
"ENSMUST00000035116",10596053
"ENSMUST00000035120",10597817
"ENSMUST00000035129",10596095
"ENSMUST00000035148",10588263
"ENSMUST00000035154",10597913
"ENSMUST00000035155",10588283
"ENSMUST00000035158",10596148
"ENSMUST00000035164",10588294
"ENSMUST00000035167",10588326
"ENSMUST00000035170",10596267
"ENSMUST00000035177",10588403
"ENSMUST00000035180",10596322
"ENSMUST00000035181",10588419
"ENSMUST00000035196",10596652
"ENSMUST00000035203",10588731
"ENSMUST00000035208",10596880
"ENSMUST00000035211",10588855
"ENSMUST00000035214",10588826
"ENSMUST00000035218",10589113
"ENSMUST00000035220",10589087
"ENSMUST00000035227",10588876
"ENSMUST00000035230",10588883
"ENSMUST00000035234",10588927
"ENSMUST00000035237",10588903
"ENSMUST00000035240",10382538
"ENSMUST00000035242",10409414
"ENSMUST00000035250",10417698
"ENSMUST00000035264",10488033
"ENSMUST00000035269",10460947
"ENSMUST00000035273",10404294
"ENSMUST00000035276",10568217
"ENSMUST00000035288",10371506
"ENSMUST00000035295",10360789
"ENSMUST00000035300",10558694
"ENSMUST00000035301",10482330
"ENSMUST00000035336",10413398
"ENSMUST00000035340",10417920
"ENSMUST00000035346",10488709
"ENSMUST00000035351",10414081
"ENSMUST00000035371",10494372
"ENSMUST00000035372",10566800
"ENSMUST00000035390",10526712
"ENSMUST00000035419",10363475
"ENSMUST00000035433",10413393
"ENSMUST00000035462",10357115
"ENSMUST00000035471",10446473
"ENSMUST00000035481",10475981
"ENSMUST00000035488",10467372
"ENSMUST00000035495",10582501
"ENSMUST00000035497",10508099
"ENSMUST00000035515",10403202
"ENSMUST00000035521",10550557
"ENSMUST00000035534",10547204
"ENSMUST00000035540",10409076
"ENSMUST00000035548",10459455
"ENSMUST00000035560",10350777
"ENSMUST00000035563",10366446
"ENSMUST00000035565",10442495
"ENSMUST00000035579",10524941
"ENSMUST00000035597",10364916
"ENSMUST00000035606",10363007
"ENSMUST00000035608",10436823
"ENSMUST00000035612",10421227
"ENSMUST00000035622",10554351
"ENSMUST00000035625",10497381
"ENSMUST00000035635",10523468
"ENSMUST00000035640",10455809
"ENSMUST00000035648",10458834
"ENSMUST00000035651",10519998
"ENSMUST00000035657",10395064
"ENSMUST00000035661",10585588
"ENSMUST00000035667",10508376
"ENSMUST00000035672",10437516
"ENSMUST00000035673",10540790
"ENSMUST00000035682",10433953
"ENSMUST00000035695",10414034
"ENSMUST00000035701",10453499
"ENSMUST00000035715",10589610
"ENSMUST00000035719",10511901
"ENSMUST00000035721",10479794
"ENSMUST00000035724",10513666
"ENSMUST00000035725",10540785
"ENSMUST00000035732",10376941
"ENSMUST00000035735",10366951
"ENSMUST00000035742",10569504
"ENSMUST00000035757",10518192
"ENSMUST00000035766",10599032
"ENSMUST00000035773",10400718
"ENSMUST00000035775",10371002
"ENSMUST00000035776",10495773
"ENSMUST00000035777",10575662
"ENSMUST00000035779",10347748
"ENSMUST00000035780",10506415
"ENSMUST00000035785",10493259
"ENSMUST00000035799",10519983
"ENSMUST00000035804",10458828
"ENSMUST00000035812",10475957
"ENSMUST00000035813",10536297
"ENSMUST00000035824",10409065
"ENSMUST00000035836",10565996
"ENSMUST00000035839",10366938
"ENSMUST00000035840",10484440
"ENSMUST00000035842",10547177
"ENSMUST00000035849",10466728
"ENSMUST00000035850",10585358
"ENSMUST00000035852",10526693
"ENSMUST00000035854",10376938
"ENSMUST00000035870",10546953
"ENSMUST00000035871",10475767
"ENSMUST00000035890",10503497
"ENSMUST00000035894",10363460
"ENSMUST00000035899",10408755
"ENSMUST00000035908",10416251
"ENSMUST00000035918",10535704
"ENSMUST00000035925",10581473
"ENSMUST00000035929",10552672
"ENSMUST00000035931",10498018
"ENSMUST00000035934",10410590
"ENSMUST00000035935",10383061
"ENSMUST00000035939",10554349
"ENSMUST00000035977",10554325
"ENSMUST00000035983",10392996
"ENSMUST00000035987",10401343
"ENSMUST00000036003",10542836
"ENSMUST00000036004",10454411
"ENSMUST00000036016",10364903
"ENSMUST00000036018",10560431
"ENSMUST00000036019",10523376
"ENSMUST00000036023",10498002
"ENSMUST00000036025",10349348
"ENSMUST00000036031",10519951
"ENSMUST00000036044",10366409
"ENSMUST00000036045",10385814
"ENSMUST00000036049",10582123
"ENSMUST00000036060",10412335
"ENSMUST00000036069",10466712
"ENSMUST00000036072",10416423
"ENSMUST00000036074",10572212
"ENSMUST00000036085",10376912
"ENSMUST00000036088",10380571
"ENSMUST00000036092",10528548
"ENSMUST00000036109",10525880
"ENSMUST00000036113",10393628
"ENSMUST00000036116",10396952
"ENSMUST00000036125",10534316
"ENSMUST00000036126",10414497
"ENSMUST00000036127",10574659
"ENSMUST00000036136",10399751
"ENSMUST00000036155",10555262
"ENSMUST00000036156",10515536
"ENSMUST00000036172",10347734
"ENSMUST00000036174",10439547
"ENSMUST00000036176",10430113
"ENSMUST00000036177",10520368
"ENSMUST00000036181",10500283
"ENSMUST00000036188",10516266
"ENSMUST00000036206",10533869
"ENSMUST00000036208",10406176
"ENSMUST00000036211",10535732
"ENSMUST00000036215",10393266
"ENSMUST00000036226",10458808
"ENSMUST00000036227",10520355
"ENSMUST00000036229",10459930
"ENSMUST00000036248",10490159
"ENSMUST00000036267",10595718
"ENSMUST00000036273",10439936
"ENSMUST00000036274",10565846
"ENSMUST00000036300",10505374
"ENSMUST00000036304",10369409
"ENSMUST00000036315",10376245
"ENSMUST00000036321",10439542
"ENSMUST00000036328",10419966
"ENSMUST00000036331",10565840
"ENSMUST00000036333",10605465
"ENSMUST00000036340",10540738
"ENSMUST00000036350",10468974
"ENSMUST00000036355",10439710
"ENSMUST00000036357",10559784
"ENSMUST00000036362",10534303
"ENSMUST00000036370",10441601
"ENSMUST00000036372",10554013
"ENSMUST00000036380",10515519
"ENSMUST00000036381",10421197
"ENSMUST00000036382",10596433
"ENSMUST00000036383",10516259
"ENSMUST00000036387",10364149
"ENSMUST00000036407",10464218
"ENSMUST00000036424",10377490
"ENSMUST00000036426",10587616
"ENSMUST00000036439",10427862
"ENSMUST00000036450",10486898
"ENSMUST00000036453",10561323
"ENSMUST00000036456",10410576
"ENSMUST00000036467",10381561
"ENSMUST00000036470",10486166
"ENSMUST00000036489",10528257
"ENSMUST00000036493",10500685
"ENSMUST00000036497",10399908
"ENSMUST00000036509",10480891
"ENSMUST00000036540",10346668
"ENSMUST00000036541",10482687
"ENSMUST00000036554",10422280
"ENSMUST00000036555",10587150
"ENSMUST00000036561",10590191
"ENSMUST00000036564",10361906
"ENSMUST00000036570",10418251
"ENSMUST00000036572",10518108
"ENSMUST00000036576",10363312
"ENSMUST00000036578",10474851
"ENSMUST00000036584",10467162
"ENSMUST00000036592",10549377
"ENSMUST00000036606",10600921
"ENSMUST00000036615",10594501
"ENSMUST00000036618",10418506
"ENSMUST00000036631",10571207
"ENSMUST00000036643",10359867
"ENSMUST00000036647",10467368
"ENSMUST00000036649",10380250
"ENSMUST00000036653",10416406
"ENSMUST00000036665",10498095
"ENSMUST00000036680",10518841
"ENSMUST00000036690",10383625
"ENSMUST00000036700",10464030
"ENSMUST00000036719",10489784
"ENSMUST00000036720",10444436
"ENSMUST00000036732",10439667
"ENSMUST00000036734",10573430
"ENSMUST00000036737",10424105
"ENSMUST00000036742",10383615
"ENSMUST00000036748",10582082
"ENSMUST00000036759",10541002
"ENSMUST00000036765",10454944
"ENSMUST00000036796",10375956
"ENSMUST00000036805",10370983
"ENSMUST00000036807",10571106
"ENSMUST00000036819",10352344
"ENSMUST00000036821",10524842
"ENSMUST00000036825",10409369
"ENSMUST00000036852",10430071
"ENSMUST00000036854",10518069
"ENSMUST00000036862",10395227
"ENSMUST00000036865",10554281
"ENSMUST00000036872",10527133
"ENSMUST00000036876",10518224
"ENSMUST00000036877",10544199
"ENSMUST00000036880",10345183
"ENSMUST00000036884",10462091
"ENSMUST00000036904",10424335
"ENSMUST00000036917",10386110
"ENSMUST00000036928",10360684
"ENSMUST00000036934",10482528
"ENSMUST00000036937",10424331
"ENSMUST00000036938",10399365
"ENSMUST00000036951",10533085
"ENSMUST00000036954",10356484
"ENSMUST00000036972",10419416
"ENSMUST00000036991",10533050
"ENSMUST00000036992",10566723
"ENSMUST00000037001",10426909
"ENSMUST00000037007",10393197
"ENSMUST00000037011",10458767
"ENSMUST00000037012",10474373
"ENSMUST00000037014",10398920
"ENSMUST00000037025",10404941
"ENSMUST00000037029",10453629
"ENSMUST00000037048",10535331
"ENSMUST00000037057",10448247
"ENSMUST00000037071",10373626
"ENSMUST00000037097",10454369
"ENSMUST00000037099",10517336
"ENSMUST00000037115",10424097
"ENSMUST00000037119",10472809
"ENSMUST00000037127",10507484
"ENSMUST00000037134",10551377
"ENSMUST00000037141",10498064
"ENSMUST00000037142",10457168
"ENSMUST00000037145",10405303
"ENSMUST00000037165",10573419
"ENSMUST00000037181",10400609
"ENSMUST00000037182",10577922
"ENSMUST00000037190",10571911
"ENSMUST00000037205",10553913
"ENSMUST00000037218",10374012
"ENSMUST00000037220",10562736
"ENSMUST00000037235",10477233
"ENSMUST00000037240",10424086
"ENSMUST00000037246",10464825
"ENSMUST00000037248",10557519
"ENSMUST00000037260",10424746
"ENSMUST00000037261",10461583
"ENSMUST00000037268",10380244
"ENSMUST00000037270",10424260
"ENSMUST00000037275",10592289
"ENSMUST00000037280",10474950
"ENSMUST00000037285",10378870
"ENSMUST00000037286",10349340
"ENSMUST00000037294",10345007
"ENSMUST00000037297",10598528
"ENSMUST00000037299",10490544
"ENSMUST00000037302",10462957
"ENSMUST00000037313",10399357
"ENSMUST00000037315",10554269
"ENSMUST00000037321",10490867
"ENSMUST00000037330",10347669
"ENSMUST00000037337",10521927
"ENSMUST00000037341",10361882
"ENSMUST00000037353",10605874
"ENSMUST00000037359",10555225
"ENSMUST00000037360",10486197
"ENSMUST00000037361",10352314
"ENSMUST00000037362",10414460
"ENSMUST00000037370",10529515
"ENSMUST00000037372",10410187
"ENSMUST00000037374",10605357
"ENSMUST00000037375",10495223
"ENSMUST00000037378",10379685
"ENSMUST00000037380",10530319
"ENSMUST00000037383",10394429
"ENSMUST00000037391",10604932
"ENSMUST00000037397",10590830
"ENSMUST00000037399",10551347
"ENSMUST00000037401",10477815
"ENSMUST00000037408",10593799
"ENSMUST00000037418",10401737
"ENSMUST00000037419",10510056
"ENSMUST00000037434",10541144
"ENSMUST00000037448",10560826
"ENSMUST00000037453",10442762
"ENSMUST00000037473",10414449
"ENSMUST00000037478",10579023
"ENSMUST00000037480",10381063
"ENSMUST00000037481",10548367
"ENSMUST00000037484",10587419
"ENSMUST00000037488",10395466
"ENSMUST00000037489",10444420
"ENSMUST00000037491",10408693
"ENSMUST00000037499",10521969
"ENSMUST00000037502",10380514
"ENSMUST00000037504",10586274
"ENSMUST00000037526",10472240
"ENSMUST00000037528",10555205
"ENSMUST00000037540",10565962
"ENSMUST00000037547",10474814
"ENSMUST00000037548",10368490
"ENSMUST00000037551",10424965
"ENSMUST00000037553",10549820
"ENSMUST00000037580",10470214
"ENSMUST00000037585",10413282
"ENSMUST00000037607",10503680
"ENSMUST00000037609",10577882
"ENSMUST00000037615",10408335
"ENSMUST00000037618",10521913
"ENSMUST00000037620",10534854
"ENSMUST00000037623",10408689
"ENSMUST00000037633",10437712
"ENSMUST00000037636",10463732
"ENSMUST00000037644",10592734
"ENSMUST00000037646",10371420
"ENSMUST00000037649",10349453
"ENSMUST00000037666",10571325
"ENSMUST00000037678",10466008
"ENSMUST00000037682",10386086
"ENSMUST00000037685",10608678
"ENSMUST00000037687",10601701
"ENSMUST00000037696",10538179
"ENSMUST00000037709",10549361
"ENSMUST00000037718",10457077
"ENSMUST00000037722",10476653
"ENSMUST00000037726",10422518
"ENSMUST00000037728",10549804
"ENSMUST00000037739",10418480
"ENSMUST00000037746",10385048
"ENSMUST00000037748",10360544
"ENSMUST00000037763",10455483
"ENSMUST00000037785",10436636
"ENSMUST00000037788",10401713
"ENSMUST00000037798",10594490
"ENSMUST00000037807",10539444
"ENSMUST00000037811",10394394
"ENSMUST00000037813",10363962
"ENSMUST00000037814",10415132
"ENSMUST00000037820",10513604
"ENSMUST00000037824",10430066
"ENSMUST00000037827",10518763
"ENSMUST00000037828",10517301
"ENSMUST00000037849",10444708
"ENSMUST00000037850",10455738
"ENSMUST00000037853",10585338
"ENSMUST00000037863",10415127
"ENSMUST00000037865",10525804
"ENSMUST00000037877",10490502
"ENSMUST00000037879",10368030
"ENSMUST00000037882",10545742
"ENSMUST00000037906",10357220
"ENSMUST00000037907",10512067
"ENSMUST00000037912",10378833
"ENSMUST00000037915",10381018
"ENSMUST00000037918",10522250
"ENSMUST00000037923",10404904
"ENSMUST00000037928",10607747
"ENSMUST00000037941",10559261
"ENSMUST00000037947",10494306
"ENSMUST00000037955",10582069
"ENSMUST00000037958",10495685
"ENSMUST00000037964",10361834
"ENSMUST00000037967",10605324
"ENSMUST00000037968",10565759
"ENSMUST00000037974",10452571
"ENSMUST00000037977",10587012
"ENSMUST00000037983",10494299
"ENSMUST00000037994",10379633
"ENSMUST00000037998",10353438
"ENSMUST00000038004",10390798
"ENSMUST00000038006",10349431
"ENSMUST00000038007",10602756
"ENSMUST00000038010",10480862
"ENSMUST00000038014",10518031
"ENSMUST00000038032",10404895
"ENSMUST00000038038",10379630
"ENSMUST00000038039",10404187
"ENSMUST00000038053",10434806
"ENSMUST00000038069",10550994
"ENSMUST00000038075",10422512
"ENSMUST00000038091",10352294
"ENSMUST00000038096",10383556
"ENSMUST00000038099",10437668
"ENSMUST00000038101",10405248
"ENSMUST00000038104",10411552
"ENSMUST00000038107",10361828
"ENSMUST00000038108",10498058
"ENSMUST00000038116",10452516
"ENSMUST00000038128",10466087
"ENSMUST00000038141",10389143
"ENSMUST00000038144",10407281
"ENSMUST00000038149",10444394
"ENSMUST00000038160",10365983
"ENSMUST00000038161",10510025
"ENSMUST00000038163",10550402
"ENSMUST00000038169",10370021
"ENSMUST00000038172",10423155
"ENSMUST00000038174",10577963
"ENSMUST00000038185",10396867
"ENSMUST00000038188",10522217
"ENSMUST00000038193",10581835
"ENSMUST00000038194",10428763
"ENSMUST00000038196",10380189
"ENSMUST00000038211",10389134
"ENSMUST00000038213",10367775
"ENSMUST00000038223",10484361
"ENSMUST00000038225",10479379
"ENSMUST00000038227",10360344
"ENSMUST00000038228",10488020
"ENSMUST00000038229",10420736
"ENSMUST00000038237",10373964
"ENSMUST00000038252",10350473
"ENSMUST00000038257",10370013
"ENSMUST00000038275",10404874
"ENSMUST00000038287",10463945
"ENSMUST00000038295",10349876
"ENSMUST00000038332",10552458
"ENSMUST00000038341",10474769
"ENSMUST00000038343",10390196
"ENSMUST00000038356",10493585
"ENSMUST00000038359",10565738
"ENSMUST00000038361",10349404
"ENSMUST00000038364",10492640
"ENSMUST00000038374",10417183
"ENSMUST00000038377",10365971
"ENSMUST00000038379",10342750
"ENSMUST00000038382",10353311
"ENSMUST00000038383",10537157
"ENSMUST00000038388",10365302
"ENSMUST00000038389",10486789
"ENSMUST00000038398",10544133
"ENSMUST00000038403",10543120
"ENSMUST00000038404",10407251
"ENSMUST00000038406",10537146
"ENSMUST00000038407",10586011
"ENSMUST00000038421",10571048
"ENSMUST00000038422",10401698
"ENSMUST00000038423",10434778
"ENSMUST00000038431",10390103
"ENSMUST00000038432",10351857
"ENSMUST00000038434",10512288
"ENSMUST00000038439",10486185
"ENSMUST00000038446",10452639
"ENSMUST00000038447",10345046
"ENSMUST00000038448",10531009
"ENSMUST00000038450",10499652
"ENSMUST00000038463",10506254
"ENSMUST00000038475",10581824
"ENSMUST00000038482",10470141
"ENSMUST00000038488",10593130
"ENSMUST00000038489",10586993
"ENSMUST00000038498",10577858
"ENSMUST00000038507",10450424
"ENSMUST00000038514",10531428
"ENSMUST00000038523",10365408
"ENSMUST00000038529",10490473
"ENSMUST00000038532",10478959
"ENSMUST00000038537",10562323
"ENSMUST00000038539",10415095
"ENSMUST00000038551",10447437
"ENSMUST00000038552",10437399
"ENSMUST00000038558",10370911
"ENSMUST00000038562",10518735
"ENSMUST00000038563",10498775
"ENSMUST00000038570",10373950
"ENSMUST00000038574",10407222
"ENSMUST00000038580",10445119
"ENSMUST00000038584",10483563
"ENSMUST00000038598",10407537
"ENSMUST00000038618",10561212
"ENSMUST00000038626",10579341
"ENSMUST00000038627",10466317
"ENSMUST00000038648",10596327
"ENSMUST00000038661",10517988
"ENSMUST00000038665",10607486
"ENSMUST00000038671",10591497
"ENSMUST00000038676",10529457
"ENSMUST00000038677",10467653
"ENSMUST00000038684",10507908
"ENSMUST00000038690",10403716
"ENSMUST00000038694",10550815
"ENSMUST00000038695",10495193
"ENSMUST00000038696",10380477
"ENSMUST00000038699",10527115
"ENSMUST00000038709",10394093
"ENSMUST00000038710",10457707
"ENSMUST00000038719",10428412
"ENSMUST00000038730",10434773
"ENSMUST00000038738",10578619
"ENSMUST00000038739",10568461
"ENSMUST00000038743",10559420
"ENSMUST00000038749",10517774
"ENSMUST00000038750",10537501
"ENSMUST00000038753",10375065
"ENSMUST00000038760",10350159
"ENSMUST00000038765",10357155
"ENSMUST00000038769",10607705
"ENSMUST00000038770",10433274
"ENSMUST00000038775",10553833
"ENSMUST00000038791",10567335
"ENSMUST00000038794",10452000
"ENSMUST00000038811",10544588
"ENSMUST00000038815",10549200
"ENSMUST00000038816",10531415
"ENSMUST00000038824",10490080
"ENSMUST00000038829",10349593
"ENSMUST00000038830",10466676
"ENSMUST00000038835",10552090
"ENSMUST00000038842",10465965
"ENSMUST00000038844",10445112
"ENSMUST00000038845",10501063
"ENSMUST00000038856",10423953
"ENSMUST00000038863",10590563
"ENSMUST00000038868",10507040
"ENSMUST00000038874",10482301
"ENSMUST00000038886",10380999
"ENSMUST00000038890",10586227
"ENSMUST00000038896",10581388
"ENSMUST00000038907",10537480
"ENSMUST00000038920",10503647
"ENSMUST00000038926",10400357
"ENSMUST00000038928",10380474
"ENSMUST00000038942",10493537
"ENSMUST00000038945",10350146
"ENSMUST00000038949",10464167
"ENSMUST00000038956",10413943
"ENSMUST00000038959",10578989
"ENSMUST00000039007",10489719
"ENSMUST00000039011",10586180
"ENSMUST00000039013",10442396
"ENSMUST00000039016",10463457
"ENSMUST00000039026",10604375
"ENSMUST00000039044",10383514
"ENSMUST00000039046",10353415
"ENSMUST00000039047",10498741
"ENSMUST00000039048",10460196
"ENSMUST00000039049",10563436
"ENSMUST00000039059",10584954
"ENSMUST00000039064",10415806
"ENSMUST00000039071",10392374
"ENSMUST00000039080",10345902
"ENSMUST00000039088",10383511
"ENSMUST00000039101",10440593
"ENSMUST00000039110",10493519
"ENSMUST00000039113",10449245
"ENSMUST00000039118",10422504
"ENSMUST00000039121",10455682
"ENSMUST00000039132",10443912
"ENSMUST00000039135",10421046
"ENSMUST00000039146",10394075
"ENSMUST00000039152",10381477
"ENSMUST00000039160",10486102
"ENSMUST00000039161",10583942
"ENSMUST00000039164",10496789
"ENSMUST00000039165",10482273
"ENSMUST00000039171",10590628
"ENSMUST00000039174",10368970
"ENSMUST00000039177",10495625
"ENSMUST00000039178",10359307
"ENSMUST00000039191",10413928
"ENSMUST00000039197",10501811
"ENSMUST00000039205",10447084
"ENSMUST00000039212",10539393
"ENSMUST00000039213",10595407
"ENSMUST00000039229",10597935
"ENSMUST00000039247",10457686
"ENSMUST00000039259",10366825
"ENSMUST00000039271",10370544
"ENSMUST00000039286",10342288
