ID	Translation_number	Protein_halflive	mRNA_halflive
ENSMUST00000126356	750.1119067	46.185	9.83
ENSMUST00000035269	750.1119067	46.185	9.83
ENSMUST00000013970	750.1119067	46.185	9.83
ENSMUST00000160208	750.1119067	46.185	9.83
ENSMUST00000001166	750.1119067	46.185	9.83
ENSMUST00000048782	750.1119067	46.185	9.83
ENSMUST00000095129	750.1119067	46.185	9.83
ENSMUST00000038161	750.1119067	46.185	9.83
ENSMUST00000065334	750.1119067	46.185	9.83
ENSMUST00000038381	750.1119067	46.185	9.83
ENSMUST00000093937	750.1119067	46.185	9.83
ENSMUST00000168755	750.1119067	46.185	9.83
ENSMUST00000112524	750.1119067	46.185	9.83
ENSMUST00000058093	750.1119067	46.185	9.83
ENSMUST00000030925	750.1119067	46.185	9.83
ENSMUST00000086475	750.1119067	46.185	9.83
ENSMUST00000030152	750.1119067	46.185	9.83
ENSMUST00000171427	750.1119067	46.185	9.83
ENSMUST00000116487	750.1119067	46.185	9.83
ENSMUST00000029540	750.1119067	46.185	9.83
ENSMUST00000021482	750.1119067	46.185	9.83
ENSMUST00000032908	750.1119067	46.185	9.83
ENSMUST00000153566	750.1119067	46.185	9.83
ENSMUST00000163137	750.1119067	46.185	9.83
ENSMUST00000061569	750.1119067	46.185	9.83
ENSMUST00000113751	750.1119067	46.185	9.83
ENSMUST00000154342	750.1119067	46.185	9.83
ENSMUST00000164993	750.1119067	46.185	9.83
ENSMUST00000023024	750.1119067	46.185	9.83
ENSMUST00000167277	750.1119067	46.185	9.83
ENSMUST00000061277	750.1119067	46.185	9.83
ENSMUST00000108523	750.1119067	46.185	9.83
ENSMUST00000067085	750.1119067	46.185	9.83
ENSMUST00000165983	750.1119067	46.185	9.83
ENSMUST00000103096	750.1119067	46.185	9.83
ENSMUST00000156805	750.1119067	46.185	9.83
ENSMUST00000060484	750.1119067	46.185	9.83
ENSMUST00000164242	750.1119067	46.185	9.83
ENSMUST00000070584	750.1119067	46.185	9.83
ENSMUST00000093153	750.1119067	46.185	9.83
ENSMUST00000093152	750.1119067	46.185	9.83
ENSMUST00000113553	750.1119067	46.185	9.83
ENSMUST00000063641	750.1119067	46.185	9.83
ENSMUST00000173713	750.1119067	46.185	9.83
ENSMUST00000082016	750.1119067	46.185	9.83
ENSMUST00000094022	750.1119067	46.185	9.83
ENSMUST00000114801	750.1119067	46.185	9.83
ENSMUST00000168129	750.1119067	46.185	9.83
ENSMUST00000063812	750.1119067	46.185	9.83
ENSMUST00000026259	750.1119067	46.185	9.83
ENSMUST00000022616	750.1119067	46.185	9.83
ENSMUST00000107046	750.1119067	46.185	9.83
ENSMUST00000108395	750.1119067	46.185	9.83
ENSMUST00000063278	750.1119067	46.185	9.83
ENSMUST00000031835	750.1119067	46.185	9.83
ENSMUST00000121778	750.1119067	46.185	9.83
ENSMUST00000106057	750.1119067	46.185	9.83
ENSMUST00000029707	750.1119067	46.185	9.83
ENSMUST00000033009	750.1119067	46.185	9.83
ENSMUST00000006618	750.1119067	46.185	9.83
ENSMUST00000094637	750.1119067	46.185	9.83
ENSMUST00000096197	750.1119067	46.185	9.83
ENSMUST00000108231	750.1119067	46.185	9.83
ENSMUST00000094070	750.1119067	46.185	9.83
ENSMUST00000048762	750.1119067	46.185	9.83
ENSMUST00000021628	750.1119067	46.185	9.83
ENSMUST00000064240	750.1119067	46.185	9.83
ENSMUST00000165779	750.1119067	46.185	9.83
ENSMUST00000174159	750.1119067	46.185	9.83
ENSMUST00000167741	750.1119067	46.185	9.83
ENSMUST00000146629	750.1119067	46.185	9.83
ENSMUST00000114732	750.1119067	46.185	9.83
ENSMUST00000050101	750.1119067	46.185	9.83
ENSMUST00000107473	750.1119067	46.185	9.83
ENSMUST00000031903	750.1119067	46.185	9.83
ENSMUST00000028820	750.1119067	46.185	9.83
ENSMUST00000107373	750.1119067	46.185	9.83
ENSMUST00000109135	750.1119067	46.185	9.83
ENSMUST00000074985	750.1119067	46.185	9.83
ENSMUST00000161094	750.1119067	46.185	9.83
ENSMUST00000010736	750.1119067	46.185	9.83
ENSMUST00000117725	750.1119067	46.185	9.83
ENSMUST00000164591	750.1119067	46.185	9.83
ENSMUST00000088924	750.1119067	46.185	9.83
ENSMUST00000020278	750.1119067	46.185	9.83
ENSMUST00000133779	750.1119067	46.185	9.83
ENSMUST00000144725	750.1119067	46.185	9.83
ENSMUST00000049977	750.1119067	46.185	9.83
ENSMUST00000074912	750.1119067	46.185	9.83
ENSMUST00000169311	750.1119067	46.185	9.83
ENSMUST00000142011	750.1119067	46.185	9.83
ENSMUST00000068968	750.1119067	46.185	9.83
ENSMUST00000033956	750.1119067	46.185	9.83
ENSMUST00000171637	750.1119067	46.185	9.83
ENSMUST00000109197	750.1119067	46.185	9.83
ENSMUST00000088921	750.1119067	46.185	9.83
ENSMUST00000020167	750.1119067	46.185	9.83
ENSMUST00000049150	750.1119067	46.185	9.83
ENSMUST00000113655	750.1119067	46.185	9.83
ENSMUST00000094557	750.1119067	46.185	9.83
ENSMUST00000114486	750.1119067	46.185	9.83
ENSMUST00000027266	750.1119067	46.185	9.83
ENSMUST00000109304	750.1119067	46.185	9.83
ENSMUST00000108546	750.1119067	46.185	9.83
ENSMUST00000077981	750.1119067	46.185	9.83
ENSMUST00000106058	750.1119067	46.185	9.83
ENSMUST00000006716	750.1119067	46.185	9.83
ENSMUST00000152189	750.1119067	46.185	9.83
ENSMUST00000114772	750.1119067	46.185	9.83
ENSMUST00000072748	750.1119067	46.185	9.83
ENSMUST00000115934	750.1119067	46.185	9.83
ENSMUST00000166862	750.1119067	46.185	9.83
ENSMUST00000107164	750.1119067	46.185	9.83
ENSMUST00000027414	750.1119067	46.185	9.83
ENSMUST00000073641	750.1119067	46.185	9.83
ENSMUST00000140364	750.1119067	46.185	9.83
ENSMUST00000162160	750.1119067	46.185	9.83
ENSMUST00000174058	750.1119067	46.185	9.83
ENSMUST00000177501	750.1119067	46.185	9.83
ENSMUST00000174143	750.1119067	46.185	9.83
ENSMUST00000168263	750.1119067	46.185	9.83
ENSMUST00000131232	750.1119067	46.185	9.83
ENSMUST00000148243	750.1119067	46.185	9.83
ENSMUST00000159405	750.1119067	46.185	9.83
ENSMUST00000163585	750.1119067	46.185	9.83
ENSMUST00000065373	750.1119067	46.185	9.83
ENSMUST00000110905	750.1119067	46.185	9.83
ENSMUST00000168395	750.1119067	46.185	9.83
ENSMUST00000061213	750.1119067	46.185	9.83
ENSMUST00000111781	750.1119067	46.185	9.83
ENSMUST00000063262	750.1119067	46.185	9.83
ENSMUST00000095044	750.1119067	46.185	9.83
ENSMUST00000091377	750.1119067	46.185	9.83
ENSMUST00000113657	750.1119067	46.185	9.83
ENSMUST00000129392	750.1119067	46.185	9.83
ENSMUST00000016696	750.1119067	46.185	9.83
ENSMUST00000109914	750.1119067	46.185	9.83
ENSMUST00000122450	750.1119067	46.185	9.83
ENSMUST00000172253	750.1119067	46.185	9.83
ENSMUST00000126131	750.1119067	46.185	9.83
ENSMUST00000108070	750.1119067	46.185	9.83
ENSMUST00000076713	750.1119067	46.185	9.83
ENSMUST00000171054	750.1119067	46.185	9.83
ENSMUST00000084589	750.1119067	46.185	9.83
ENSMUST00000001900	750.1119067	46.185	9.83
ENSMUST00000065224	750.1119067	46.185	9.83
ENSMUST00000074849	750.1119067	46.185	9.83
ENSMUST00000108154	750.1119067	46.185	9.83
ENSMUST00000043314	750.1119067	46.185	9.83
ENSMUST00000124838	750.1119067	46.185	9.83
ENSMUST00000034219	750.1119067	46.185	9.83
ENSMUST00000039763	750.1119067	46.185	9.83
ENSMUST00000126980	750.1119067	46.185	9.83
ENSMUST00000003434	750.1119067	46.185	9.83
ENSMUST00000109198	750.1119067	46.185	9.83
ENSMUST00000088294	750.1119067	46.185	9.83
ENSMUST00000042312	750.1119067	46.185	9.83
ENSMUST00000111423	750.1119067	46.185	9.83
ENSMUST00000110980	750.1119067	46.185	9.83
ENSMUST00000070831	750.1119067	46.185	9.83
ENSMUST00000161354	750.1119067	46.185	9.83
ENSMUST00000095126	750.1119067	46.185	9.83
ENSMUST00000100539	750.1119067	46.185	9.83
ENSMUST00000114426	750.1119067	46.185	9.83
ENSMUST00000058266	750.1119067	46.185	9.83
ENSMUST00000120784	750.1119067	46.185	9.83
ENSMUST00000113483	750.1119067	46.185	9.83
ENSMUST00000038281	750.1119067	46.185	9.83
ENSMUST00000098032	750.1119067	46.185	9.83
ENSMUST00000169791	750.1119067	46.185	9.83
ENSMUST00000113290	750.1119067	46.185	9.83
ENSMUST00000094379	750.1119067	46.185	9.83
ENSMUST00000032796	750.1119067	46.185	9.83
ENSMUST00000176378	750.1119067	46.185	9.83
ENSMUST00000075081	750.1119067	46.185	9.83
ENSMUST00000108664	750.1119067	46.185	9.83
ENSMUST00000023965	750.1119067	46.185	9.83
ENSMUST00000173620	750.1119067	46.185	9.83
ENSMUST00000045154	750.1119067	46.185	9.83
ENSMUST00000067103	750.1119067	46.185	9.83
ENSMUST00000038389	750.1119067	46.185	9.83
ENSMUST00000165227	750.1119067	46.185	9.83
ENSMUST00000114445	750.1119067	46.185	9.83
ENSMUST00000115051	750.1119067	46.185	9.83
ENSMUST00000075740	750.1119067	46.185	9.83
ENSMUST00000100723	750.1119067	46.185	9.83
ENSMUST00000095749	750.1119067	46.185	9.83
ENSMUST00000114080	750.1119067	46.185	9.83
ENSMUST00000001631	750.1119067	46.185	9.83
ENSMUST00000070300	750.1119067	46.185	9.83
ENSMUST00000170223	750.1119067	46.185	9.83
ENSMUST00000085852	750.1119067	46.185	9.83
ENSMUST00000095173	750.1119067	46.185	9.83
ENSMUST00000017597	750.1119067	46.185	9.83
ENSMUST00000071646	750.1119067	46.185	9.83
ENSMUST00000106901	750.1119067	46.185	9.83
ENSMUST00000046611	750.1119067	46.185	9.83
ENSMUST00000001092	750.1119067	46.185	9.83
ENSMUST00000107163	750.1119067	46.185	9.83
ENSMUST00000111266	750.1119067	46.185	9.83
ENSMUST00000118115	750.1119067	46.185	9.83
ENSMUST00000090554	750.1119067	46.185	9.83
ENSMUST00000114687	750.1119067	46.185	9.83
ENSMUST00000088785	750.1119067	46.185	9.83
ENSMUST00000026989	750.1119067	46.185	9.83
ENSMUST00000094811	750.1119067	46.185	9.83
ENSMUST00000031604	750.1119067	46.185	9.83
ENSMUST00000167316	750.1119067	46.185	9.83
ENSMUST00000073387	750.1119067	46.185	9.83
ENSMUST00000051249	750.1119067	46.185	9.83
ENSMUST00000111152	750.1119067	46.185	9.83
ENSMUST00000110792	750.1119067	46.185	9.83
ENSMUST00000108649	750.1119067	46.185	9.83
ENSMUST00000141630	750.1119067	46.185	9.83
ENSMUST00000009972	750.1119067	46.185	9.83
ENSMUST00000043440	750.1119067	46.185	9.83
ENSMUST00000111182	750.1119067	46.185	9.83
ENSMUST00000003857	750.1119067	46.185	9.83
ENSMUST00000170836	750.1119067	46.185	9.83
ENSMUST00000002398	750.1119067	46.185	9.83
ENSMUST00000161835	750.1119067	46.185	9.83
ENSMUST00000099945	750.1119067	46.185	9.83
ENSMUST00000070702	750.1119067	46.185	9.83
ENSMUST00000066610	750.1119067	46.185	9.83
ENSMUST00000092706	750.1119067	46.185	9.83
ENSMUST00000172529	750.1119067	46.185	9.83
ENSMUST00000108995	750.1119067	46.185	9.83
ENSMUST00000080067	750.1119067	46.185	9.83
ENSMUST00000113251	750.1119067	46.185	9.83
ENSMUST00000114768	750.1119067	46.185	9.83
ENSMUST00000075385	750.1119067	46.185	9.83
ENSMUST00000023055	750.1119067	46.185	9.83
ENSMUST00000043767	750.1119067	46.185	9.83
ENSMUST00000039605	750.1119067	46.185	9.83
ENSMUST00000173345	750.1119067	46.185	9.83
ENSMUST00000107614	750.1119067	46.185	9.83
ENSMUST00000098387	750.1119067	46.185	9.83
ENSMUST00000114509	750.1119067	46.185	9.83
ENSMUST00000061457	750.1119067	46.185	9.83
ENSMUST00000029987	750.1119067	46.185	9.83
ENSMUST00000171930	750.1119067	46.185	9.83
ENSMUST00000032559	750.1119067	46.185	9.83
ENSMUST00000111153	750.1119067	46.185	9.83
ENSMUST00000112490	750.1119067	46.185	9.83
ENSMUST00000117775	750.1119067	46.185	9.83
ENSMUST00000026008	750.1119067	46.185	9.83
ENSMUST00000169712	750.1119067	46.185	9.83
ENSMUST00000022459	750.1119067	46.185	9.83
ENSMUST00000143735	750.1119067	46.185	9.83
ENSMUST00000053306	750.1119067	46.185	9.83
ENSMUST00000171838	750.1119067	46.185	9.83
ENSMUST00000167152	750.1119067	46.185	9.83
ENSMUST00000099690	750.1119067	46.185	9.83
ENSMUST00000110408	750.1119067	46.185	9.83
ENSMUST00000168700	750.1119067	46.185	9.83
ENSMUST00000025446	750.1119067	46.185	9.83
ENSMUST00000056994	750.1119067	46.185	9.83
ENSMUST00000041819	750.1119067	46.185	9.83
ENSMUST00000066207	750.1119067	46.185	9.83
ENSMUST00000111751	750.1119067	46.185	9.83
ENSMUST00000107022	750.1119067	46.185	9.83
ENSMUST00000100050	750.1119067	46.185	9.83
ENSMUST00000153065	750.1119067	46.185	9.83
ENSMUST00000170377	750.1119067	46.185	9.83
ENSMUST00000050958	750.1119067	46.185	9.83
ENSMUST00000021950	750.1119067	46.185	9.83
ENSMUST00000161789	750.1119067	46.185	9.83
ENSMUST00000106450	750.1119067	46.185	9.83
ENSMUST00000111992	750.1119067	46.185	9.83
ENSMUST00000174001	750.1119067	46.185	9.83
ENSMUST00000171040	750.1119067	46.185	9.83
ENSMUST00000049778	750.1119067	46.185	9.83
ENSMUST00000174822	750.1119067	46.185	9.83
ENSMUST00000162333	750.1119067	46.185	9.83
ENSMUST00000109561	750.1119067	46.185	9.83
ENSMUST00000137496	750.1119067	46.185	9.83
ENSMUST00000163824	750.1119067	46.185	9.83
ENSMUST00000173789	750.1119067	46.185	9.83
ENSMUST00000096224	750.1119067	46.185	9.83
ENSMUST00000128241	750.1119067	46.185	9.83
ENSMUST00000029164	750.1119067	46.185	9.83
ENSMUST00000068351	750.1119067	46.185	9.83
ENSMUST00000136643	750.1119067	46.185	9.83
ENSMUST00000019257	750.1119067	46.185	9.83
ENSMUST00000114773	750.1119067	46.185	9.83
ENSMUST00000133584	750.1119067	46.185	9.83
ENSMUST00000107021	750.1119067	46.185	9.83
ENSMUST00000145975	750.1119067	46.185	9.83
ENSMUST00000130972	750.1119067	46.185	9.83
ENSMUST00000112109	750.1119067	46.185	9.83
ENSMUST00000024104	750.1119067	46.185	9.83
ENSMUST00000113769	750.1119067	46.185	9.83
ENSMUST00000043925	750.1119067	46.185	9.83
ENSMUST00000073388	750.1119067	46.185	9.83
ENSMUST00000068473	750.1119067	46.185	9.83
ENSMUST00000030394	750.1119067	46.185	9.83
ENSMUST00000051293	750.1119067	46.185	9.83
ENSMUST00000105866	750.1119067	46.185	9.83
ENSMUST00000176013	750.1119067	46.185	9.83
ENSMUST00000034090	750.1119067	46.185	9.83
ENSMUST00000021787	750.1119067	46.185	9.83
ENSMUST00000021089	750.1119067	46.185	9.83
ENSMUST00000088847	750.1119067	46.185	9.83
ENSMUST00000172333	750.1119067	46.185	9.83
ENSMUST00000161747	750.1119067	46.185	9.83
ENSMUST00000042617	750.1119067	46.185	9.83
ENSMUST00000119223	750.1119067	46.185	9.83
ENSMUST00000077136	750.1119067	46.185	9.83
ENSMUST00000112051	750.1119067	46.185	9.83
ENSMUST00000038757	750.1119067	46.185	9.83
ENSMUST00000110293	750.1119067	46.185	9.83
ENSMUST00000080415	750.1119067	46.185	9.83
ENSMUST00000166320	750.1119067	46.185	9.83
ENSMUST00000128260	750.1119067	46.185	9.83
ENSMUST00000026541	750.1119067	46.185	9.83
ENSMUST00000140558	750.1119067	46.185	9.83
ENSMUST00000094441	750.1119067	46.185	9.83
ENSMUST00000154428	750.1119067	46.185	9.83
ENSMUST00000089681	750.1119067	46.185	9.83
ENSMUST00000033822	750.1119067	46.185	9.83
ENSMUST00000029692	750.1119067	46.185	9.83
ENSMUST00000109975	750.1119067	46.185	9.83
ENSMUST00000114422	750.1119067	46.185	9.83
ENSMUST00000129456	750.1119067	46.185	9.83
ENSMUST00000006139	750.1119067	46.185	9.83
ENSMUST00000054801	750.1119067	46.185	9.83
ENSMUST00000004232	750.1119067	46.185	9.83
ENSMUST00000067549	750.1119067	46.185	9.83
ENSMUST00000097530	750.1119067	46.185	9.83
ENSMUST00000025311	750.1119067	46.185	9.83
ENSMUST00000021384	750.1119067	46.185	9.83
ENSMUST00000109921	750.1119067	46.185	9.83
ENSMUST00000110869	750.1119067	46.185	9.83
ENSMUST00000109923	750.1119067	46.185	9.83
ENSMUST00000062458	750.1119067	46.185	9.83
ENSMUST00000115740	750.1119067	46.185	9.83
ENSMUST00000097591	750.1119067	46.185	9.83
ENSMUST00000007251	750.1119067	46.185	9.83
ENSMUST00000017453	750.1119067	46.185	9.83
ENSMUST00000155739	750.1119067	46.185	9.83
ENSMUST00000058897	750.1119067	46.185	9.83
ENSMUST00000167477	750.1119067	46.185	9.83
ENSMUST00000167107	750.1119067	46.185	9.83
ENSMUST00000033070	750.1119067	46.185	9.83
ENSMUST00000038760	750.1119067	46.185	9.83
ENSMUST00000117589	750.1119067	46.185	9.83
ENSMUST00000090199	750.1119067	46.185	9.83
ENSMUST00000163893	750.1119067	46.185	9.83
ENSMUST00000150253	750.1119067	46.185	9.83
ENSMUST00000163911	750.1119067	46.185	9.83
ENSMUST00000117424	750.1119067	46.185	9.83
ENSMUST00000061594	750.1119067	46.185	9.83
ENSMUST00000130818	750.1119067	46.185	9.83
ENSMUST00000167667	750.1119067	46.185	9.83
ENSMUST00000040821	750.1119067	46.185	9.83
ENSMUST00000121870	750.1119067	46.185	9.83
ENSMUST00000053042	750.1119067	46.185	9.83
ENSMUST00000106046	750.1119067	46.185	9.83
ENSMUST00000042564	750.1119067	46.185	9.83
ENSMUST00000169651	750.1119067	46.185	9.83
ENSMUST00000045583	750.1119067	46.185	9.83
ENSMUST00000114631	750.1119067	46.185	9.83
ENSMUST00000087123	750.1119067	46.185	9.83
ENSMUST00000070639	750.1119067	46.185	9.83
ENSMUST00000168773	750.1119067	46.185	9.83
ENSMUST00000138712	750.1119067	46.185	9.83
ENSMUST00000085453	750.1119067	46.185	9.83
ENSMUST00000165188	750.1119067	46.185	9.83
ENSMUST00000111276	750.1119067	46.185	9.83
ENSMUST00000026659	750.1119067	46.185	9.83
ENSMUST00000113495	750.1119067	46.185	9.83
ENSMUST00000102919	750.1119067	46.185	9.83
ENSMUST00000068832	750.1119067	46.185	9.83
ENSMUST00000154374	750.1119067	46.185	9.83
ENSMUST00000170011	750.1119067	46.185	9.83
ENSMUST00000124011	750.1119067	46.185	9.83
ENSMUST00000105396	750.1119067	46.185	9.83
ENSMUST00000114632	750.1119067	46.185	9.83
ENSMUST00000109210	750.1119067	46.185	9.83
ENSMUST00000126234	750.1119067	46.185	9.83
ENSMUST00000115739	750.1119067	46.185	9.83
ENSMUST00000113216	750.1119067	46.185	9.83
ENSMUST00000103162	750.1119067	46.185	9.83
ENSMUST00000024773	750.1119067	46.185	9.83
ENSMUST00000109564	750.1119067	46.185	9.83
ENSMUST00000165606	750.1119067	46.185	9.83
ENSMUST00000161608	750.1119067	46.185	9.83
ENSMUST00000034594	750.1119067	46.185	9.83
ENSMUST00000089398	750.1119067	46.185	9.83
ENSMUST00000141118	750.1119067	46.185	9.83
ENSMUST00000173846	750.1119067	46.185	9.83
ENSMUST00000166169	750.1119067	46.185	9.83
ENSMUST00000155021	750.1119067	46.185	9.83
ENSMUST00000074082	750.1119067	46.185	9.83
ENSMUST00000176222	750.1119067	46.185	9.83
ENSMUST00000045011	750.1119067	46.185	9.83
ENSMUST00000031692	750.1119067	46.185	9.83
ENSMUST00000159619	750.1119067	46.185	9.83
ENSMUST00000094654	750.1119067	46.185	9.83
ENSMUST00000114696	750.1119067	46.185	9.83
ENSMUST00000121185	750.1119067	46.185	9.83
ENSMUST00000170908	750.1119067	46.185	9.83
ENSMUST00000161769	750.1119067	46.185	9.83
ENSMUST00000057427	750.1119067	46.185	9.83
ENSMUST00000070579	750.1119067	46.185	9.83
ENSMUST00000029677	750.1119067	46.185	9.83
ENSMUST00000077477	750.1119067	46.185	9.83
ENSMUST00000071065	750.1119067	46.185	9.83
ENSMUST00000119712	750.1119067	46.185	9.83
ENSMUST00000172252	750.1119067	46.185	9.83
ENSMUST00000112540	750.1119067	46.185	9.83
ENSMUST00000138268	750.1119067	46.185	9.83
ENSMUST00000054125	750.1119067	46.185	9.83
ENSMUST00000167335	750.1119067	46.185	9.83
ENSMUST00000164714	750.1119067	46.185	9.83
ENSMUST00000142351	750.1119067	46.185	9.83
ENSMUST00000147428	750.1119067	46.185	9.83
ENSMUST00000106503	750.1119067	46.185	9.83
ENSMUST00000131233	750.1119067	46.185	9.83
ENSMUST00000051176	750.1119067	46.185	9.83
ENSMUST00000121393	750.1119067	46.185	9.83
ENSMUST00000042692	750.1119067	46.185	9.83
ENSMUST00000032240	750.1119067	46.185	9.83
ENSMUST00000111515	750.1119067	46.185	9.83
ENSMUST00000168910	750.1119067	46.185	9.83
ENSMUST00000107561	750.1119067	46.185	9.83
ENSMUST00000135941	750.1119067	46.185	9.83
ENSMUST00000082032	750.1119067	46.185	9.83
ENSMUST00000110947	750.1119067	46.185	9.83
ENSMUST00000141823	750.1119067	46.185	9.83
ENSMUST00000084031	750.1119067	46.185	9.83
ENSMUST00000135093	750.1119067	46.185	9.83
ENSMUST00000106451	750.1119067	46.185	9.83
ENSMUST00000049705	750.1119067	46.185	9.83
ENSMUST00000154241	750.1119067	46.185	9.83
ENSMUST00000078717	750.1119067	46.185	9.83
ENSMUST00000171099	750.1119067	46.185	9.83
ENSMUST00000075036	750.1119067	46.185	9.83
ENSMUST00000109062	750.1119067	46.185	9.83
ENSMUST00000113331	750.1119067	46.185	9.83
ENSMUST00000167310	750.1119067	46.185	9.83
ENSMUST00000003100	750.1119067	46.185	9.83
ENSMUST00000149461	750.1119067	46.185	9.83
ENSMUST00000172062	750.1119067	46.185	9.83
ENSMUST00000161521	750.1119067	46.185	9.83
ENSMUST00000160217	750.1119067	46.185	9.83
ENSMUST00000006749	750.1119067	46.185	9.83
ENSMUST00000041089	750.1119067	46.185	9.83
ENSMUST00000162708	750.1119067	46.185	9.83
ENSMUST00000023562	750.1119067	46.185	9.83
ENSMUST00000131391	750.1119067	46.185	9.83
ENSMUST00000008451	750.1119067	46.185	9.83
ENSMUST00000159099	750.1119067	46.185	9.83
ENSMUST00000105395	750.1119067	46.185	9.83
ENSMUST00000069877	750.1119067	46.185	9.83
ENSMUST00000164418	750.1119067	46.185	9.83
ENSMUST00000074629	750.1119067	46.185	9.83
ENSMUST00000071648	750.1119067	46.185	9.83
ENSMUST00000156417	750.1119067	46.185	9.83
ENSMUST00000034342	750.1119067	46.185	9.83
ENSMUST00000027343	750.1119067	46.185	9.83
ENSMUST00000176808	750.1119067	46.185	9.83
ENSMUST00000169244	750.1119067	46.185	9.83
ENSMUST00000166236	750.1119067	46.185	9.83
ENSMUST00000148469	750.1119067	46.185	9.83
ENSMUST00000166042	750.1119067	46.185	9.83
ENSMUST00000022766	750.1119067	46.185	9.83
ENSMUST00000169211	750.1119067	46.185	9.83
ENSMUST00000111454	750.1119067	46.185	9.83
ENSMUST00000140636	750.1119067	46.185	9.83
ENSMUST00000067186	750.1119067	46.185	9.83
ENSMUST00000123097	750.1119067	46.185	9.83
ENSMUST00000109823	750.1119067	46.185	9.83
ENSMUST00000163695	750.1119067	46.185	9.83
ENSMUST00000107554	750.1119067	46.185	9.83
ENSMUST00000159159	750.1119067	46.185	9.83
ENSMUST00000045644	750.1119067	46.185	9.83
ENSMUST00000173987	750.1119067	46.185	9.83
ENSMUST00000046891	750.1119067	46.185	9.83
ENSMUST00000040591	750.1119067	46.185	9.83
ENSMUST00000046418	750.1119067	46.185	9.83
ENSMUST00000164600	750.1119067	46.185	9.83
ENSMUST00000073600	750.1119067	46.185	9.83
ENSMUST00000088011	750.1119067	46.185	9.83
ENSMUST00000112020	750.1119067	46.185	9.83
ENSMUST00000162183	750.1119067	46.185	9.83
ENSMUST00000023513	750.1119067	46.185	9.83
ENSMUST00000112477	750.1119067	46.185	9.83
ENSMUST00000088908	750.1119067	46.185	9.83
